sample_id,cohort,controller,candidate_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_command_m_s2,max_command_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,safety_failure_reasons,solve_time_p95_ms,amplitude_saturation_fraction,slew_activity_fraction
dev_ramp_target_03,RAMP_STRONG,task_lqr,task_lqr_009,True,False,,0.1774657270540857,0.5830682048953256,0.19193506203803137,0.2774775324983107,0.8528623545858757,0.8784623336148112,0.25,139.84797026204836,1.0109335733063347,0.1157304959404926,[],0.0404,0.0,0.04979253112033195
dev_calm_04,NORMAL_CALM,task_lqr,task_lqr_009,True,True,2.205,0.06548523248648982,0.11245828892861406,0.18532385455035574,0.00033951508621147067,0.5937197718471521,1.250000000000013,0.25,130.92265853203048,1.2939059051291624,0.03940687691998964,[],0.0305,0.0,0.04564315352697095
dev_constant_2p0_04,NORMAL_CONSTANT,task_lqr,task_lqr_009,True,False,,0.10466588367044913,0.2898674975221839,0.18142040851965877,0.09626617544467155,0.7011802922858973,1.2499999999999996,0.25,130.88820529446392,1.293909897523299,0.041547959777445645,[],0.0363,0.0,0.04564315352697095
dev_strong_preexisting_04,STRONG_PREEXISTING,task_lqr,task_lqr_009,True,False,,0.2800750915150169,0.8248158268754944,0.30261939292723655,0.3023517150717398,1.7021376813383353,1.2499999999999991,0.2500000000000001,130.8647226418324,1.293368148050973,0.13271387129092532,[],0.0343,0.0,0.05394190871369295
dev_strong_simultaneous_04,STRONG_SIMULTANEOUS,task_lqr,task_lqr_009,True,False,,0.2418822113569297,0.7951315951911901,0.30568154186389784,0.30240087966521995,1.4868726312149791,1.250000000000013,0.25,130.68386412856566,1.2926823903136933,0.13553189020436116,[],0.0366,0.0,0.04564315352697095
dev_strong_post_target_04,STRONG_POST_TARGET,task_lqr,task_lqr_009,True,False,,0.2290664832643688,0.7404809570575531,0.29383299979999195,0.3016742909685962,1.3757194234777823,1.2500000000000002,0.25000000000000006,130.92265853203048,1.2939059051291504,0.13786638485952074,[],0.0225,0.0,0.05394190871369295
dev_ramp_target_04,RAMP_STRONG,task_lqr,task_lqr_009,True,False,,0.18171934198434472,0.4807760080537659,0.19110087585421226,0.2771467688423353,1.0749816952912226,1.2499999999999991,0.25,130.9130241544471,1.2939616870442436,0.038364285374269204,[],0.0353,0.0,0.04564315352697095
dev_calm_05,NORMAL_CALM,task_lqr,task_lqr_009,True,True,1.7000000000000002,0.04522366155140472,0.1472070396782313,0.1800000000000001,0.00035855002049279487,0.2952631089396468,1.0000000000000016,0.25000000000000006,143.14404855014592,0.6275238337258575,0.04595747237113013,[],0.037,0.0,0.03734439834024896
dev_constant_2p0_05,NORMAL_CONSTANT,task_lqr,task_lqr_009,True,False,,0.10933668718492798,0.29338699079183495,0.2331545084601832,0.09597193520071336,0.40491071115216964,0.997129750825401,0.25,143.1403419138548,0.6241494715075321,0.041547959777445645,[],0.0333,0.0,0.03734439834024896
dev_strong_preexisting_05,STRONG_PREEXISTING,task_lqr,task_lqr_009,True,False,,0.29460137721648494,0.8207679467832344,0.3944875630675372,0.3022282987119169,1.4198492342503861,0.993214895075283,0.25000000000000006,143.19913845501694,0.6754148602506851,0.13271387129092532,[],0.0354,0.0,0.04564315352697095
dev_strong_simultaneous_05,STRONG_SIMULTANEOUS,task_lqr,task_lqr_009,True,False,,0.24640011078501403,0.7376460878857866,0.30624119752468715,0.3022580033941372,1.1921796986686894,1.0000000000000016,0.25000000000000006,143.2493052526809,0.7818028338362231,0.12801662010578424,[],0.0218,0.0,0.03734439834024896
dev_strong_post_target_05,STRONG_POST_TARGET,task_lqr,task_lqr_009,True,True,1.7000000000000002,0.2242386837599797,0.7405643905324903,0.29185779212109253,0.3017261054524434,1.0703917672295864,1.0000000000000016,0.25000000000000006,143.14404855014592,0.6975152857706693,0.1254532249661753,[],0.0377,0.0,0.04564315352697095
dev_ramp_target_05,RAMP_STRONG,task_lqr,task_lqr_009,True,False,,0.17655443142210778,0.4756761775276242,0.1912197318046198,0.2768667618496222,0.7712364426678242,0.9995761267133849,0.25000000000000006,143.1410399464157,0.6287759792353692,0.04447499060449043,[],0.0377,0.0,0.03734439834024896
dev_calm_06,NORMAL_CALM,task_lqr,task_lqr_009,True,True,2.1450000000000005,0.07008417821536975,0.3840836270944793,0.2300000000000002,0.0011949714943789089,0.6555098388022254,0.9999999999999997,0.25000000000000006,142.03289193650133,1.018459444301062,0.14370915446110602,[],0.0369,0.0,0.06639004149377593
dev_constant_2p0_06,NORMAL_CONSTANT,task_lqr,task_lqr_009,True,False,,0.1298991457788217,0.44077047010919235,0.299458187350819,0.09572566395266266,0.7690407139095433,1.1051533939803146,0.2500000000000001,142.06047825768934,1.0135912864557093,0.13766800590785389,[],0.0217,0.0,0.06639004149377593
dev_strong_preexisting_06,STRONG_PREEXISTING,task_lqr,task_lqr_009,True,False,,0.31024282513893814,0.874423849795146,0.47111268533399187,0.30202018917538453,1.7489587500504888,1.3033569659143098,0.25000000000000006,142.17502853628758,1.0007076694628407,0.13271387129092532,[],0.0387,0.0,0.06639004149377593
dev_strong_simultaneous_06,STRONG_SIMULTANEOUS,task_lqr,task_lqr_009,True,False,,0.25765069930649975,0.7817767535654233,0.32690032264482666,0.3021746582457686,1.9822024696009648,1.4999999999999996,0.25000000000000006,142.41559188676337,1.3715240521897067,0.175309002087795,[],0.0222,0.004149377593360996,0.12863070539419086
dev_strong_post_target_06,STRONG_POST_TARGET,task_lqr,task_lqr_009,True,False,,0.230623615546933,0.8108118099112981,0.29274828179123613,0.3017556301883845,1.4263792174271204,1.0,0.25000000000000006,142.03289193650133,1.018459444301062,0.14370915446110624,[],0.0375,0.0,0.07468879668049792
dev_ramp_target_06,RAMP_STRONG,task_lqr,task_lqr_009,True,False,,0.18511308708814603,0.578072760298503,0.23042373342506914,0.27653559932808575,1.1102002524713912,1.0114700016662845,0.25000000000000006,142.0290611848187,1.0206888498711726,0.13558628038082737,[],0.0341,0.0,0.06224066390041494
dev_calm_07,NORMAL_CALM,task_lqr,task_lqr_009,True,True,1.545,0.05099482342495901,0.13784165946378035,0.22999999999999995,0.0003143326587991771,0.47955189376295965,1.2500000000000016,0.25000000000000006,146.43253877348448,0.6275238337258576,0.043714935023692114,[],0.0367,0.012448132780082987,0.05394190871369295
dev_constant_2p0_07,NORMAL_CONSTANT,task_lqr,task_lqr_009,True,False,,0.09541365781792716,0.3048299710575955,0.22525077127538268,0.09632328707372281,0.583955837710627,1.2471297508254011,0.2500000000000001,146.40044312781487,0.6311061620107552,0.04741578969937551,[],0.0397,0.012448132780082987,0.05394190871369295
dev_strong_preexisting_07,STRONG_PREEXISTING,task_lqr,task_lqr_009,True,False,,0.27596007113232435,0.83441567745779,0.31852288093653625,0.302425568806124,1.580302990057138,1.243214895075283,0.25000000000000006,146.38586493663007,0.6754148602506851,0.13271387129092532,[],0.0362,0.012448132780082987,0.06224066390041494
dev_strong_simultaneous_07,STRONG_SIMULTANEOUS,task_lqr,task_lqr_009,True,False,,0.23903553975092154,0.8306737829372794,0.30650788714413146,0.3025125657757718,1.4486962823891103,1.2500000000000016,0.25000000000000006,146.42409315783598,0.9754402293561016,0.17285919898560004,[],0.0367,0.012448132780082987,0.05394190871369295
dev_strong_post_target_07,STRONG_POST_TARGET,task_lqr,task_lqr_009,True,True,1.545,0.2253417976822398,0.7456862943978002,0.29408792309418585,0.3016681481399885,1.2622203013641364,1.2500000000000016,0.25000000000000006,146.43253877348448,0.6633149050343413,0.1393376701232406,[],0.0302,0.012448132780082987,0.06224066390041494
dev_ramp_target_07,RAMP_STRONG,task_lqr,task_lqr_009,True,True,1.4100000000000001,0.17697646723705182,0.4885302879252204,0.22992385609133897,0.27718387549302465,0.9616624949042086,1.249576126713385,0.25,146.42639552423384,0.6263237122780013,0.04376832803116421,[],0.0365,0.012448132780082987,0.05394190871369295
dev_calm_08,NORMAL_CALM,task_lqr,task_lqr_009,True,True,4.385,0.0761082949383131,0.706333071818456,0.23000000000000007,0.001337021935556292,2.4641513905183925,1.361677722301407,0.2500000000000001,132.03466100380717,1.2482612537028206,0.18659320271024052,[],0.0246,0.07053941908713693,0.31950207468879666
dev_constant_2p0_08,NORMAL_CONSTANT,task_lqr,task_lqr_009,True,False,,0.09243627833021402,0.6716620197999954,0.1484953910312845,0.09690344779960729,1.282210059835194,1.4563843357833153,0.25,131.92239094355864,1.2984826374034364,0.18084043165694627,[],0.0371,0.024896265560165973,0.16597510373443983
dev_strong_preexisting_08,STRONG_PREEXISTING,task_lqr,task_lqr_009,True,False,,0.2584121212558478,0.9889096595380984,0.30303970529229035,0.3026478509943565,2.309597362777001,1.5829911528093348,0.25,132.05317789426746,1.3023689953861104,0.17871855225275854,[],0.0374,0.02074688796680498,0.18672199170124482
dev_strong_simultaneous_08,STRONG_SIMULTANEOUS,task_lqr,task_lqr_009,True,False,,0.2350158802763506,1.0516913227454283,0.3072085371662252,0.3026853303262088,1.5925070858833439,1.5719668578651773,0.25,131.93214430955146,1.1891348876551673,0.2919737032652497,[],0.0363,0.02074688796680498,0.1078838174273859
dev_strong_post_target_08,STRONG_POST_TARGET,task_lqr,task_lqr_009,True,False,,0.2335561941808088,1.0417377878806402,0.2981456098880076,0.3018876672253008,2.7447680142367723,1.3616777223014072,0.25,132.03466100380717,1.2482612537028186,0.2007788847537388,[],0.0243,0.07053941908713693,0.25311203319502074
dev_ramp_target_08,RAMP_STRONG,task_lqr,task_lqr_009,True,False,,0.1985527929062109,1.7773510583570242,0.22946148550087256,0.299598693778936,9.736608261203191,2.0,0.25000000000000006,134.24189094908743,1.2605285286613748,0.3045706966213326,[],0.024,0.4149377593360996,0.6887966804979253
dev_calm_09,NORMAL_CALM,task_lqr,task_lqr_009,True,True,2.5600000000000005,0.0749990518074523,0.6028166945256658,0.22999999999999995,0.0019970335023208104,1.1300006240454414,1.3471805390012477,0.25000000000000006,137.68436864592735,1.287350619645869,0.18673043225973598,[],0.0372,0.024896265560165973,0.15352697095435686
dev_constant_2p0_09,NORMAL_CONSTANT,task_lqr,task_lqr_009,True,False,,0.15893188921934207,3.3768485048021986,0.3159442214552401,0.13540886787696402,12.119932255396522,2.0,0.2500000000000001,137.71965326257708,1.168666604471612,0.5149049369394775,[],0.0235,0.47717842323651455,0.6348547717842323
dev_strong_preexisting_09,STRONG_PREEXISTING,task_lqr,task_lqr_009,True,False,,0.31935014121749855,0.946246229834836,0.5033708529411471,0.3019274222212254,1.8724988862218979,1.412756965377145,0.2500000000000001,137.8699656960827,1.2296625202686051,0.1611488306718529,[],0.0237,0.012448132780082987,0.1078838174273859
dev_strong_simultaneous_09,STRONG_SIMULTANEOUS,task_lqr,task_lqr_009,True,False,,0.3153866749138926,3.003711019539232,0.3519455654118397,0.42721776186360017,13.22443069197374,2.0,0.25000000000000006,137.98505302807925,1.2549872335275325,0.4212337308279819,[],0.0376,0.5518672199170125,0.6514522821576764
dev_strong_post_target_09,STRONG_POST_TARGET,task_lqr,task_lqr_009,True,False,,0.23221829220354087,0.9117208131842075,0.2935789681183044,0.3017412043737553,1.8618966003879693,1.347180539001248,0.25000000000000006,137.68436864592735,1.28735061964587,0.18673043225973623,[],0.0367,0.024896265560165973,0.15352697095435686
dev_ramp_target_09,RAMP_STRONG,task_lqr,task_lqr_009,True,False,,0.18773377123442173,0.7515136660125934,0.23056219057062557,0.27618595582802274,1.9549261290197322,1.331801638038978,0.25,137.6805302698448,1.234414760799154,0.18445507298859562,[],0.0239,0.024896265560165973,0.21161825726141079
dev_calm_10,NORMAL_CALM,task_lqr,task_lqr_009,True,True,2.33,0.08205228614846884,0.3134241940805875,0.23309948941365624,0.0010094639330190127,0.8237373218555536,1.2499999999999867,0.25000000000000006,136.51627590840988,1.2658683771978865,0.11149090384292977,[],0.0357,0.008298755186721992,0.04979253112033195
dev_constant_2p0_10,NORMAL_CONSTANT,task_lqr,task_lqr_009,True,False,,0.10741014328688023,0.4068148688125243,0.19793556543203433,0.09651304688284852,0.9263108651924918,1.2500000000000004,0.2500000000000001,136.40894892456149,1.2655411367798393,0.10420893430259374,[],0.0232,0.008298755186721992,0.04979253112033195
dev_strong_preexisting_10,STRONG_PREEXISTING,task_lqr,task_lqr_009,True,False,,0.27337938689700586,0.872816113794296,0.30502569292668746,0.3025356521280521,1.9137830031605843,1.2500000000000009,0.25,136.25626210070186,1.2643037565563542,0.13271387129092532,[],0.0359,0.008298755186721992,0.058091286307053944
dev_strong_simultaneous_10,STRONG_SIMULTANEOUS,task_lqr,task_lqr_009,True,False,,0.24302095908843216,0.9141232872037872,0.3068022909386476,0.3026386334433835,1.7249859662294185,1.2499999999999867,0.2500000000000001,136.51553319261487,1.2652742523176894,0.2389812210033767,[],0.0371,0.008298755186721992,0.06224066390041494
dev_strong_post_target_10,STRONG_POST_TARGET,task_lqr,task_lqr_009,True,False,,0.23429919081218636,0.8041648885087086,0.29591881624750227,0.3016468361807927,1.6116062483369946,1.2499999999999998,0.25000000000000006,136.51627590840988,1.265868377197898,0.1493147556686254,[],0.0364,0.008298755186721992,0.058091286307053944
dev_ramp_target_10,RAMP_STRONG,task_lqr,task_lqr_009,True,False,,0.1878124750316706,0.5650163292434426,0.23083254963274433,0.27743529878622075,1.3091820465341584,1.2500000000000009,0.25000000000000006,136.50717794054643,1.265924459265922,0.10917368915224601,[],0.0232,0.008298755186721992,0.04979253112033195
dev_calm_11,NORMAL_CALM,task_lqr,task_lqr_009,True,True,2.125,0.06606086391795225,0.3971626862527532,0.22999999999999998,0.0013013698438078885,0.47922741422308734,1.0000000000000016,0.25000000000000006,143.23850205706475,1.0233854263684918,0.12503760809397962,[],0.036,0.0,0.058091286307053944
dev_constant_2p0_11,NORMAL_CONSTANT,task_lqr,task_lqr_009,True,False,,0.12933379018093258,0.45068356300884677,0.30360434723016855,0.0956735679476214,0.5953167361347921,1.1051533939803146,0.2500000000000001,143.35420222393543,1.0174595087017193,0.1260481382104166,[],0.0363,0.0,0.058091286307053944
dev_strong_preexisting_11,STRONG_PREEXISTING,task_lqr,task_lqr_009,True,False,,0.31143811023114754,0.8811618758908657,0.4792333292133125,0.3020063061645374,1.629155903890282,1.3310337291143375,0.25000000000000006,143.67557628101747,0.9994829563050791,0.13398714458865035,[],0.0372,0.008298755186721992,0.06639004149377593
dev_strong_simultaneous_11,STRONG_SIMULTANEOUS,task_lqr,task_lqr_009,True,False,,0.25785679653067395,0.7861279525115681,0.33187490194818864,0.3021060883800557,1.6382788368753094,1.4999999999999996,0.25000000000000006,143.24853001853953,1.0467289015599726,0.17602559021433875,[],0.0354,0.012448132780082987,0.0995850622406639
dev_strong_post_target_11,STRONG_POST_TARGET,task_lqr,task_lqr_009,True,True,2.125,0.2294641468362855,0.8199652669432346,0.29287187173926255,0.3017752223738217,1.2481156465854117,1.0000000000000016,0.25000000000000006,143.23850205706475,1.0233854263684918,0.12503760809398004,[],0.0395,0.0,0.06639004149377593
dev_ramp_target_11,RAMP_STRONG,task_lqr,task_lqr_009,True,False,,0.18379950821087837,0.5838268930664985,0.2304614406832462,0.2764914426464776,0.9392106070032331,1.0114700016662845,0.25,143.24194084942692,1.025475712886733,0.12246057666959986,[],0.0229,0.0,0.058091286307053944
dev_stochastic_3000,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,2.2700000000000005,0.0659556635124344,0.2829328977712091,0.17802367803829805,0.010097535332790408,0.47189307681775255,0.9999999999999999,0.25,136.5080607532425,1.0150247949659548,0.07888065487216189,[],0.0371,0.0,0.029045643153526972
dev_stochastic_3001,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,1.9500000000000002,0.05697021948726799,0.3784789457770354,0.15987777124574984,0.007752411038595603,0.4026380211865437,0.784536938881531,0.25,132.54505928460844,0.9205059171547619,0.09320556847241045,[],0.036,0.0,0.029045643153526972
dev_stochastic_3002,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,2.175,0.061643119426147745,0.2488696802200094,0.18297729895015907,0.012287953122930557,0.39600063328128293,0.9486046913193279,0.25,139.86540428693408,0.9347190160394208,0.07642190474181898,[],0.0369,0.0,0.029045643153526972
dev_stochastic_3003,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,2.0250000000000004,0.05179290068844022,0.3700908187126534,0.1669951273220027,0.008224357944186425,0.3724051241960174,0.8778398442231912,0.25000000000000006,139.92277577329756,1.000271529488223,0.12377179405460714,[],0.0229,0.0,0.05394190871369295
dev_stochastic_3004,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,2.21,0.06586768417943693,0.1267328838412547,0.1844577010423018,0.012928671156244092,0.5988895859406601,1.25,0.25000000000000006,130.92856637940412,1.29399419428771,0.03980808362623915,[],0.0235,0.0,0.04564315352697095
dev_stochastic_3005,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,1.5300000000000002,0.044620683027483,0.23395483024310268,0.17872749726988546,0.009944753524819267,0.31353023590521145,0.9985940894522163,0.25,143.1215365356967,0.6420184419451903,0.06623102510419968,[],0.0352,0.0,0.03734439834024896
dev_stochastic_3006,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,2.255,0.07361569917621913,0.3907329606065168,0.2185676023490659,0.01425364723916844,0.6595317785019419,0.9915173962610206,0.25000000000000006,142.07457695272376,1.0418195555751484,0.15811088133693077,[],0.0371,0.0,0.06224066390041494
dev_stochastic_3007,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,2.2199999999999998,0.06031469220754851,0.25667826662509763,0.23179274823356144,0.0198198276132495,0.5014012829178883,1.2486400214452995,0.25,146.42732686116338,0.6543292861395603,0.058166339997117025,[],0.031,0.008298755186721992,0.05394190871369295
dev_stochastic_3008,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,False,,0.09746855057500087,3.367790211771274,0.22613712802290206,0.08894623553315642,11.682948009588154,2.0,0.25,135.67113176347468,1.2521028734252027,0.5144798583624192,[],0.0352,0.4979253112033195,0.6597510373443983
dev_stochastic_3009,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,False,,0.09286543299798981,3.116654366761384,0.24613115776942793,0.07564313283271655,11.55607357442452,2.0,0.25000000000000006,137.6609890206494,1.194876269059743,0.4881041094874905,[],0.0336,0.43983402489626555,0.6514522821576764
dev_stochastic_3010,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,2.29,0.0856084539064683,0.4498828796425909,0.23682218092179816,0.00565834698048864,0.8667594975393452,1.2500000000000002,0.25,136.44538314072727,1.2664654634510806,0.11260726618220256,[],0.0307,0.008298755186721992,0.058091286307053944
dev_stochastic_3011,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,2.0600000000000005,0.0655350204508216,0.4178700433347519,0.22767934912659557,0.01682214763749782,0.47668630916832566,1.0002977122665802,0.25000000000000006,143.228684040903,1.023444753057645,0.12183550542897972,[],0.0349,0.0,0.05394190871369295
dev_stochastic_3012,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,2.125,0.06484352325140262,0.2763997172799537,0.18800006054259705,0.008731948028199467,0.46620716732285333,1.0000000000000004,0.25,136.58734337247986,1.0149676856371639,0.07621798563605323,[],0.0338,0.0,0.029045643153526972
dev_stochastic_3013,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,1.9299999999999997,0.05161808996038145,0.19574760859594434,0.17631685863409324,0.006643312138638707,0.37856594819124295,0.7848309172232066,0.25000000000000006,132.32196912757962,0.9137346116285169,0.09084974838935443,[],0.0307,0.0,0.029045643153526972
dev_stochastic_3014,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,2.1000000000000005,0.05670481764460451,0.3348348872216231,0.17916430210152207,0.0063836546759719354,0.41067470646001686,0.9487585970834373,0.25,139.81780784109853,0.9352698386190087,0.07621049884028235,[],0.0344,0.0,0.029045643153526972
dev_stochastic_3015,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,1.92,0.05975526292991861,0.4015936605601355,0.182157654899295,0.015536652179427844,0.4834373167572853,1.009555010311776,0.25,139.8677021924218,1.0158467925225014,0.14443887799878635,[],0.0308,0.0,0.07053941908713693
dev_stochastic_3016,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,2.21,0.06863738170851416,0.2256264469957852,0.18650069929117083,0.026478033432962525,0.6164412875009362,1.2499999999999998,0.25,130.90945365525462,1.2938271108191424,0.054870295657056686,[],0.0322,0.0,0.04564315352697095
dev_stochastic_3017,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,1.505,0.045529226766844594,0.22294278747572097,0.17372166613910597,0.032698723193044885,0.31681755943939777,0.9948403651066622,0.25000000000000006,143.05957864805663,0.6435846635990415,0.06336975580346911,[],0.0336,0.0,0.03734439834024896
dev_stochastic_3018,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,2.0600000000000005,0.07114472897431989,0.4169001331427566,0.22347178134496382,0.019487365800016157,0.6755335750425802,0.9955586729949124,0.25000000000000006,142.06049881799524,1.0325113912143626,0.1447904743712815,[],0.0326,0.0,0.06639004149377593
dev_stochastic_3019,NORMAL_STOCHASTIC,task_lqr,task_lqr_009,True,True,1.4850000000000003,0.051198432272851584,0.18797494031207093,0.2295279393179578,0.008720795944250879,0.48601232265831856,1.2484175006683413,0.25,146.41145513613245,0.626875303284762,0.04681707338608776,[],0.0332,0.012448132780082987,0.05394190871369295
dev_strong_equilibrium,STRONG_PREEXISTING,task_lqr,task_lqr_009,True,False,,0.2804314104395081,0.8156519521617313,0.3053862460899439,0.3022705905175768,1.1168100680363424,0.7110460459999753,0.25,130.26930259123503,0.6754148602506851,0.13271387129092532,[],0.0309,0.0,0.008298755186721992
dev_ramp_equilibrium,RAMP_STRONG,task_lqr,task_lqr_009,True,True,0.0,0.16996942505854098,0.4620683196293928,0.1910532817539031,0.27702986593311,0.47568760042802505,0.3171568100376624,0.005705096530442266,130.02092781403192,0.07849341047376623,0.010214049015864621,[],0.0312,0.0,0.0
dev_calm_00,NORMAL_CALM,legacy_self,self_a_034,True,True,2.26,0.06412715868138985,0.19088900864320943,0.1799999999999999,0.0007152330900044421,0.31735663341961096,0.7049852499514226,0.25,135.0617114936871,0.7068979081070732,0.05825666112445455,[],1.3709,0.0,0.004149377593360996
dev_constant_2p0_00,NORMAL_CONSTANT,legacy_self,self_a_034,True,True,2.2750000000000004,0.06580695927379525,0.35799019303754376,0.17938064273616763,0.0008994164571589262,0.4690368820778845,0.7051518756628897,0.25,135.0291516251063,0.7074787571081242,0.06010347185846313,[],1.2466,0.0,0.004149377593360996
dev_strong_preexisting_00,STRONG_PREEXISTING,legacy_self,self_a_034,True,False,,0.7096975048609242,10.237362676434843,1.2730670615878932,0.6376506218700179,27.393364327241216,2.0,0.25,139.44873806043847,2.083313487499552,0.7639389503289593,[],1.3606,0.15767634854771784,0.5020746887966805
dev_strong_simultaneous_00,STRONG_SIMULTANEOUS,legacy_self,self_a_034,True,False,,0.6101439698998344,8.530520420674888,1.2459445044876603,0.7217679810862597,19.41295162854273,2.0,0.25,136.85491508802153,2.115855781924794,0.747582332995596,[],1.2597,0.0954356846473029,0.3983402489626556
dev_strong_post_target_00,STRONG_POST_TARGET,legacy_self,self_a_034,True,False,,0.5457287127039552,7.392363232687077,1.1231753983192363,0.6777813959242261,17.139278890688836,2.0,0.25,136.78938674887635,1.9692543102340176,0.7612551622575968,[],1.2244,0.08713692946058091,0.34024896265560167
dev_ramp_target_00,RAMP_STRONG,legacy_self,self_a_034,True,True,2.3950000000000005,0.07153557647397232,0.4678064683590587,0.18037063722685104,0.025613723262237147,0.7886293375077768,0.7050078149056327,0.25,135.05023140239288,0.70701564586674,0.05856782471106475,[],1.2242,0.0,0.004149377593360996
dev_calm_01,NORMAL_CALM,legacy_self,self_a_034,True,True,2.0600000000000005,0.055165804624844404,0.18798213262931093,0.18000000000000002,0.0006259399051250265,0.29856017742112684,0.6682543106095571,0.25,133.78414074983436,0.5811333752203042,0.06380204623312608,[],1.0628,0.0,0.0
dev_constant_2p0_01,NORMAL_CONSTANT,legacy_self,self_a_034,True,True,2.09,0.057060024330156195,0.35843823279758286,0.1787349028787103,0.0008234068461004879,0.45754513878414105,0.6739189327181891,0.25,133.81641822616615,0.5842486434671418,0.06977631868383673,[],1.1631,0.0,0.0
dev_strong_preexisting_01,STRONG_PREEXISTING,legacy_self,self_a_034,True,False,,0.758207287394317,10.399669646574289,1.289417795603269,0.7039034471916158,27.13353320853182,2.0,0.25,136.80196506917582,2.0308171904778085,0.7676354212893993,[],1.6155,0.1825726141078838,0.5020746887966805
dev_strong_simultaneous_01,STRONG_SIMULTANEOUS,legacy_self,self_a_034,True,False,,0.6029479458154314,8.434522659045202,1.1998931837132776,0.7289767409296272,19.32167736228764,2.0,0.25,136.9538360250007,2.0551617489337923,0.7495169894365079,[],1.2129,0.13692946058091288,0.38589211618257263
dev_strong_post_target_01,STRONG_POST_TARGET,legacy_self,self_a_034,True,True,2.06,0.549218549172708,7.399556649892822,1.1215197105488526,0.6889009352210115,17.13159650404873,2.0,0.25,136.78067769413573,2.0383556482353415,0.7652416604187477,[],1.2971,0.1078838174273859,0.34854771784232363
dev_ramp_target_01,RAMP_STRONG,legacy_self,self_a_034,True,True,2.2250000000000005,0.0635120793209687,0.4676620483435024,0.18028213181668903,0.025619390247783733,0.770894693678062,0.6694811759756925,0.24999999999999997,133.8019263343116,0.585747905139807,0.06476481467317463,[],1.1721,0.0,0.0
dev_calm_02,NORMAL_CALM,legacy_self,self_a_034,True,True,2.135,0.05786538031586662,0.18504597850430635,0.17999999999999997,0.0006576190191107451,0.287271052609394,0.606015224670333,0.25,137.93019429800913,0.5759493586786364,0.05461546139780557,[],1.0734,0.0,0.004149377593360996
dev_constant_2p0_02,NORMAL_CONSTANT,legacy_self,self_a_034,True,True,2.165,0.05972998822251218,0.3547678189363599,0.17954742487089195,0.0008531396449443659,0.4390059859216054,0.5994650863896626,0.25,137.8949389749799,0.576360592384776,0.05545956679850812,[],1.0128,0.0,0.004149377593360996
dev_strong_preexisting_02,STRONG_PREEXISTING,legacy_self,self_a_034,True,False,,0.7296794675370177,10.353980282293351,1.2653205283124545,0.7235240657243283,27.413863146886726,2.0,0.25,142.07927551953668,2.0925720833587262,0.7689636155195542,[],1.2664,0.15767634854771784,0.4315352697095436
dev_strong_simultaneous_02,STRONG_SIMULTANEOUS,legacy_self,self_a_034,True,False,,0.6023192805425244,8.534290166728082,1.2420344402740304,0.7065596313786316,19.373333759013065,2.0,0.25,138.54226821278712,2.117570960201387,0.7478704672566443,[],1.3572,0.1078838174273859,0.36929460580912865
dev_strong_post_target_02,STRONG_POST_TARGET,legacy_self,self_a_034,True,False,,0.5388547698376154,7.382011672707536,1.1265981068248776,0.6617304943254839,17.104344208736627,2.0,0.25,137.9301942980091,1.9247962229575346,0.7543688989369145,[],1.1007,0.06639004149377593,0.3360995850622407
dev_ramp_target_02,RAMP_STRONG,legacy_self,self_a_034,True,True,2.295,0.06595394810162701,0.465811255825238,0.1803696393140852,0.025626288031274404,0.7588069560953109,0.6047210419675114,0.25,137.91962644074158,0.576014804353509,0.0547920752123067,[],1.0566,0.0,0.004149377593360996
dev_calm_03,NORMAL_CALM,legacy_self,self_a_034,True,True,1.9900000000000002,0.055647029775933214,0.2718006384825013,0.17999999999999997,0.0010014709382251538,0.24755998680757638,0.6270629290074887,0.25,138.01133441815296,0.7185257023111766,0.08421177547595192,[],1.0801,0.0,0.004149377593360996
