sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id,d_raw_norm_max,d_hat_norm_max,d_projected_norm_max,d_rejected_norm_max,steady_state_residual_max,steady_task_residual_max,limiter_mismatch_max,qp_iterations_max,qp_statuses,solver_valid,limiter_parity_valid
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.029059184115724536,0.3348125506697352,0.054878669363491735,0.03145094959267088,0.24879064576166904,0.25059084809661936,2.652464104558368e-15,0.008741799503310355,0.011092355222568268,7.723177629435659e-16,0.0019779072470729672,130.02684070767862,0.08897021670936585,0.008058018346257736,0.8871066222407331,1.2183,[],self_dr_tsrmpc,self_a_041,0.03171003529167014,0.029302774386189587,0.02929986713149337,0.00041276240716151387,2.985169383132877e-17,5.138408983310359e-09,3.3881317890172014e-21,25,['solved'],True,True
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.895,0.07791754020358013,0.22840688304900464,0.19665871712413793,0.0015694780489877063,0.18890662478494324,0.552323889691504,0.5199514963237566,0.050005382325413815,0.25,0.25,0.02063386394272644,130.50539006680134,0.6630758327376212,0.07312080845506182,0.9816039566847149,1.2527,[],self_dr_tsrmpc,self_a_041,0.08473000400036318,0.03445501955556532,0.03441690392421439,0.0016203918705442924,4.799266975699807e-17,5.337309068315401e-10,4.106321131125412e-06,50,['solved'],True,True
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.075,0.0536409691649871,0.24282095707718526,0.1419637827802187,6.306422852429017e-05,0.08194127574167832,0.5824552373137558,1.0223284058978629e-14,0.06873595237275398,0.25,6.449537092568097e-15,0.029966210457912063,130.67960912465344,0.6685021208915437,0.07832308399192205,0.8905158683881716,1.2088,[],self_dr_tsrmpc,self_a_045,0.0913579582552794,0.06170477895929703,0.061635630229451836,0.0029204165172095663,8.67102454337235e-17,9.540383066111947e-10,6.929895892682225e-07,75,['solved'],True,True
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.075,0.05362688330486822,0.24229101948646609,0.14189359717018019,6.22774885896276e-05,0.0823673407510372,0.5827680942709584,1.0024952326581046e-14,0.08246827472739976,0.25,6.387954613410854e-15,0.036107025675660674,130.97608766175293,0.6697811686055778,0.07884957410478563,0.9439598917117868,1.2311,[],self_dr_tsrmpc,self_a_045,0.09056355612642311,0.061423486970145456,0.06135470240481196,0.0029060702655976404,8.884050743598588e-17,9.593022321077331e-10,6.929895890461779e-07,75,['solved'],True,True
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.975,0.06294947348713265,1.089121049242321e-05,0.15300663756071628,0.00166658322387168,0.12916539872591967,2.07562232753657e-05,0.5501962366142128,0.002365792399683448,4.695959600934106e-06,0.25,0.0003950807231333372,129.89479001094148,0.5764238954199472,0.008849484307347139,0.8961517700957935,1.2175,[],self_dr_tsrmpc,self_a_045,8.719865108628162e-05,7.906259866139754e-05,7.906259866139754e-05,1.0914520325340668e-12,9.816948212797227e-20,8.752991649102611e-14,1.7507292256413454e-05,25,['solved'],True,False
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.975,0.06294947348713265,1.089121049242321e-05,0.15300663756071628,0.0016665832238716661,0.12916539872591976,2.0756223276653055e-05,0.5501962366142128,0.0023657923997061022,4.695959601228135e-06,0.25,0.00039508072313466046,129.8947900109417,0.5764238954199471,0.008849484307347133,0.8685137859225321,1.2093,[],self_dr_tsrmpc,self_a_045,8.719865108624029e-05,7.906259866137809e-05,7.90625986613781e-05,1.0914520312414613e-12,1.0479644980626903e-19,8.752989138134463e-14,1.750729225630243e-05,25,['solved'],True,False
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.8049999999999999,0.027036918828538287,0.009393489139509093,0.0057037642513638334,1.1580124194735446e-06,0.3127062679215415,0.03816143866760565,1.7213489165250691e-16,1.0579964743211523,0.01549869093087338,1.7757319482530854e-16,0.25,143.89243071213122,0.04956104842935431,0.002731623914092855,0.9017177842565597,1.2426,[],self_dr_tsrmpc,self_a_045,0.0068015428473947774,0.004682744519569446,0.004677691052867721,0.00021903069546937536,5.595990682872508e-18,8.037778256705041e-11,4.545614743500792e-07,100,['solved'],True,True
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.8049999999999999,0.027036204511525094,0.009363810107036855,0.0056997595261976475,1.1921290154151877e-06,0.31297578718587776,0.038589109857961365,4.370321857727083e-16,1.0582234703020665,0.014818669423057776,2.391556739825467e-16,0.25,137.49454019406647,0.04999333425506707,0.002907763464399972,0.979392419825073,1.2658,[],self_dr_tsrmpc,self_a_045,0.0066003652733824325,0.0046739543999162365,0.004668904772513563,0.00021823567295641143,5.550887666000795e-18,8.524089542433774e-11,4.5456147193534413e-07,100,['solved'],True,True
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.34282718073614965,7.852662005191977,0.5973852482220245,0.3594144487029833,24.97208831914616,2.0,0.517663491235692,0.6870996660083106,0.25,0.2499995176416912,0.1763626356940375,135.30422247104,1.5680257175785755,0.6384705991570322,1.1859774677217825,1.6924,[],self_dr_tsrmpc,self_a_045,0.7862363544270498,0.17972001557031994,0.1792588952221989,0.01524136892849225,3.753035398906828e-16,8.012650817748662e-08,4.50801125744249e-05,500,['solved'],True,False
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.38902661399203425,7.634057736099571,0.643251550003793,0.3624278278417162,24.60935755142697,2.0,0.5174310964634471,0.6870996660083106,0.25,0.2499991004814574,0.1739512671909129,135.2988870532691,1.4728428890106706,0.6384844422394413,1.1983128696376508,1.6648,[],self_dr_tsrmpc,self_a_045,0.7862395492944679,0.17971986997415343,0.17918492917906415,0.01492592173654351,3.7916837214304394e-16,8.003977002479226e-08,3.8433898492229446e-05,475,['solved'],True,False
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.32469899032668936,7.89407527520211,0.5925530257912408,0.33055123650510554,25.301713788023083,2.0,5.6559327370819154e-14,1.2762611518696036,0.25,1.0180858899026067e-14,0.25,146.58680655666626,1.5692541128006536,0.6500458800085647,1.1786269887546854,1.7701,[],self_dr_tsrmpc,self_a_045,0.784797699165068,0.17986626411458298,0.17935119898666252,0.01580172083700257,3.8460332532480043e-16,8.034385669398413e-08,5.303584806881645e-05,575,['solved'],True,False
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.3957549048212706,7.5925839921854985,0.6658186106862699,0.3793187909171823,24.702578285217015,2.0,5.658851144496772e-14,0.8061262317153572,0.25,9.16777646586602e-15,0.25,141.11103657823648,1.474843035144306,0.6310352870001555,1.182594294044148,1.6816,[],self_dr_tsrmpc,self_a_045,0.7891855856173663,0.1796571211818781,0.17912057215691726,0.014989818533340403,3.9495966414240813e-16,8.042853151475233e-08,9.131721014909999e-05,625,['solved'],True,False
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.4078305027139655,7.8787842945447295,0.7332834955610787,0.3972675009824919,25.41842024237459,2.0,0.5210667450680876,1.2765771388661782,0.25,0.24999997424016668,0.25,146.59565125886172,1.5699705498004004,0.6498233584240426,1.2044673052894628,1.6446,[],self_dr_tsrmpc,self_a_045,0.7846641517019816,0.17986518162349824,0.17935032843198573,0.01579626287386306,3.91291712852587e-16,8.090919726807799e-08,6.556839222682243e-05,425,['solved'],True,False
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.34903053349810886,7.731679005201389,0.6142810000304672,0.372934033464925,24.981079794696896,2.0,0.5115476912736469,0.8073739994083728,0.25,0.24999995420963578,0.25,141.08123201905204,1.4745274654879652,0.6310487361853195,1.203747938359017,1.7905,[],self_dr_tsrmpc,self_a_045,0.7889938481045958,0.17965574077554716,0.17911930560057207,0.01498608225945032,4.257131038324728e-16,8.003977002479226e-08,4.277722752021873e-05,700,['solved'],True,False
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.023227929767375442,0.32994444458686983,0.045025591113767825,0.02361606242602086,0.24702911789485138,0.2504039496105013,1.6398527713090247e-15,0.010839427877428734,0.015306584378347615,4.1864548067097317e-16,0.0030340178679486712,130.04971926452484,0.1028717800652927,0.008056667803294103,0.9002241982507287,1.2052,[],self_dr_tsrmpc,self_a_045,0.032831888064278274,0.03135877608453509,0.03135356272079505,0.0005746768214494015,2.841099544579069e-17,5.146561764584563e-09,2.168404344971009e-19,25,['solved'],True,True
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.895,0.07791500377673927,0.22847657631547688,0.19665059337434088,0.0015697881081848713,0.1900887534852667,0.5581761860321711,0.5202983983981273,0.06499587747407118,0.25,0.25,0.028525898282644013,130.64287442310965,0.6629625237030501,0.07433976693719305,0.9466928363182008,1.2122,[],self_dr_tsrmpc,self_a_045,0.08689838523043666,0.058423237026939454,0.05835738620159025,0.0027731030316945344,8.471212106569288e-17,9.036626848839613e-10,4.106321131569501e-06,50,['solved'],True,True
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.0300000000000002,0.052353022171186224,0.29048104012348386,0.1412565506574899,0.00018915158619887233,0.10753680048997778,0.6429388017316464,9.778831430844921e-15,0.046469734606544286,0.25,6.340067845378978e-15,0.01518526531065076,130.37972925541888,0.6908251802679292,0.08899698182671864,0.7962109121199501,1.0513,[],self_dr_tsrmpc,self_a_024,0.10030217933628298,0.016381609895018717,0.016363914451280458,0.0007612138883058894,1.9708775617152614e-17,4.075737419796556e-10,2.0102678379707584e-06,75,['solved'],True,True
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.0300000000000002,0.05234063755144673,0.28951829958430997,0.14117912651531972,0.0001870726801803245,0.10708628870087501,0.6431237700338657,9.378776936178339e-15,0.053584822795088444,0.25,6.285546035962519e-15,0.017941603671532396,130.58785694660693,0.6942660307273113,0.08928032621857326,0.7523957934194087,0.9712,[],self_dr_tsrmpc,self_a_024,0.10002281217835982,0.016254420905040118,0.016236908482049166,0.0007543221485314766,1.9572970868368358e-17,4.0000746218586427e-10,2.010267838636892e-06,75,['solved'],True,True
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.31,0.05857223587643909,3.7235009808136696e-05,0.1550805057454476,1.0326037905169918e-05,0.2736199046366337,5.687098437004625e-05,0.7594110508613129,0.004670071856639112,1.130073275118051e-05,0.25,0.0006558860787694637,129.91383413178133,0.7866634568672443,0.01252439003990057,0.7127698458975427,0.9882,[],self_dr_tsrmpc,self_a_024,0.00018233593435268184,7.46203317007499e-05,7.462033170074989e-05,1.9447338055539492e-12,9.088741454992622e-20,8.112813809163942e-14,8.318434545628861e-07,75,['solved'],True,True
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.31,0.05857223587643908,3.7235009808136696e-05,0.15508050574544757,1.0326037905179225e-05,0.27361990463663377,5.687098437043731e-05,0.7594110508613132,0.004670071856635757,1.1300732751137168e-05,0.25,0.0006558860787693073,129.9138341317813,0.7866634568672444,0.012524390039900553,0.7488222407330279,1.0005,[],self_dr_tsrmpc,self_a_024,0.00018233593435269566,7.462033170074528e-05,7.462033170074527e-05,1.944733804690856e-12,9.416982188189545e-20,8.112811433130926e-14,8.318434550069753e-07,75,['solved'],True,True
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.845,0.028761398268886657,0.006901112245006197,0.02247090870267456,1.7261965191331513e-07,0.16788341303658771,0.023142186116619015,2.3119876975942347e-16,0.8234308436587864,0.014652867765495601,1.4181863108173035e-16,0.25,140.7866905762621,0.028545726468184172,0.0020021703325176997,0.7389044564764682,0.9893,[],self_dr_tsrmpc,self_a_024,0.0034293429234304703,0.0005798656710540365,0.0005792270592681591,2.7682942891785964e-05,7.156525330213226e-19,1.0188810946042948e-11,5.37253126930981e-06,75,['solved'],True,True
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.845,0.028760758197614665,0.00684081342983905,0.022465964904396833,4.184770232800648e-07,0.16792738988367367,0.022670911943280178,4.684070074317155e-16,0.8234739559554831,0.014652867765495636,1.96340440498204e-16,0.25,134.03261511885756,0.03069033758942968,0.00203574253954235,0.7434746772178259,1.0196,[],self_dr_tsrmpc,self_a_024,0.0034982613759377665,0.0005861328148582447,0.0005854924692503813,2.7605501700992986e-05,7.111957129417226e-19,1.0670474277367105e-11,5.372818391191636e-06,75,['solved'],True,True
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.5021707769825876,12.872949949948476,0.9961346258123984,0.5401301513043969,27.65784515223601,2.0,0.7232655793528668,1.0021261536574089,0.25,0.25,0.19088284393660399,142.69829915640813,2.698202215850806,0.9535999430698858,0.8082443148688047,1.1419,[],self_dr_tsrmpc,self_a_024,0.9611217518565923,0.10086309601587419,0.10064772904954576,0.007896220059035074,3.820969423644684e-16,8.783198575676627e-08,5.844075852579067e-05,300,['solved'],True,False
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.5051817589273391,12.432257504263221,0.9581370052977225,0.5297031335426619,27.544183059218536,2.0,0.7233502910200956,0.959858029605069,0.25,0.25,0.18223694976997193,142.1034226592512,2.6417444131860788,0.926938829565797,0.7670537276134943,1.0738,[],self_dr_tsrmpc,self_a_024,0.9495181623981956,0.1005245459138016,0.1003247502298149,0.007769768648862833,3.491384184310319e-16,8.772403669358326e-08,4.0632564752840494e-05,275,['solved'],True,False
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.508467227119994,12.929287433543186,0.968884306302136,0.5734042438107801,27.711325870210704,2.0,3.5634759931753987e-14,0.993459601708198,0.25,4.793170724917129e-15,0.25,143.65961667682026,2.665811333755415,0.9508001900369741,0.7764378175760099,1.0946,[],self_dr_tsrmpc,self_a_024,0.9573255263990725,0.1006696564312209,0.10045545971462347,0.00783315978174476,3.8612845600110187e-16,8.748602397778378e-08,4.297333468983311e-05,325,['solved'],True,False
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.5293143025996607,12.591236438990233,1.0877351484758917,0.5453695017254448,27.39143624835325,2.0,3.928570946664373e-14,1.0052440983689588,0.25,1.0247771130855636e-14,0.25000000000000006,142.81417850352264,2.595862691808204,0.9534786835995551,0.8024552686380675,1.1192,[],self_dr_tsrmpc,self_a_024,0.9548332091880889,0.10083249720571252,0.10064452187001521,0.007756613814990293,3.5976003792631463e-16,8.806772913991302e-08,4.106658689195797e-05,475,['solved'],True,False
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.505076010406785,12.78590418547886,1.0015839880607038,0.5253626385711571,27.92431024285685,2.0,0.7317729953777513,0.9999482625086036,0.25,0.25,0.25,143.69446836068147,2.611999483979558,0.950529073924948,0.7473572678050813,1.0516,[],self_dr_tsrmpc,self_a_024,0.9495213353861347,0.1005637828929018,0.10036302753742886,0.007724647810787093,3.978846685908804e-16,8.740752871371762e-08,4.057456265726955e-05,350,['solved'],True,False
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.5273829299317879,12.51828016976737,1.0591559329095002,0.5289745264892675,27.566823835065826,2.0,0.7181690604345271,0.9583497466598491,0.25,0.25,0.25,142.17999575377831,2.5078127223633535,0.9272688735788328,0.7944620574760517,1.1008,[],self_dr_tsrmpc,self_a_024,0.938359448639285,0.10003746532313332,0.09984451043145605,0.007630498913992917,3.997601715014557e-16,8.829283442871705e-08,6.48415329553842e-05,350,['solved'],True,False
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.043883334323286435,0.3469093235886027,0.07753310097110165,0.054728452392987945,0.25479451398793923,0.2505809086468971,1.6015318276677588e-15,0.00629999100048781,0.006670002867673636,3.4697524953412817e-16,0.001059615559957948,130.000452153202,0.07254188596299758,0.007861135310915139,0.7069918783840067,0.9539,[],self_dr_tsrmpc,self_a_024,0.030272627761540046,0.027570053082724377,0.027569543742592566,0.00024063563928441683,2.829242452611544e-17,5.008176587264481e-09,3.851859888774472e-34,25,['solved'],True,True
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.3000000000000003,0.07397178854684242,0.27867715543071425,0.19759097020647015,0.00017218030913428669,0.33779346791702125,0.6148388244980538,0.7174379348356756,0.04099296457868134,0.25,0.25,0.013968842638171016,130.3594659332534,0.741472981138091,0.0841436287353993,0.6945296959600167,0.9781,[],self_dr_tsrmpc,self_a_024,0.09447760842439824,0.015270314479682391,0.015253559662536562,0.0007151376999118703,2.133810866520264e-17,2.375806505580028e-10,2.490749489991728e-06,75,['solved'],True,True
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.0,0.052907312313387994,0.266552660348826,0.14167373633343042,0.00010186762825213356,0.09031245884325172,0.6030884328279371,9.757768262344752e-15,0.04393880181061529,0.25,6.319995953415884e-15,0.015340936865612675,130.4175467830342,0.6645350205352752,0.08174405063248036,0.7413087047063723,0.9812,[],self_dr_tsrmpc,self_a_025,0.09187663827932406,0.014770992927859893,0.014754784454542676,0.0006917859313926339,1.978585037771101e-17,2.2965867020578605e-10,1.318541969830278e-06,75,['solved'],True,True
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.0,0.05290174941662921,0.2655627487657493,0.14161656953169416,9.932383619668844e-05,0.09002619229014833,0.6033614646303487,9.335192417887234e-15,0.04902516224182066,0.25,6.261370389120424e-15,0.018388487367282533,130.5320928822396,0.662948284218989,0.08198464669734937,0.7425486463973344,0.9963,[],self_dr_tsrmpc,self_a_025,0.09153901656688758,0.014668620958881287,0.014652577587547169,0.0006858650568747736,1.8596311239896564e-17,2.2931062785877823e-10,1.3185419689420996e-06,75,['solved'],True,True
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.645,0.06090163679536522,3.457759012425916e-05,0.15371844095150172,0.0005400785126111404,0.17464222292474257,5.458333834637358e-05,0.6198499881906748,0.0031072319316598597,1.1003723568919532e-05,0.24999999999999997,0.0004541895581264932,129.90254261877573,0.6462330861509067,0.010192367591103037,0.7468690545605998,0.9991,[],self_dr_tsrmpc,self_a_025,0.00011770185750941336,4.785780128374619e-05,4.785780128374619e-05,1.1698761632447187e-12,5.886691519561756e-20,4.5131045147193866e-14,1.621286677955247e-05,50,['solved'],True,False
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.645,0.06090163679536522,3.457759012425916e-05,0.15371844095150172,0.000540078512611141,0.17464222292474202,5.458333834689264e-05,0.6198499881906733,0.0031072319316607874,1.100372356901131e-05,0.25,0.0004541895581266505,129.90254261877564,0.6462330861509057,0.010192367591103015,0.7239783007080383,0.9584,[],self_dr_tsrmpc,self_a_025,0.0001177018575094644,4.78578012837533e-05,4.7857801283753304e-05,1.1698761625818083e-12,6.114531632773716e-20,4.5131029760496954e-14,1.6212866779136137e-05,50,['solved'],True,False
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.8200000000000001,0.027262086508132596,0.013406073727795356,0.007197832570790175,4.62695780773275e-07,0.28078850832076907,0.04827775478003591,2.463523751286728e-16,0.9999999995728147,0.028640552381979593,1.5960201665647705e-16,0.25000000000000006,143.12468132896862,0.06232551306572106,0.0035965517213879567,0.7497421491045397,0.9898,[],self_dr_tsrmpc,self_a_025,0.009334281180086623,0.00159357325610856,0.0015917802782916557,7.557293315849117e-05,2.1298440159894545e-18,2.8227854893383878e-11,2.87110016478076e-06,75,['solved'],True,True
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.8200000000000001,0.027261138787921333,0.012841611973319763,0.007187383375454385,9.12967197106096e-07,0.28088892340612054,0.047878323657904134,5.111442776712495e-16,0.9999999995732665,0.028640552381979604,2.1822758095194107e-16,0.25,136.6086591874219,0.06799825801359818,0.0036316802234426515,0.6748210329029571,0.9517,[],self_dr_tsrmpc,self_a_025,0.00907128369955965,0.0015281837890476033,0.0015264901987746555,7.192611593019638e-05,1.90701374640362e-18,2.7567537422333274e-11,2.871100163781559e-06,75,['solved'],True,True
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.5181498203184802,12.74850161710931,1.098217511059629,0.5405553610821895,27.575132680067536,2.0,0.5957958903017198,0.9469422300359882,0.25,0.25,0.19388586964453305,142.0962219789238,2.617181296935006,0.9387076682782629,0.7661431486880467,1.0801,[],self_dr_tsrmpc,self_a_025,0.96054048823065,0.10061798924383687,0.10041355297549834,0.007731188195241437,3.838803382163214e-16,8.762473146985162e-08,3.968175595137069e-05,375,['solved'],True,False
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.5033536334792882,12.657285124524098,1.0438411956068159,0.5069437862773487,27.586500240794262,2.0,0.5958296137115389,0.990877344732307,0.25,0.25,0.20287443028096502,142.75427383115078,2.612897116643449,0.9561014540648457,0.7963141607663473,1.0883,[],self_dr_tsrmpc,self_a_025,0.9564526855961387,0.10082920614711313,0.10063649132339267,0.007760729167852005,3.729364273739245e-16,8.729257323949511e-08,6.938801024425345e-05,500,['solved'],True,False
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.4722693567475724,12.994056360788566,0.9478648027254357,0.5022108482063256,27.859229451541577,2.0,3.4693798853333636e-14,1.0790045137392277,0.25,4.859249107819764e-15,0.25,145.50499149654163,2.6274819313651068,0.9551802998731559,0.7340971678467305,1.112,[],self_dr_tsrmpc,self_a_025,0.9635981347307424,0.10038848471895792,0.10016793437828526,0.007844038711291414,3.724170569211981e-16,8.789481839854373e-08,4.811502500778886e-05,300,['solved'],True,False
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.534879299596945,12.58453956393755,1.1204328529990069,0.5351253476721491,27.553453080716586,2.0,3.966019360108865e-14,0.9929342989768556,0.25,1.0044080430920449e-14,0.25,142.75948087002763,2.6108022078425046,0.9582372562461268,0.7648520616409828,1.111,[],self_dr_tsrmpc,self_a_025,0.95810257075518,0.10137257611379724,0.10119089350091003,0.007745432529645324,3.7373532945634915e-16,8.75415791489873e-08,3.968175595137069e-05,350,['solved'],True,False
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.5037147306733623,12.777993075875704,1.03625244851308,0.5250010228839731,27.921177623597178,2.0,0.6009482274088513,1.0844410819698758,0.25,0.25,0.25,145.5082843671905,2.7042828916294397,0.9500227073338043,0.803981882548938,1.0905,[],self_dr_tsrmpc,self_a_025,0.9695994596157219,0.1010560818504372,0.10084177350243981,0.007941779359161504,3.6754786784534705e-16,8.761501096117732e-08,5.6508817159794944e-05,400,['solved'],True,False
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.5408784060525322,12.909218489038803,1.1161022214777672,0.5688886846274986,27.774449776882776,2.0,0.5941269432811912,0.9941993947584797,0.25,0.25,0.25,142.59652977517658,2.717021105027908,0.9594059103655048,0.7702772594752185,1.1047,[],self_dr_tsrmpc,self_a_025,0.9728696602104453,0.1012015392054081,0.10098347653425166,0.007960259130007467,3.6538250716168273e-16,8.787095226270248e-08,6.379423953362107e-05,475,['solved'],True,False
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.04680979241541273,0.3489277208010946,0.0812963289253032,0.06031313954379043,0.2560178634717872,0.2501988446894743,1.6346636230821235e-15,0.006050455794968355,0.00651442116037404,3.7303378088444755e-16,0.001154503164371236,129.99758263811523,0.07183492973730507,0.007841115636947187,0.6664164931278634,0.9501,[],self_dr_tsrmpc,self_a_025,0.030167488370659343,0.027577006178883614,0.027576508399896615,0.00023836307858528212,2.853443367898803e-17,5.009706021514948e-09,2.465190328815662e-32,25,['solved'],True,True
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.59,0.07598359407421323,0.251710432509773,0.19689197427584046,0.0005130968582108332,0.23782756304545827,0.5772374082721429,0.5925829560419618,0.04126994920871722,0.25,0.24999999999999997,0.014507244928483456,130.39420523101202,0.6630126015822321,0.07737504494006767,0.7308089129529363,1.0025,[],self_dr_tsrmpc,self_a_025,0.08690572347820598,0.014002563839219148,0.013987210560456013,0.0006555416149074519,1.8384316131000408e-17,2.1827174446601682e-10,1.3322763854350939e-06,75,['solved'],True,True
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.0,0.05291628562937334,0.26674086170632594,0.14159855419752088,0.0001110706794706016,0.09570782817792998,0.6086832950450616,9.957157203384896e-15,0.05171086307268599,0.25,6.340174594405749e-15,0.021161175188950374,130.54076931018403,0.6743478495196341,0.08357559508154036,0.6741366930445648,0.967,[],self_dr_tsrmpc,self_a_029,0.0957113823690188,0.0406793374039511,0.04063391572239774,0.0019218180688018315,4.9938832269513904e-17,6.294150572810812e-10,1.318541969830278e-06,75,['solved'],True,True
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.0,0.05290180919722923,0.26576189938890327,0.1415206879855339,0.00010972844957191938,0.09544354522323314,0.6089965478692322,9.464761011216456e-15,0.06419573663214266,0.25,6.241191748130538e-15,0.026414035967138965,130.73706203926304,0.6775443207562762,0.0839934127239694,0.7063079133694293,0.9689,[],self_dr_tsrmpc,self_a_029,0.09506240296147517,0.04041870502334817,0.04037368155427775,0.001907237142623679,5.122293369710248e-17,6.302055405468339e-10,1.318541969830278e-06,75,['solved'],True,True
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.645,0.06089829288976334,2.8716026121967142e-05,0.15372229677977145,0.00054059210225529,0.17551398507961324,4.8582411552118844e-05,0.6203837697631494,0.00325203752878708,1.0325518310733329e-05,0.25,0.0005063018534317233,129.90171365652213,0.6464793835117963,0.010208213196273212,0.6873087463556852,0.9615,[],self_dr_tsrmpc,self_a_029,0.00011835176827810055,8.736511553034571e-05,8.736511553034571e-05,2.4724963628070396e-12,1.0892829280910122e-19,1.1216447448322113e-13,1.6212866779441448e-05,50,['solved'],True,False
