candidate_id,stage1_rank,sample_id,scenario,safe,solver_success,solver_valid,steady_state_valid,limiter_parity_valid,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,total_solve_time_p95_ms,limiter_mismatch_max,steady_state_residual_max,d_hat_norm_max,d_controllable_norm_max,d_uncontrollable_norm_max
dr_tsrmpc_007,4,calm__-x_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,2.645,0.09139651302036313,0.44082304790320354,,,0.09444323273680894,1.4399,2.865913563132594e-07,5.625745471609154e-17,0.015501017714203676,0.015473779770095267,0.0010604760163663643
dr_tsrmpc_007,4,wind_1p5__-x_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,2.6799999999999997,0.0976423296183215,0.42218116598660405,,,0.12942595659148,1.6153,1.5085599347486323e-07,7.208934918468501e-17,0.018016756527596836,0.017993687971313083,0.0010016300849584085
dr_tsrmpc_007,4,wind_3p0__-x_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,2.83,0.13141917714517012,0.7613288649839967,,,0.7132114146285942,1.6618,7.990920380951394e-08,1.3653317917028778e-16,0.03454091940670779,0.03452566575158764,0.0018446131469778701
dr_tsrmpc_007,4,calm__+y_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,5.34,0.15545997022509508,0.0,,,0.0111572132455739,1.6499,3.851859888774472e-34,1.4646904007979676e-19,4.677888743454644e-05,4.049052096583071e-10,4.6778887432794064e-05
dr_tsrmpc_007,4,wind_1p5__+y_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,5.34,0.14220835405628188,0.17665406998417446,,,0.04091261166787196,1.7262,0.0,2.7325315278858858e-17,0.007055261779287282,0.007054236880411569,0.0003857372885997774
dr_tsrmpc_007,4,wind_3p0__+y_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,5.34,0.15773635779987263,0.705250180937103,,,0.6093862148861239,1.8222,0.0,1.1305904577847716e-16,0.028812619813745253,0.028807388612519958,0.0018446131469778701
dr_tsrmpc_007,4,calm__-y_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,5.34,0.15545997022509508,0.0,,,0.0111572132455739,1.8104,3.851859888774472e-34,1.4646904007979676e-19,4.677888743454644e-05,4.049052096583071e-10,4.6778887432794064e-05
dr_tsrmpc_007,4,wind_1p5__-y_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,5.34,0.14220835405628188,0.17665406998417446,,,0.04091261166787196,1.6075,0.0,2.7325315278858858e-17,0.007055261779287282,0.007054236880411569,0.0003857372885997774
dr_tsrmpc_007,4,wind_3p0__-y_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,5.34,0.15773635779987263,0.705250180937103,,,0.6093862148861239,1.6751,0.0,1.1305904577847716e-16,0.028812619813745253,0.028807388612519958,0.0018446131469778701
dr_tsrmpc_007,4,calm__+z_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,1.25,0.05180510724881431,0.0,,,0.2795887855244298,1.8301,3.944304526105059e-31,2.0519530896096694e-16,0.04618897807657107,3.999015377670262e-07,0.04618897807483991
dr_tsrmpc_007,4,wind_1p5__+z_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,1.25,0.05461539344897612,0.17749034354579082,,,0.3135232800626007,1.9175,0.0,1.8856649127640487e-16,0.0465879721975691,0.0071444256723288534,0.04609585665577402
dr_tsrmpc_007,4,wind_3p0__+z_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,1.25,0.08741717523342979,0.7084546604504474,,,0.8798985378851837,1.661,0.0,2.707323222158092e-16,0.0531422305030974,0.029148978166795448,0.04575380620234058
dr_tsrmpc_007,4,calm__-z_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,1.25,0.05180510724881431,0.0,,,0.2795887855244335,1.6583,1.9721522630525295e-31,2.0243507269901099e-16,0.046188978076571324,3.999015377669926e-07,0.046188978074840174
dr_tsrmpc_007,4,wind_1p5__-z_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,1.25,0.054634210166777566,0.1762094245946291,,,0.3141764761107383,1.5786,0.0,1.9779263363593892e-16,0.04676661413542101,0.007022556588868507,0.046276396988747706
dr_tsrmpc_007,4,wind_3p0__-z_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,1.2599999999999998,0.08744539005008246,0.7036695642531989,,,0.8833858488753622,1.6934,0.0,2.1589539581927941e-16,0.053915590899196765,0.02862530633405065,0.04664090812729774
dr_tsrmpc_007,4,stochastic_dev_0000,WIND_3D_SETPOINT,True,True,True,True,True,True,2.1000000000000005,0.059895675777925,0.3358256442505561,,,0.05794052702520549,1.7453,1.3877787807814457e-17,3.652539611313726e-17,0.010864337608736728,0.01084809128122769,0.0006291456710411521
dr_tsrmpc_007,4,stochastic_dev_0001,WIND_3D_SETPOINT,True,True,True,True,True,True,2.3049999999999997,0.058672544952899856,0.5354097865301388,,,0.06297817753243454,1.6403,3.469446951953614e-18,5.393048587349005e-17,0.015414486995092134,0.015377661139164866,0.0010648695745880496
dr_tsrmpc_007,4,stochastic_dev_0002,WIND_3D_SETPOINT,True,True,True,True,True,True,5.335000000000001,0.08783480528136042,0.32776451200803985,,,0.024447257159786774,1.608,3.469446951953614e-18,4.1153111528872494e-17,0.010455137430866778,0.010448125583891327,0.0005527627831020447
dr_tsrmpc_007,4,stochastic_dev_0003,WIND_3D_SETPOINT,True,True,True,True,True,True,4.985,0.0862784732791318,0.2414670598307273,,,0.018795260223089215,1.7605,3.469446951953614e-18,2.145465681771803e-17,0.005935895005833036,0.005932260086581604,0.00037413738329032415
dr_tsrmpc_007,4,stochastic_dev_0004,WIND_3D_SETPOINT,True,True,True,True,True,True,1.005,0.03788373520688942,0.29362477969757267,,,0.13309854154108805,1.7227,3.469446951953614e-18,1.4200465284616443e-16,0.029005758211338654,0.006637747544043058,0.028236046411567437
dr_tsrmpc_007,4,stochastic_dev_0005,WIND_3D_SETPOINT,True,True,True,True,True,True,0.9849999999999999,0.03286419408306725,0.20091791789282692,,,0.12235010215411131,1.6216,3.469446951953614e-18,1.2697473279156494e-16,0.028521471699999947,0.00628536446981902,0.028002305279211843
dr_tsrmpc_007,4,stochastic_dev_0006,WIND_3D_SETPOINT,True,True,True,True,True,True,2.6950000000000003,0.09724178840327752,0.5582315185783584,,,0.11665786529573535,1.8251,4.7329346430924346e-07,5.812281655526444e-17,0.016329558720157032,0.016306978316960444,0.000933029958153204
dr_tsrmpc_007,4,stochastic_dev_0007,WIND_3D_SETPOINT,True,True,True,True,True,True,3.1100000000000003,0.08159442053288699,0.2447806410257185,,,0.10590333195160895,1.8393,5.118860862962649e-07,6.510929240524702e-17,0.016198534382602145,0.01619832320384341,0.0005341972800643891
dr_tsrmpc_007,4,stochastic_dev_0008,WIND_3D_SETPOINT,True,True,True,True,True,True,5.34,0.14231453008018152,0.1822203107082493,,,0.03306888937712299,1.834,3.469446951953614e-18,2.8747680393247276e-17,0.009302211077474172,0.009298415518126707,0.0004016057469687327
dr_tsrmpc_007,4,stochastic_dev_0009,WIND_3D_SETPOINT,True,True,True,True,True,True,5.359999999999999,0.14128434365915019,0.10026252686708974,,,0.010108747081317404,1.7763,1.734723475976807e-18,1.2132967467113838e-17,0.003005954258480973,0.0029988798743354563,0.00020698225760877264
dr_tsrmpc_007,4,stochastic_dev_0010,WIND_3D_SETPOINT,True,True,True,True,True,True,1.63,0.061875577887812665,0.5083201294914452,,,0.3263015036228523,1.8043,3.469446951953614e-18,1.8898572083036904e-16,0.04646613117464231,0.017851177717913443,0.04634297260244961
dr_tsrmpc_007,4,stochastic_dev_0011,WIND_3D_SETPOINT,True,True,True,True,True,True,1.25,0.05223368212224735,0.10550841296935577,,,0.28253201047532606,1.6493,1.734723475976807e-18,2.3279346620153865e-16,0.04645642835025024,0.0032895838292341757,0.04639170282879193
dr_tsrmpc_007,4,stochastic_dev_0012,WIND_3D_SETPOINT,True,True,True,True,True,True,2.1550000000000002,0.053938751282124164,0.25237702891976976,,,0.04406666766573861,1.6915,1.613124679389344e-07,3.2593316636921764e-17,0.00918356617878316,0.009172116786396716,0.0005203128478731292
dr_tsrmpc_007,4,stochastic_dev_0013,WIND_3D_SETPOINT,True,True,True,True,True,True,2.4750000000000005,0.05734616493374023,0.3666384224477404,,,0.05345905406348171,1.6916,9.460034422481556e-08,4.775999749739643e-17,0.012660522207837062,0.012644242174426225,0.0006941580911552193
dr_tsrmpc_007,4,stochastic_dev_0014,WIND_3D_SETPOINT,True,True,True,True,True,True,4.995,0.08737311979881432,0.2683144589617024,,,0.023781865034077726,1.6456,3.469446951953614e-18,3.2280820351248624e-17,0.007698764592999276,0.007684058231614151,0.0004958980232857316
dr_tsrmpc_007,4,stochastic_dev_0015,WIND_3D_SETPOINT,True,True,True,True,True,True,4.985,0.0855347702683193,0.14392762472376566,,,0.015003080202455214,1.6219,1.734723475976807e-18,2.257879114404679e-17,0.005684305725912033,0.0056762687811745685,0.0003068905882143249
dr_tsrmpc_007,4,stochastic_dev_0016,WIND_3D_SETPOINT,True,True,True,True,True,True,1.0350000000000001,0.032657343298221016,0.2345761008973876,,,0.1236762849870137,1.6562,1.734723475976807e-18,1.2913559730899857e-16,0.02808269693738908,0.006705141503011545,0.027879534470963602
dr_tsrmpc_007,4,stochastic_dev_0017,WIND_3D_SETPOINT,True,True,True,True,True,True,1.005,0.03728229770507341,0.18688096475130733,,,0.14477925824611879,1.6255,3.469446951953614e-18,1.6445754418375e-16,0.028243075517325487,0.008014873920142676,0.027904910849125813
dr_tsrmpc_007,4,stochastic_dev_0018,WIND_3D_SETPOINT,True,True,True,True,True,True,3.5600000000000005,0.09679897957050533,0.5048324297408203,,,0.10226785705065945,1.6687,4.351313648287558e-07,5.901632166445596e-17,0.015943280303077487,0.01594302948062994,0.0010843088771864645
dr_tsrmpc_007,4,stochastic_dev_0019,WIND_3D_SETPOINT,True,True,True,True,True,True,2.4750000000000005,0.08774905079883297,0.5311669868131548,,,0.10712841768021303,1.6467,4.006578536719374e-07,5.40222759169115e-17,0.015534320048669222,0.015534294112142823,0.0010459361923611929
dr_tsrmpc_007,4,ramp_dev_0_to_3p0,RAMP_WIND_EQUILIBRIUM_HOLD,True,True,True,True,True,True,0.0,0.05205110341846159,0.3547249702615608,0.08975420516377124,0.0749407456665283,0.25851636046565785,1.5652,3.503246160812043e-46,1.0426636945053298e-16,0.027515263899778115,0.027511790317596343,0.0007781038482695385
dr_tsrmpc_009,5,calm__+x_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,2.12,0.054483158403667985,0.24489749829601148,,,0.039631479018790265,1.5642,6.938893903907228e-18,3.4652360630493775e-17,0.009672376891463632,0.009672361910939472,0.0005269440888852419
dr_tsrmpc_009,5,wind_1p5__+x_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,2.08,0.05255275439140432,0.3067606517773525,,,0.07170681806905992,1.6131,0.0,4.8168717112253885e-17,0.011279977452494658,0.011279927380470884,0.0005703576035567134
dr_tsrmpc_009,5,wind_3p0__+x_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,1.8550000000000004,0.0741478727965398,0.7494349010020599,,,0.6295500268822205,1.5604,1.3877787807814457e-17,1.196262131029108e-16,0.029382991939846052,0.02937263140609727,0.001810332942807915
dr_tsrmpc_009,5,calm__-x_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,2.12,0.05447696713132562,0.2450931553058498,,,0.03963804831009319,1.5242,0.0,3.591017102968484e-17,0.009669558086624001,0.009669516103067318,0.0005995503758616881
dr_tsrmpc_009,5,wind_1p5__-x_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,2.24,0.062048477633531295,0.26966215498756274,,,0.07554735626883718,1.4579,6.938893903907228e-18,4.886729109407212e-17,0.012222485054679868,0.012210746329692174,0.0005736111275676119
dr_tsrmpc_009,5,wind_3p0__-x_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,2.505,0.1024300118851405,0.7062317940640563,,,0.6555295714020055,1.6241,0.0,1.242159662347275e-16,0.03096475584402899,0.030956806779111255,0.001810332942807915
dr_tsrmpc_009,5,calm__+y_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,4.955,0.09327564472024619,0.0,,,0.00401628670776459,1.5907,4.81482486096809e-35,4.158737426906042e-20,1.684028208401743e-05,1.4576486069591892e-10,1.684028208338658e-05
dr_tsrmpc_009,5,wind_1p5__+y_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,4.955,0.08642809122965887,0.17313458561359557,,,0.03690835886485226,1.488,0.0,2.845946976369544e-17,0.007035335763117002,0.007034368437482493,0.0003789896165108109
dr_tsrmpc_009,5,wind_3p0__+y_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,4.955,0.10998547754417257,0.6933974498916847,,,0.6068863453959341,1.5728,0.0,1.1656365797418707e-16,0.028767858558050065,0.028762262067832344,0.001810332942807915
dr_tsrmpc_009,5,calm__-y_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,4.955,0.09327564472024619,0.0,,,0.00401628670776459,1.5436,4.81482486096809e-35,4.158737426906042e-20,1.684028208401743e-05,1.4576486069591892e-10,1.684028208338658e-05
dr_tsrmpc_009,5,wind_1p5__-y_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,4.955,0.08642809122965887,0.17313458561359557,,,0.03690835886485226,1.4996,0.0,2.845946976369544e-17,0.007035335763117002,0.007034368437482493,0.0003789896165108109
dr_tsrmpc_009,5,wind_3p0__-y_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,4.955,0.10998547754417257,0.6933974498916847,,,0.6068863453959341,1.6357,0.0,1.1656365797418707e-16,0.028767858558050065,0.028762262067832344,0.001810332942807915
dr_tsrmpc_009,5,calm__+z_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,0.99,0.029780750412311516,0.0,,,0.11217005724800687,1.5565,1.9721522630525295e-31,1.5970696276922878e-16,0.027713397904178573,2.399410184075519e-07,0.027713397903139876
dr_tsrmpc_009,5,wind_1p5__+z_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,0.9900000000000002,0.03440148765405908,0.17351331250740845,,,0.1463503510102828,1.5756,0.0,1.3690221100466533e-16,0.02843538538170209,0.007084355744823511,0.02762174048927218
dr_tsrmpc_009,5,wind_3p0__+z_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,1.0099999999999998,0.07620604682888316,0.6949210733846051,,,0.714678870266507,1.5558,0.0,1.8465987061463528e-16,0.03855442329281003,0.02894498127712498,0.02727808555206728
dr_tsrmpc_009,5,calm__-z_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,0.99,0.029780750412311496,0.0,,,0.11217005724800738,1.5199,1.9721522630525295e-31,1.556038733595332e-16,0.02771339790417883,2.399410184075446e-07,0.027713397903140133
dr_tsrmpc_009,5,wind_1p5__-z_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,0.9900000000000002,0.03442898033937187,0.17289817920463554,,,0.14693635855271256,1.4759,0.0,1.6674866655588197e-16,0.028610500675172106,0.0070170364850038365,0.027801956949682186
dr_tsrmpc_009,5,wind_3p0__-z_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,1.005,0.07627216039331937,0.6923067111460774,,,0.7175876475308562,1.5675,0.0,1.5777721327194874e-16,0.03916381278704706,0.028637762885483017,0.028166471290083837
dr_tsrmpc_009,5,calm__+x_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,2.6,0.09171780868673987,0.41232458139966466,,,0.09553261976287045,1.2392,5.050885533153249e-07,5.433699071492034e-17,0.015308408781157565,0.015308387321460443,0.0008568843774072512
dr_tsrmpc_009,5,wind_1p5__+x_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,2.5600000000000005,0.0888468444013427,0.4462429649512774,,,0.12541211545878828,1.706,5.206336491925256e-07,5.96474946618149e-17,0.016326948104052302,0.016326912579126596,0.0009048293081502698
dr_tsrmpc_009,5,wind_3p0__+x_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,2.4400000000000004,0.09696525856197047,0.8161935520267909,,,0.6738947497442631,1.6749,4.780333959786276e-07,1.2264345952761066e-16,0.030329778668777452,0.030316267934263896,0.001810332942807915
dr_tsrmpc_009,5,calm__-x_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,2.6,0.09170090195654751,0.41272711044706456,,,0.09558392161351884,1.5812,5.051465562511126e-07,5.37783272753017e-17,0.015300804136959988,0.015300696757578681,0.001054292839197718
dr_tsrmpc_009,5,wind_1p5__-x_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,2.6399999999999997,0.09867486910956237,0.40520216018163135,,,0.13109608330032385,1.5865,3.896725984109395e-07,7.348125616593936e-17,0.018053317003514424,0.018030462987936004,0.001016035860904659
dr_tsrmpc_009,5,wind_3p0__-x_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,2.8100000000000005,0.13351570641141816,0.7540778241322208,,,0.7174197273140517,1.5742,3.143797220328537e-07,1.3694266477789256e-16,0.03487714622535956,0.034860174332306974,0.001810332942807915
dr_tsrmpc_009,5,calm__+y_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,5.34,0.15545997022509508,0.0,,,0.0111572132455739,1.4813,9.62964972193618e-35,1.2819595748975073e-19,4.677888743454644e-05,4.0490520965821886e-10,4.6778887432794064e-05
dr_tsrmpc_009,5,wind_1p5__+y_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,5.34,0.14219914684052065,0.17313584378878896,,,0.04105953234251264,1.6098,0.0,2.845946976369544e-17,0.0070353396691743555,0.007034368228948826,0.0003789896165108109
dr_tsrmpc_009,5,wind_3p0__+y_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,5.34,0.157629001757011,0.6934098608557354,,,0.6110728191174855,1.6149,0.0,1.1656365797418707e-16,0.028767889334066512,0.028762287652543343,0.001810332942807915
dr_tsrmpc_009,5,calm__-y_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,5.34,0.15545997022509508,0.0,,,0.0111572132455739,1.5787,9.62964972193618e-35,1.2819595748975073e-19,4.677888743454644e-05,4.0490520965821886e-10,4.6778887432794064e-05
dr_tsrmpc_009,5,wind_1p5__-y_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,5.34,0.14219914684052065,0.17313584378878896,,,0.04105953234251264,1.6291,0.0,2.845946976369544e-17,0.0070353396691743555,0.007034368228948826,0.0003789896165108109
dr_tsrmpc_009,5,wind_3p0__-y_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,5.34,0.157629001757011,0.6934098608557354,,,0.6110728191174855,1.7059,0.0,1.1656365797418707e-16,0.028767889334066512,0.028762287652543343,0.001810332942807915
dr_tsrmpc_009,5,calm__+z_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,1.25,0.05180510724881431,0.0,,,0.2795887855244298,1.6293,3.944304526105059e-31,2.1887243771300018e-16,0.04618897807657107,3.9990153776697647e-07,0.04618897807483991
dr_tsrmpc_009,5,wind_1p5__+z_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,1.25,0.054578990099295704,0.17372272681714437,,,0.3131114767842964,1.5077,0.0,2.0845834039954027e-16,0.04658822858915977,0.007117243227343482,0.04609611777118463
dr_tsrmpc_009,5,wind_3p0__+z_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,1.25,0.08717655105070202,0.6956987140433935,,,0.8797015399188108,1.6944,0.0,2.8982226857519757e-16,0.053136630794728495,0.02905411474531631,0.04574598402169099
dr_tsrmpc_009,5,calm__-z_r0.25,CALM_3D_SETPOINT,True,True,True,True,True,True,1.25,0.05180510724881431,0.0,,,0.2795887855244335,1.8101,3.944304526105059e-31,1.9994285408999417e-16,0.046188978076571324,3.9990153776702644e-07,0.046188978074840174
dr_tsrmpc_009,5,wind_1p5__-z_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,1.25,0.054622550505660346,0.1729221126796995,,,0.31471430755386565,1.9142,0.0,2.0301099739969593e-16,0.046766583978541984,0.007024889011030817,0.046276353070558156
dr_tsrmpc_009,5,wind_3p0__-z_r0.25,WIND_3D_SETPOINT,True,True,True,True,True,True,1.2599999999999998,0.08730101911606625,0.6929833561275309,,,0.8867125031661998,1.9473,0.0,2.1972160866506961e-16,0.05391395037719911,0.02865299187888701,0.046638465310926615
dr_tsrmpc_009,5,stochastic_dev_0000,WIND_3D_SETPOINT,True,True,True,True,True,True,2.165,0.060092085404297634,0.32412879569589875,,,0.05953340139502379,1.7685,6.938893903907228e-18,3.782123719128741e-17,0.010688616307947655,0.010672958538726511,0.0006195414098284825
dr_tsrmpc_009,5,stochastic_dev_0001,WIND_3D_SETPOINT,True,True,True,True,True,True,2.245,0.05817283391650047,0.5093868506696868,,,0.06437678817165393,1.8785,1.3877787807814457e-17,5.5509258015196034e-17,0.015378276985865913,0.015341532741284193,0.0010662109812700897
dr_tsrmpc_009,5,stochastic_dev_0002,WIND_3D_SETPOINT,True,True,True,True,True,True,5.32,0.08757343822266063,0.31331052789696845,,,0.024737393547055654,1.9967,3.469446951953614e-18,4.0843152186232924e-17,0.01046636859085879,0.010459428470330467,0.0005296516006369712
dr_tsrmpc_009,5,stochastic_dev_0003,WIND_3D_SETPOINT,True,True,True,True,True,True,4.9750000000000005,0.08616658969256781,0.23872028352684108,,,0.019542390869914588,1.9497,1.734723475976807e-18,2.3555477565784265e-17,0.006314806832432623,0.006310585834039969,0.00037116530436501275
dr_tsrmpc_009,5,stochastic_dev_0004,WIND_3D_SETPOINT,True,True,True,True,True,True,1.005,0.03733721282494777,0.2834412717617084,,,0.13324444003531008,1.4416,3.469446951953614e-18,1.45841523404517e-16,0.028940106952791252,0.006432853558780547,0.028216535778118567
dr_tsrmpc_009,5,stochastic_dev_0005,WIND_3D_SETPOINT,True,True,True,True,True,True,0.9849999999999999,0.032666172269368646,0.1918250160712178,,,0.12282809660897323,1.4402,1.734723475976807e-18,1.5426766783290075e-16,0.028501360743274123,0.006214327986747246,0.027993825885136322
dr_tsrmpc_009,5,stochastic_dev_0006,WIND_3D_SETPOINT,True,True,True,True,True,True,2.6500000000000004,0.09716584020149018,0.5243245609976954,,,0.11820525452958788,1.4758,6.06975985251168e-07,6.008240195392495e-17,0.016110819018169218,0.016088767462546293,0.0009157828454682526
dr_tsrmpc_009,5,stochastic_dev_0007,WIND_3D_SETPOINT,True,True,True,True,True,True,3.295,0.08247128772982774,0.23432379657128452,,,0.10985308194000926,1.5314,7.193233548252742e-07,6.640127777251086e-17,0.01636407535664262,0.016363856471925082,0.0005181765009720044
dr_tsrmpc_009,5,stochastic_dev_0008,WIND_3D_SETPOINT,True,True,True,True,True,True,5.34,0.14226952779463214,0.18008060976418044,,,0.03469576959708097,1.3272,6.938893903907228e-18,2.943956972382032e-17,0.009143435620423562,0.009139843111818109,0.000394918016821108
dr_tsrmpc_009,5,stochastic_dev_0009,WIND_3D_SETPOINT,True,True,True,True,True,True,5.359999999999999,0.1412724493582669,0.0977668549548964,,,0.01038866271970764,1.4267,4.336808689942018e-19,1.1511451025582942e-17,0.0030434586601328123,0.0030367089153978547,0.00020571871535611907
dr_tsrmpc_009,5,stochastic_dev_0010,WIND_3D_SETPOINT,True,True,True,True,True,True,1.5200000000000005,0.0612060889417352,0.4939935138277776,,,0.32990742436139664,1.3898,1.3877787807814457e-17,2.241871196652468e-16,0.046499049100398315,0.017975436362498595,0.046353593167270606
dr_tsrmpc_009,5,stochastic_dev_0011,WIND_3D_SETPOINT,True,True,True,True,True,True,1.25,0.05222897844910158,0.10643792582817746,,,0.28277431693123867,1.3901,1.734723475976807e-18,1.917730856411318e-16,0.046469347215208456,0.003350745119851829,0.04638517492240847
dr_tsrmpc_009,5,stochastic_dev_0012,WIND_3D_SETPOINT,True,True,True,True,True,True,2.1900000000000004,0.05406624593709713,0.23554579002107734,,,0.044883547519167906,1.3559,2.0356970620305503e-07,3.239708195164753e-17,0.009063214074186454,0.0090521334481653,0.0005174830326462863
dr_tsrmpc_009,5,stochastic_dev_0013,WIND_3D_SETPOINT,True,True,True,True,True,True,2.4000000000000004,0.05719399402117719,0.34404599527768487,,,0.05420301455751964,1.5259,1.672771711147547e-07,4.37709792852017e-17,0.012676014674979332,0.012659877445339049,0.0007006099145328965
dr_tsrmpc_009,5,stochastic_dev_0014,WIND_3D_SETPOINT,True,True,True,True,True,True,4.985,0.08713908893255991,0.2551087475295208,,,0.02464469747421446,1.456,6.938893903907228e-18,2.859547652318226e-17,0.007496738032585986,0.007482601690274083,0.0004815078570528198
dr_tsrmpc_009,5,stochastic_dev_0015,WIND_3D_SETPOINT,True,True,True,True,True,True,4.98,0.08549071949210663,0.14456119314299098,,,0.015840307124510924,1.369,1.734723475976807e-18,2.1699646403372037e-17,0.005859542200450685,0.005851324709894889,0.0003154937070327408
dr_tsrmpc_009,5,stochastic_dev_0016,WIND_3D_SETPOINT,True,True,True,True,True,True,1.0300000000000002,0.03245383511731085,0.22755008153861858,,,0.12415116447787373,1.4505,1.734723475976807e-18,1.4280234588951233e-16,0.028102649594116992,0.006858228204356718,0.027888417838526143
dr_tsrmpc_009,5,stochastic_dev_0017,WIND_3D_SETPOINT,True,True,True,True,True,True,1.0,0.03713570271585191,0.18853771686111678,,,0.14675407710383181,1.4246,6.938893903907228e-18,1.4839841715561818e-16,0.02824611316070854,0.008264448095084257,0.02790085219122787
dr_tsrmpc_009,5,stochastic_dev_0018,WIND_3D_SETPOINT,True,True,True,True,True,True,3.005,0.09691259369311268,0.4759792999772583,,,0.10253859097442176,1.3807,5.388666002303921e-07,5.859086398728093e-17,0.01600457151092706,0.01600429391141061,0.0010111009405198979
dr_tsrmpc_009,5,stochastic_dev_0019,WIND_3D_SETPOINT,True,True,True,True,True,True,2.4299999999999997,0.08777677932812586,0.49717500147319554,,,0.1090228848969347,1.4007,4.918219694838299e-07,5.574152335149527e-17,0.01554017306505246,0.015540145031412534,0.0010381095961969047
dr_tsrmpc_009,5,ramp_dev_0_to_3p0,RAMP_WIND_EQUILIBRIUM_HOLD,True,True,True,True,True,True,0.0,0.05277530114407438,0.3547176902279677,0.09020994202861599,0.07645982213815751,0.25880766036758046,1.4763,2.1895288505075267e-47,1.0692583615709122e-16,0.027514046497639506,0.02751042256088743,0.0007729629365014687
dr_tsrmpc_011,6,calm__+x_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,2.125,0.05453318903398198,0.24334021770468917,,,0.0389495867561847,1.4188,6.938893903907228e-18,3.4239754172199383e-17,0.009581540701149301,0.009581525367164572,0.0005214456581006749
dr_tsrmpc_011,6,wind_1p5__+x_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,2.085,0.05257569243722304,0.3059598520242334,,,0.07102887595837946,1.5657,0.0,4.2479313894422685e-17,0.011218689995459274,0.011218635187183044,0.0005664770085678367
dr_tsrmpc_011,6,wind_3p0__+x_r0.15,WIND_3D_SETPOINT,True,True,True,True,True,True,1.8600000000000003,0.07441529017188946,0.7493595097218916,,,0.6284727278846052,1.6412,1.3877787807814457e-17,1.1815348186586952e-16,0.029353062371830014,0.029343011722069115,0.001806500267767227
dr_tsrmpc_011,6,calm__-x_r0.15,CALM_3D_SETPOINT,True,True,True,True,True,True,2.125,0.05452707770760378,0.24353389597235353,,,0.03895638179967845,1.3865,8.758115402030107e-47,3.5398868439111014e-17,0.00957877905531981,0.009578737312216931,0.0005921599829783345
