time,wind_x,wind_y,wind_z,profile,seed
1.71,0,0,0,one_cosine_gust,
1.7150000000000001,0,0,0,one_cosine_gust,
1.72,0,0,0,one_cosine_gust,
1.7250000000000001,0,0,0,one_cosine_gust,
1.73,0,0,0,one_cosine_gust,
1.7350000000000001,0,0,0,one_cosine_gust,
1.74,0,0,0,one_cosine_gust,
1.7450000000000001,0,0,0,one_cosine_gust,
1.75,0,0,0,one_cosine_gust,
1.7550000000000001,0,0,0,one_cosine_gust,
1.76,0,0,0,one_cosine_gust,
1.7650000000000001,0,0,0,one_cosine_gust,
1.77,0,0,0,one_cosine_gust,
1.7750000000000001,0,0,0,one_cosine_gust,
1.78,0,0,0,one_cosine_gust,
1.7850000000000001,0,0,0,one_cosine_gust,
1.79,0,0,0,one_cosine_gust,
1.7949999999999999,0,0,0,one_cosine_gust,
1.8,0,0,0,one_cosine_gust,
1.8049999999999999,0,0,0,one_cosine_gust,
1.8100000000000001,0,0,0,one_cosine_gust,
1.8149999999999999,0,0,0,one_cosine_gust,
1.8200000000000001,0,0,0,one_cosine_gust,
1.825,0,0,0,one_cosine_gust,
1.8300000000000001,0,0,0,one_cosine_gust,
1.835,0,0,0,one_cosine_gust,
1.8400000000000001,0,0,0,one_cosine_gust,
1.845,0,0,0,one_cosine_gust,
1.8500000000000001,0,0,0,one_cosine_gust,
1.855,0,0,0,one_cosine_gust,
1.8600000000000001,0,0,0,one_cosine_gust,
1.865,0,0,0,one_cosine_gust,
1.8700000000000001,0,0,0,one_cosine_gust,
1.875,0,0,0,one_cosine_gust,
1.8800000000000001,0,0,0,one_cosine_gust,
1.885,0,0,0,one_cosine_gust,
1.8900000000000001,0,0,0,one_cosine_gust,
1.895,0,0,0,one_cosine_gust,
1.9000000000000001,0,0,0,one_cosine_gust,
1.905,0,0,0,one_cosine_gust,
1.9100000000000001,0,0,0,one_cosine_gust,
1.915,0,0,0,one_cosine_gust,
1.9199999999999999,0,0,0,one_cosine_gust,
1.925,0,0,0,one_cosine_gust,
1.9299999999999999,0,0,0,one_cosine_gust,
1.9350000000000001,0,0,0,one_cosine_gust,
1.9399999999999999,0,0,0,one_cosine_gust,
1.9450000000000001,0,0,0,one_cosine_gust,
1.95,0,0,0,one_cosine_gust,
1.9550000000000001,0,0,0,one_cosine_gust,
1.96,0,0,0,one_cosine_gust,
1.9650000000000001,0,0,0,one_cosine_gust,
1.97,0,0,0,one_cosine_gust,
1.9750000000000001,0,0,0,one_cosine_gust,
1.98,0,0,0,one_cosine_gust,
1.9850000000000001,0,0,0,one_cosine_gust,
1.99,0,0,0,one_cosine_gust,
1.9950000000000001,0,0,0,one_cosine_gust,
2,0,0,0,one_cosine_gust,
2.0049999999999999,0,0,0,one_cosine_gust,
2.0100000000000002,0,0,0,one_cosine_gust,
2.0150000000000001,0,0,0,one_cosine_gust,
2.02,0,0,0,one_cosine_gust,
2.0249999999999999,0,0,0,one_cosine_gust,
2.0300000000000002,0,0,0,one_cosine_gust,
2.0350000000000001,0,0,0,one_cosine_gust,
2.04,0,0,0,one_cosine_gust,
2.0449999999999999,0,0,0,one_cosine_gust,
2.0499999999999998,0,0,0,one_cosine_gust,
2.0550000000000002,0,0,0,one_cosine_gust,
2.0600000000000001,0,0,0,one_cosine_gust,
2.0649999999999999,0,0,0,one_cosine_gust,
2.0699999999999998,0,0,0,one_cosine_gust,
2.0750000000000002,0,0,0,one_cosine_gust,
2.0800000000000001,0,0,0,one_cosine_gust,
2.085,0,0,0,one_cosine_gust,
2.0899999999999999,0,0,0,one_cosine_gust,
2.0950000000000002,0,0,0,one_cosine_gust,
2.1000000000000001,0,0,0,one_cosine_gust,
2.105,0,0,0,one_cosine_gust,
2.1099999999999999,0,0,0,one_cosine_gust,
2.1150000000000002,0,0,0,one_cosine_gust,
2.1200000000000001,0,0,0,one_cosine_gust,
2.125,0,0,0,one_cosine_gust,
2.1299999999999999,0,0,0,one_cosine_gust,
2.1350000000000002,0,0,0,one_cosine_gust,
2.1400000000000001,0,0,0,one_cosine_gust,
2.145,0,0,0,one_cosine_gust,
2.1499999999999999,0,0,0,one_cosine_gust,
2.1550000000000002,0,0,0,one_cosine_gust,
2.1600000000000001,0,0,0,one_cosine_gust,
2.165,0,0,0,one_cosine_gust,
2.1699999999999999,0,0,0,one_cosine_gust,
2.1750000000000003,0,0,0,one_cosine_gust,
2.1800000000000002,0,0,0,one_cosine_gust,
2.1850000000000001,0,0,0,one_cosine_gust,
2.1899999999999999,0,0,0,one_cosine_gust,
2.1949999999999998,0,0,0,one_cosine_gust,
2.2000000000000002,0,0,0,one_cosine_gust,
2.2050000000000001,0,0,0,one_cosine_gust,
2.21,0,0,0,one_cosine_gust,
2.2149999999999999,0,0,0,one_cosine_gust,
2.2200000000000002,0,0,0,one_cosine_gust,
2.2250000000000001,0,0,0,one_cosine_gust,
2.23,0,0,0,one_cosine_gust,
2.2349999999999999,0,0,0,one_cosine_gust,
2.2400000000000002,0,0,0,one_cosine_gust,
2.2450000000000001,0,0,0,one_cosine_gust,
2.25,0,0,0,one_cosine_gust,
2.2549999999999999,0,0,0,one_cosine_gust,
2.2600000000000002,0,0,0,one_cosine_gust,
2.2650000000000001,0,0,0,one_cosine_gust,
2.27,0,0,0,one_cosine_gust,
2.2749999999999999,0,0,0,one_cosine_gust,
2.2800000000000002,0,0,0,one_cosine_gust,
2.2850000000000001,0,0,0,one_cosine_gust,
2.29,0,0,0,one_cosine_gust,
2.2949999999999999,0,0,0,one_cosine_gust,
2.3000000000000003,0,0,0,one_cosine_gust,
2.3050000000000002,0,0,0,one_cosine_gust,
2.3100000000000001,0,0,0,one_cosine_gust,
2.3149999999999999,0,0,0,one_cosine_gust,
2.3199999999999998,0,0,0,one_cosine_gust,
2.3250000000000002,0,0,0,one_cosine_gust,
2.3300000000000001,0,0,0,one_cosine_gust,
2.335,0,0,0,one_cosine_gust,
2.3399999999999999,0,0,0,one_cosine_gust,
2.3450000000000002,0,0,0,one_cosine_gust,
2.3500000000000001,0,0,0,one_cosine_gust,
2.355,0,0,0,one_cosine_gust,
2.3599999999999999,0,0,0,one_cosine_gust,
2.3650000000000002,0,0,0,one_cosine_gust,
2.3700000000000001,0,0,0,one_cosine_gust,
2.375,0,0,0,one_cosine_gust,
2.3799999999999999,0,0,0,one_cosine_gust,
2.3850000000000002,0,0,0,one_cosine_gust,
2.3900000000000001,0,0,0,one_cosine_gust,
2.395,0,0,0,one_cosine_gust,
2.3999999999999999,0,0,0,one_cosine_gust,
2.4050000000000002,0,0,0,one_cosine_gust,
2.4100000000000001,0,0,0,one_cosine_gust,
2.415,0,0,0,one_cosine_gust,
2.4199999999999999,0,0,0,one_cosine_gust,
2.4250000000000003,0,0,0,one_cosine_gust,
2.4300000000000002,0,0,0,one_cosine_gust,
2.4350000000000001,0,0,0,one_cosine_gust,
2.4399999999999999,0,0,0,one_cosine_gust,
2.4449999999999998,0,0,0,one_cosine_gust,
2.4500000000000002,0,0,0,one_cosine_gust,
2.4550000000000001,0,0,0,one_cosine_gust,
2.46,0,0,0,one_cosine_gust,
2.4649999999999999,0,0,0,one_cosine_gust,
2.4700000000000002,0,0,0,one_cosine_gust,
2.4750000000000001,0,0,0,one_cosine_gust,
2.48,0,0,0,one_cosine_gust,
2.4849999999999999,0,0,0,one_cosine_gust,
2.4900000000000002,0,0,0,one_cosine_gust,
2.4950000000000001,0,0,0,one_cosine_gust,
2.5,0,0,0,one_cosine_gust,
2.5049999999999999,0,0,0,one_cosine_gust,
2.5100000000000002,0,0,0,one_cosine_gust,
2.5150000000000001,0,0,0,one_cosine_gust,
2.52,0,0,0,one_cosine_gust,
2.5249999999999999,0,0,0,one_cosine_gust,
2.5300000000000002,0,0,0,one_cosine_gust,
2.5350000000000001,0,0,0,one_cosine_gust,
2.54,0,0,0,one_cosine_gust,
2.5449999999999999,0,0,0,one_cosine_gust,
2.5500000000000003,0,0,0,one_cosine_gust,
2.5550000000000002,0,0,0,one_cosine_gust,
2.5600000000000001,0,0,0,one_cosine_gust,
2.5649999999999999,0,0,0,one_cosine_gust,
2.5699999999999998,0,0,0,one_cosine_gust,
2.5750000000000002,0,0,0,one_cosine_gust,
