time,position_error_3d_m,tip_speed_m_s,orientation_error_deg,angular_speed_rad_s,safe,task_success,ax,ay,az,uav_x,uav_y,uav_z,tip_x,tip_y,tip_z,target_x,target_y,target_z,wind_x,thrust_raw_N,max_abs_torque_Nm,solve_time_ms,force_total_x
0.135,1.8327060089114778e-05,0.0005477449719876756,0.003133289377824387,0.0015087517921655632,True,False,-0.004448583049489832,-2.0459343782330853e-17,0.000195084043023251,2.5900529711488756e-05,-7.861375106566209e-22,3.2000001951429558,0.2250137583913694,2.6304916039910263e-21,0.3899878926551863,0.225,0.0,0.38999999999999996,0.6801345452702774,129.88698406344443,0.002152975666464092,0.0242,0.1520980547664226
0.14,2.1147194336991892e-05,0.0005838387635594592,0.003572890108869376,0.0015593226178739652,True,False,-0.004448583049489832,-2.0459343782330853e-17,0.000195084043023251,3.002131091405476e-05,-9.605318019300802e-22,3.2000002379420813,0.22501603221866825,3.212079147306684e-21,0.3899862097210724,0.225,0.0,0.38999999999999996,0.9144993773702286,129.88698425449894,0.0017187750482113174,0.0242,0.275142887637139
0.145,2.4242257236875422e-05,0.0006579147578861774,0.004049442464775664,0.0017674578267950218,True,False,-0.004448583049489832,-2.0459343782330853e-17,0.000195084043023251,3.454941242569206e-05,-1.1549588303969734e-21,3.2000002855907734,0.2250185448326074,3.859539636713525e-21,0.3899843866653304,0.225,0.0,0.38999999999999996,0.8945715646646103,129.88698445954742,0.0012639948971677846,0.0242,0.2631945402593048
0.15,2.7700596241728637e-05,0.0007283715918886071,0.004583067192932758,0.0019575686079769984,True,False,-0.01550658204173216,-7.095748518543754e-17,0.0005309451000405003,3.958548499615182e-05,-1.3694631060997558e-21,3.2000003380759874,0.22502134495470094,4.572703635105137e-21,0.38998234452093644,0.225,0.0,0.38999999999999996,0.9569756995073433,129.89143602263758,0.018251062132921023,0.05,0.30117152175934825
0.155,3.153943661335442e-05,0.0008094725071982776,0.005177931566745241,0.002194874356172254,True,False,-0.01550658204173216,-7.095748518543754e-17,0.0005309451000405003,4.515228805499491e-05,-1.6286695341883037e-21,3.2000003995906843,0.2250244453988769,5.4339582136459e-21,0.3899800711632141,0.225,0.0,0.38999999999999996,1.010534984801377,129.89143691973206,0.01718151887068849,0.05,0.33578173926617544
0.16,3.5812951669887516e-05,0.0009014628568146144,0.005847122596348144,0.002476428620014695,True,False,-0.01550658204173216,-7.095748518543754e-17,0.0005309451000405003,5.131449252306655e-05,-1.957186588942811e-21,3.200000474321609,0.22502787818110784,6.525570397583238e-21,0.38997751946340875,0.225,0.0,0.38999999999999996,1.0990978732926318,129.89143795607973,0.0161285349246858,0.05,0.39719380084935124
0.165,4.059717950982163e-05,0.0010129414566853424,0.006608541584610167,0.002838763798953386,True,False,-0.01550658204173216,-7.095748518543754e-17,0.0005309451000405003,5.815861521073532e-05,-2.35504220534356e-21,3.20000056224574,0.22503168511792293,7.847111204754835e-21,0.38997461921422877,0.225,0.0,0.38999999999999996,1.0619714517268026,129.89143912682724,0.015085071764216371,0.05,0.37064504314230184
0.17,4.5919446271283015e-05,0.0011161217554981505,0.007467985565536874,0.00316034054017226,True,False,-0.01550658204173216,-7.095748518543754e-17,0.0005309451000405003,6.571586157626907e-05,-2.822289590807835e-21,3.2000006633417724,0.22503588374834071,9.398122316973616e-21,0.3899713477374212,0.225,0.0,0.38999999999999996,1.0551746406918951,129.89144042612648,0.014071199605906328,0.05,0.3657893282127847
0.17500000000000002,5.175363811328522e-05,0.0012175445768949085,0.008417703326993535,0.0034687240679375326,True,False,-0.01550658204173216,-7.095748518543754e-17,0.0005309451000405003,7.395723592017165e-05,-3.3590071872486036e-21,3.2000007775950663,0.22504046533576322,1.1178115983783207e-20,0.389967735535654,0.225,0.0,0.38999999999999996,1.0256473701316264,129.89144184697594,0.013081944173044825,0.05,0.34545478669279267
0.18,5.807790845384656e-05,0.0013120920413740003,0.009450647921914919,0.0037410747767630957,True,False,-0.01550658204173216,-7.095748518543754e-17,0.0005309451000405003,8.285907800098351e-05,-3.965298636341539e-21,3.200000904990904,0.2250454241399318,1.318657518931854e-20,0.38996381034730987,0.225,0.0,0.38999999999999996,1.0434065231255119,129.89144338248536,0.01212072753181149,0.05,0.35744180681625687
0.185,6.488310739805567e-05,0.0014099115205984897,0.010562621535113757,0.004020339266641585,True,False,-0.01550658204173216,-7.095748518543754e-17,0.0005309451000405003,9.241270956725803e-05,-4.6412927444469364e-21,3.2000010455124626,0.2250507616681336,1.5422953744316737e-20,0.3899595887308548,0.225,0.0,0.38999999999999996,0.9853836007150292,129.8914450260739,0.011179650339846846,0.05,0.3186087097099262
0.19,7.214498023750913e-05,0.0014947804513327468,0.011745506004777037,0.004235803617695563,True,False,-0.01550658204173216,-7.095748518543754e-17,0.0005309451000405003,0.00010259257803121733,-5.387143447511409e-21,3.200001199147625,0.2250564723275878,1.7886676149506412e-20,0.3899551026237928,0.225,0.0,0.38999999999999996,0.9008759224727403,129.89144677094885,0.010270193312818459,0.05,0.2660995070569703
