method_id,family,case_count,safety_rate,success_rate,catastrophic_count,setpoint_position_rmse_m,setpoint_position_p90_m,setpoint_position_p95_m,trajectory_position_rmse_m,trajectory_position_p90_m,trajectory_position_p95_m,orientation_rmse_rad,tip_velocity_rmse_m_s,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,strong_mean_m,strong_p90_m,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,large_endpoint_failure_fraction
r1r2_full_lqr_046,native_full_lqr,48,0.020833333333333332,0.0,47,17.331847828518317,27.735964264932342,41.03766458203984,5.16482344102434,10.813402549306588,13.594356939029005,2.851440262354467,5.226476378178339,14.18870876210419,10.677278455893683,,11.82533038277765,21.705900811332935,38188.30389692773,0.0,0.0,266.442391847381,0.02609563576388889,0.06213174999999997,0.08340235000000015,7.512899999999999,6.25e-05,0.9583333333333334
r1r2_full_lqr_031,native_full_lqr,48,0.020833333333333332,0.0,47,11.125951333829384,18.165309666624115,22.686304339794912,5.110284723712582,9.315526332917788,12.81534556894648,2.476511306195995,4.724526807883572,14.548573623367623,9.739415223236547,,7.834412313159044,12.530968825566976,27680.426989165153,0.0,0.0,621.7461508449087,0.005411690340909092,0.06394824999999994,0.07611306000000002,3.0791,0.0,0.9791666666666666
r1r2_full_lqr_001,native_full_lqr,48,0.020833333333333332,0.0,47,12.104499386661345,23.903313671158195,28.643493528011827,4.0622740125813905,10.076187757526405,11.461751649657563,2.1316956105581237,3.784621907647091,12.262324248221788,8.151540972543287,,9.5332833094681,22.420804267241273,27129.528078847372,0.0,0.0,556.2375831024059,0.0057020151515151515,0.067495,0.07753,3.6792,0.0,0.9791666666666666
r1r2_full_lqr_023,native_full_lqr,48,0.020833333333333332,0.0,47,13.438842407233821,23.055383970142497,27.224227493624287,4.708099536618486,10.771262556767269,12.522578868509955,2.3213236052408597,4.0692910944582446,13.300109767095634,7.86520850617146,,11.62975777879537,21.889966890551047,30918.823746080587,0.0,0.0,232.11459442062878,0.02481327404513889,0.06126174999999997,0.08307999999999983,13.9824,0.00014322916666666664,0.9791666666666666
r1r2_full_lqr_042,native_full_lqr,48,0.020833333333333332,0.0,47,14.067242161995111,24.391028409773465,24.60514283963698,3.7103516969136305,8.319233751578368,11.08244042803329,2.9288643317919067,3.5749103639964392,10.856729586937453,6.772140020297169,,9.290664402443667,17.855405704501784,22040.750466150635,0.0,0.0,655.477321760335,0.002532935363247863,0.0006,0.07528766999999999,2.8133999999999997,0.0,0.9791666666666666
r1r2_full_lqr_029,native_full_lqr,48,0.020833333333333332,0.0,47,17.518311045091238,29.29712665864941,31.5020608938106,5.288563814949234,8.337062936702331,10.124199526153866,2.797225008538533,4.758162780659414,14.723785858485329,9.317580833262952,,12.333362922096077,25.509332596754504,31707.57020587433,0.0,0.0,239.45719395193183,0.024948296788194445,0.060329999999999995,0.08124905999999983,9.004999999999999,0.0001423611111111111,0.9791666666666666
r1r2_full_lqr_016,native_full_lqr,48,0.020833333333333332,0.0,47,20.438834119368376,36.95502253424082,47.16293829097651,6.515492813441124,13.031951332070623,17.19544842257108,2.604411688402233,4.991696105573429,18.714309261019867,10.063972812947684,,15.369677967800238,23.78071880024688,33226.68853132779,0.0,0.0,338.5275508831162,0.025570577951388885,0.06193,0.08128588000000006,5.2938,1.736111111111111e-05,1.0
r1r2_full_lqr_025,native_full_lqr,48,0.0,0.0,48,14.963988343492005,23.227419024311384,27.342691742165233,4.276990865744708,7.745486401290859,9.523420941296859,3.1418752985602727,4.239872823544554,13.655884358405137,6.43805128746849,,8.457734115755972,18.008119626659745,24150.968517985235,0.0,0.0,625.6583010108667,0.005342219065656566,0.062299999999999994,0.07330694000000001,9.8362,3.1565656565656566e-06,0.9791666666666666
r1r2_full_lqr_015,native_full_lqr,48,0.0,0.0,48,13.308113978149136,20.47971022607565,23.118968961477197,7.954197983768897,15.211112577923263,20.118631652588494,3.311901113389626,5.020373951965064,19.37839424116881,6.5064651894842,,11.526481983022894,20.921051214201952,27002.16607959321,0.0,0.0,482.2042457161354,0.014792802083333334,0.061764999999999994,0.07473106000000003,5.723,7.4404761904761905e-06,1.0
r1r2_full_lqr_009,native_full_lqr,48,0.0,0.0,48,15.323357886202098,20.638387074125603,31.25569999087405,7.432971038203493,13.89989321995724,16.441800848841154,3.0656519952269847,5.5521404206529565,20.285316474386768,9.012214251254095,,10.942465765973544,16.006547351728585,31229.638300565304,0.0,0.0,502.89188020681985,0.016920882688492064,0.07246324999999995,0.14241953000000024,25.769,1.2400793650793652e-05,1.0
r1r2_full_lqr_034,native_full_lqr,48,0.0,0.0,48,16.994736947775113,28.121960503181377,41.580878072864955,5.559173968419803,10.70259465764196,12.634056032169044,3.3878773213887334,4.51238721615157,14.301266957915088,6.295475289833377,,10.516326763776384,21.416143124347144,25711.93281596331,0.0,0.0,317.3115491214875,0.025475997916666663,0.061599999999999995,0.08241553000000007,12.093399999999999,6.42361111111111e-05,1.0
r1r2_full_lqr_024,native_full_lqr,48,0.0,0.0,48,20.24127349989921,44.92954168014631,48.222828556443766,8.09759819523409,15.242474317149078,18.647954911180555,3.94247354672584,5.1552500435306525,18.87223351228295,6.377743587068661,,15.632059021550468,35.482897908645555,28510.180832439462,0.0,0.0,944.0116339870132,0.0024908199786324785,0.0006,0.07361966999999996,2.5343999999999998,0.0,1.0
r1r2_full_lqr_028,native_full_lqr,48,0.0,0.0,48,21.870947722159098,39.29391232885184,44.31141685623354,7.895844159963619,14.131819313237607,17.386689756030826,3.3324852910042737,6.159803626092874,22.555292927704844,9.570641131366699,,16.971765399742253,25.940922637653046,37648.65879849807,0.0,0.0,344.25104321117124,0.026457461631944446,0.06203174999999997,0.08364300000000002,10.988199999999999,5.555555555555555e-05,1.0
