candidate_id,stage1_rank,sample_id,scenario,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,equivalent_swing_rms_deg,equivalent_swing_peak_deg,paper_swing_correction_ax_mean,paper_swing_correction_ax_rms,paper_swing_correction_ax_peak,nominal_pid_ax_rms,final_ax_rms,paper_swing_correction_saturation_count,total_acceleration_effort,limiter_mismatch_max,runtime_limits_pass
lv2026_003,2,wind_1p5__+y_r0.25,WIND_3D_SETPOINT,True,False,,0.43591622197959584,7.046071132693291,,,6.231589167476302,13.546597586131345,0.05587073539304392,3.7810026362288967,7.820572631436991,1.0967449591808482,1.167259371392085,1131,18.042441660334976,8.720711748220296,True
lv2026_003,2,wind_3p0__+y_r0.25,WIND_3D_SETPOINT,True,False,,1.0336282623589783,7.5934372934965735,,,6.707753082884091,13.422859901592233,-0.07917661093177197,3.9938763894597287,7.441824535182817,1.3210767835855366,1.3099149079246069,1391,22.54405458837629,8.173685696360268,True
lv2026_003,2,calm__-y_r0.25,CALM_3D_SETPOINT,True,True,5.34,0.15545997022509508,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0111572132455739,0.0,True
lv2026_003,2,wind_1p5__-y_r0.25,WIND_3D_SETPOINT,True,False,,0.43591622197959584,7.046071132693291,,,6.231589167476302,13.546597586131345,0.05587073539304392,3.7810026362288967,7.820572631436991,1.0967449591808482,1.167259371392085,1131,18.042441660334976,8.720711748220296,True
lv2026_003,2,wind_3p0__-y_r0.25,WIND_3D_SETPOINT,True,False,,1.0336282623589783,7.5934372934965735,,,6.707753082884091,13.422859901592233,-0.07917661093177197,3.9938763894597287,7.441824535182817,1.3210767835855366,1.3099149079246069,1391,22.54405458837629,8.173685696360268,True
lv2026_003,2,calm__+z_r0.25,CALM_3D_SETPOINT,True,True,1.25,0.05180510724881431,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2795887855244298,0.0,True
lv2026_003,2,wind_1p5__+z_r0.25,WIND_3D_SETPOINT,True,False,,0.41037143234114876,7.068083103211727,,,6.252050436178864,13.429756101103965,0.056201543739753695,3.7895270377249664,7.77649434683203,1.0983811497572245,1.1666787764203703,1131,18.290920998969252,8.67660644253233,True
lv2026_003,2,wind_3p0__+z_r0.25,WIND_3D_SETPOINT,True,False,,1.0177340619550532,7.951122476750613,,,7.04776974999398,14.219470170574544,-0.11576774149728071,4.157181293869046,7.638137987683288,1.317548066330953,1.3181479388833137,1371,23.141215406916785,8.259507186212357,True
lv2026_003,2,calm__-z_r0.25,CALM_3D_SETPOINT,True,True,1.25,0.05180510724881431,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2795887855244335,0.0,True
lv2026_003,2,wind_1p5__-z_r0.25,WIND_3D_SETPOINT,True,False,,0.37502036382385795,5.871923670307169,,,5.408553569794472,11.511231116794272,0.26601650653446496,2.9796989025008997,6.325591903484599,1.102989490398727,1.1845473568170173,1001,17.692313377476705,7.0755919034846,True
lv2026_003,2,wind_3p0__-z_r0.25,WIND_3D_SETPOINT,True,False,,0.967367385590675,5.8902913386320375,,,5.4929817906188125,11.431070573192638,0.10358263108978767,3.223370883560763,6.178788883370499,1.2712151856414053,1.298610323662712,1261,21.591435526797042,6.07649461114171,True
lv2026_003,2,stochastic_dev_0000,WIND_3D_SETPOINT,True,False,,0.19851734896949175,5.780568691466497,,,5.101554083035398,13.49016247893715,0.06290862081293543,3.0804754171405664,7.954075976453349,0.9282607152258229,1.0175382157962598,851,13.495573043681457,9.20407597645335,True
lv2026_003,2,stochastic_dev_0001,WIND_3D_SETPOINT,True,False,,0.17626855737604305,6.750309182872569,,,5.951769077120272,14.035046732650482,0.21144353655110082,3.4720145386438674,8.077548260573082,1.014693614365174,1.1156368546862852,991,16.243941532479553,8.963671127771724,True
lv2026_003,2,stochastic_dev_0002,WIND_3D_SETPOINT,True,False,,0.1751891641641977,5.690381009252012,,,5.0283814819102055,13.485340466869863,-0.26252962724346574,3.0545105150486753,7.674693874938607,0.9226795420915392,1.035787751379084,820,13.774012679273753,8.618839704967119,True
lv2026_003,2,stochastic_dev_0003,WIND_3D_SETPOINT,True,False,,0.16835296209311384,5.399183237829067,,,4.786052950326817,13.57159471092088,-0.24062265515112954,2.989766283583747,7.757563531867044,0.9258172753219187,1.0010748350494398,791,12.902530526257802,8.77852503545868,True
lv2026_003,2,stochastic_dev_0004,WIND_3D_SETPOINT,True,False,,0.20265232630656144,6.6324800281863325,,,5.851586314493734,14.177230532570329,-0.2651060052131892,3.5421850306663147,8.15444496259146,1.0370769477205544,1.1270543932564296,1020,16.665082922425903,9.131772398864648,True
lv2026_003,2,stochastic_dev_0005,WIND_3D_SETPOINT,True,False,,0.1862067052173653,7.467272607389001,,,6.614267365711879,14.920146901623662,-0.23385005596280783,3.8127249074123712,8.50501929870659,1.0714345638388805,1.170030016107887,1091,18.141301144553324,9.507495985459059,True
lv2026_003,2,stochastic_dev_0006,WIND_3D_SETPOINT,True,False,,0.2994828938395384,7.094317249157492,,,6.276937579146321,14.62778887107206,-0.2051901206197185,3.636731684900381,8.338768885439274,1.0414195052002315,1.1434283287411033,1061,17.153849875162628,9.252034279657943,True
lv2026_003,2,stochastic_dev_0007,WIND_3D_SETPOINT,True,False,,0.2597515461915171,7.009629137613338,,,6.208003707424249,14.40298514762704,0.14643538290714028,3.8955875790808814,8.613291259285788,1.090095699792399,1.1526320788944806,1121,17.3967106945418,9.549236870322629,True
lv2026_003,2,stochastic_dev_0008,WIND_3D_SETPOINT,True,False,,0.20283781582967136,5.280872621567799,,,4.671659283991169,14.005363798190647,-0.25809663764671575,2.9084111127060974,7.8962441696901,0.8845092201926342,0.9774450556621486,740,12.291034572368376,8.92452699438721,True
lv2026_003,2,stochastic_dev_0009,WIND_3D_SETPOINT,True,False,,0.19340810774223371,4.778042219409063,,,4.203081580499627,12.097251944739154,0.19103109022255418,2.733260401966916,7.42672430058192,0.8590445548547377,0.9427358149966288,681,11.246725830441854,8.310431693330472,True
lv2026_003,2,stochastic_dev_0010,WIND_3D_SETPOINT,True,False,,0.18882384488446022,7.284135346391104,,,6.426911264397778,13.956188052233042,0.18391682884232421,3.7571006834602723,8.129740196249031,1.0918852999185182,1.1722430479682011,1101,18.357103118881355,9.002201379970176,True
lv2026_003,2,stochastic_dev_0011,WIND_3D_SETPOINT,True,True,1.2649999999999997,0.1007598285162029,4.230361817253141,,,3.8265832012703105,11.217697027846912,0.2094654753233228,2.1443626377054352,6.464049363110641,0.7866782517289596,0.9089487690682992,551,10.495677056717275,7.372888087851045,True
lv2026_003,2,stochastic_dev_0012,WIND_3D_SETPOINT,True,False,,0.16259887172050133,5.834647527485082,,,5.1393971591140595,13.309115388944972,0.23030815572154345,3.0532404601206897,7.690598952270735,0.9219094383195431,1.0376894882492456,821,13.750283699284676,8.63158546769142,True
lv2026_003,2,stochastic_dev_0013,WIND_3D_SETPOINT,True,False,,0.15752060033651832,5.485519318902434,,,4.826925833056353,12.95557519358966,-0.027330206059870424,2.978751906102817,7.83843418510603,0.913632765495952,0.9874873923423726,801,12.443737573009884,8.723594940446226,True
lv2026_003,2,stochastic_dev_0014,WIND_3D_SETPOINT,True,False,,0.17209663350026203,5.877715222777127,,,5.184929847512889,13.718297515533692,0.13046618921952444,3.318857067548192,8.131713207238427,0.9835238496480224,1.0475852787285658,901,14.10201314031438,9.02695772550667,True
lv2026_003,2,stochastic_dev_0015,WIND_3D_SETPOINT,True,False,,0.2600093274702968,6.21280911118019,,,5.4890879945176465,14.121386657127434,-0.2613651624760022,3.2651312764242326,8.017800297726577,0.9855683295314696,1.070720336733526,870,14.87996915551447,9.049749201391963,True
lv2026_003,2,stochastic_dev_0016,WIND_3D_SETPOINT,True,False,,0.1770782444035762,6.58425897945337,,,5.827185559555917,14.350879237849485,-0.04765417575386071,3.5000872551981006,8.230646116856569,1.0102376805202031,1.0744446364106714,951,15.147026457908844,9.08759077339227,True
lv2026_003,2,stochastic_dev_0017,WIND_3D_SETPOINT,True,False,,0.18275249293305418,7.458549252581829,,,6.59614347710088,14.938003451935364,-0.18394589791977847,3.824070411015275,8.433910012694714,1.078518889064637,1.1735821152161505,1111,18.181489928047526,9.440657629810778,True
