sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id,method,stage2_rank
calm_face_diagonal_06,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,1.9500000000000002,0.05473258109759532,0.37232476547984805,0.13309372202824482,0.00021609123555538625,0.4122033846493795,0.8769663071424807,1.941267840432821e-14,0.934666702496322,0.25,1.9249902449862016e-14,0.25,134.27680722196914,0.9813945814803076,0.1360363245209984,0.025751936693044562,0.032,[],task_lqr,task_lqr_009,task_lqr,2
calm_face_diagonal_07,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,1.9700000000000002,0.05503929272825336,0.3603384355736765,0.13391558632186873,0.00021576710281213284,0.386207405883418,0.9396982791196424,1.9053743502498284e-14,0.9343126354785825,0.25,1.9216519456964477e-14,0.25000000000000006,142.3593059854118,1.0246035071485429,0.12238392455610395,0.025662432319866722,0.0324,[],task_lqr,task_lqr_009,task_lqr,2
calm_face_diagonal_08,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.165,0.060893137535138586,0.0027815774522556443,0.14905129819933965,2.3236110756927232e-05,0.5191391285570341,0.01754913687271019,1.0590437293125923,0.9304671685758154,0.017549136872710192,0.25000000000000006,0.25000000000000006,142.21030060662517,1.015980109487602,0.014106710173384976,0.02048429820907955,0.0322,[],task_lqr,task_lqr_009,task_lqr,2
calm_face_diagonal_09,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.115,0.060357033747998064,0.002736712680768623,0.14811559112684103,2.2825191846275024e-05,0.523925174707893,0.01754913687271026,0.9999999999999998,0.9305795809981064,0.017549136872710258,0.25,0.25,133.09702385162265,1.1490723564261998,0.014696851036493694,0.025129154518950435,0.0336,[],task_lqr,task_lqr_009,task_lqr,2
calm_face_diagonal_10,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.115,0.060357033747998036,0.002736712680768623,0.14811559112684103,2.282519184629152e-05,0.5239251747078956,0.017549136872705887,1.0000000000000002,0.9305795809981127,0.017549136872705883,0.25000000000000006,0.25,133.0970238516227,1.1490723564262013,0.0146968510364937,0.020781549354435654,0.0292,[],task_lqr,task_lqr_009,task_lqr,2
calm_face_diagonal_11,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.165,0.06089313753513857,0.0027815774522556443,0.14905129819933965,2.323611075693018e-05,0.5191391285570357,0.017549136872705814,1.059043729312593,0.9304671685758217,0.017549136872705817,0.25,0.25000000000000006,142.21030060662525,1.0159801094876015,0.014106710173384959,0.025031361932528116,0.035,[],task_lqr,task_lqr_009,task_lqr,2
constant_1.5_axis_00,WIND_3D_SETPOINT,constant,1.5,-1,2401,True,2401,True,3.385,0.05486983761812055,0.42377666991019497,0.09988020157044801,0.05431670554257249,0.34159370026608316,1.059905414787621,1.9666292595433418e-14,0.08304267531713143,0.25,1.9854536283376065e-14,0.029325315830394515,130.62709126809563,1.0047055909079337,0.14500744668921484,0.02329133694294044,0.0347,[],task_lqr,task_lqr_009,task_lqr,2
constant_1.5_axis_01,WIND_3D_SETPOINT,constant,1.5,-1,2401,True,2401,False,,0.084572021044695,0.4127545371383692,0.20257638251418614,0.05325843684807702,0.36037093356027877,1.059905414787621,2.0094483108799807e-14,0.09631590803413115,0.25000000000000006,1.990623942085716e-14,0.02989553962805653,131.12098528357143,1.0026416393077642,0.14536948900440483,0.026070887130362347,0.0318,[],task_lqr,task_lqr_009,task_lqr,2
constant_1.5_axis_02,WIND_3D_SETPOINT,constant,1.5,-1,2401,True,2401,False,,0.07625543768898385,0.14839660583066988,0.16978636102413833,0.053768487520206826,0.4615303440447602,0.12286525914781621,1.1182451747488256,0.00944686274200933,0.049328959109443765,0.25,0.0031305355679370934,129.94245814122146,1.1479476360271563,0.021821174572034495,0.023144523115368597,0.0323,[],task_lqr,task_lqr_009,task_lqr,2
constant_1.5_axis_03,WIND_3D_SETPOINT,constant,1.5,-1,2401,True,2401,False,,0.07625543768898353,0.14839660583066988,0.16978636102413752,0.053768487520206805,0.4615303440447604,0.12286525914781621,1.118245174748827,0.00944686274200933,0.049328959109443765,0.25000000000000006,0.0031305355679370934,129.94245814122146,1.1479476360271579,0.021821174572034495,0.02586155768429821,0.0321,[],task_lqr,task_lqr_009,task_lqr,2
constant_1.5_axis_04,WIND_3D_SETPOINT,constant,1.5,-1,2401,True,2401,False,,0.05829706452797978,0.14857384650609082,0.15981652082310818,0.05376905644100665,0.20707560815879636,0.12286525914781621,7.336082382914121e-16,0.9983532107698685,0.049328959109443765,5.453645503487659e-16,0.25,143.1040881348377,0.10854533134739142,0.021821174572034495,0.027529446064139942,0.0333,[],task_lqr,task_lqr_009,task_lqr,2
constant_1.5_axis_05,WIND_3D_SETPOINT,constant,1.5,-1,2401,True,2401,False,,0.05789121959551412,0.14827904323147764,0.1577921774562895,0.05376347983101774,0.2083844001965023,0.12286525914781621,5.383652366534755e-16,1.0016467892301315,0.049328959109443765,4.936614128676734e-16,0.25000000000000006,133.71589152427788,0.10854533134739142,0.021821174572034495,0.022162515618492296,0.0332,[],task_lqr,task_lqr_009,task_lqr,2
constant_1.5_face_diagonal_00,WIND_3D_SETPOINT,constant,1.5,-1,2401,True,2401,True,3.41,0.07591715859316497,0.3917964997093576,0.17778504837402745,0.054263807376829676,0.6575379406164745,0.8818423195202976,1.0212596281197546,0.06825349137854453,0.25,0.25,0.025897436282955294,130.5713611082059,1.042409893984623,0.1305211514849155,0.026587172011661806,0.0337,[],task_lqr,task_lqr_009,task_lqr,2
