sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id,method,stage2_rank
stochastic_2007,WIND_3D_SETPOINT,stochastic,0.0,2007,2401,True,2401,False,,0.8898706511428993,12.143637319039899,0.3338519402033352,1.1352253084757684,12.732310194728923,2.0,0.0245407281835818,1.740027253816768,0.25000000000000006,0.022713288095201574,0.25,145.86158385866878,3.2152073104998675,1.5241209686519295,0.03980728862973761,0.0478,[],pid,pid_combo_003,pid,1
stochastic_2008,WIND_3D_SETPOINT,stochastic,0.0,2008,2401,True,2401,False,,1.1168514685645978,11.87512573926026,0.2964743626091974,1.4850991217701242,17.843177878399818,2.0,0.025210864172575037,2.0,0.25,0.021531979396155407,0.25,147.25849304713805,3.0397293439812736,2.6040784589974915,0.03452565597667639,0.047,[],pid,pid_combo_003,pid,1
stochastic_2009,WIND_3D_SETPOINT,stochastic,0.0,2009,2401,True,2401,False,,1.1989928745905327,13.3417648140353,0.5909874596753284,1.6634325141936315,21.505955007367152,2.0,0.02704819169296258,2.0,0.25,0.018735884430612984,0.2500000000000001,151.56611957059252,3.0103488012304864,2.772912961908741,0.0404932944606414,0.0483,[],pid,pid_combo_003,pid,1
stochastic_2010,WIND_3D_SETPOINT,stochastic,0.0,2010,2401,True,2401,False,,0.8866490470676064,10.440595690038823,0.3427699512079793,1.1011270546449685,16.406285606548245,2.0,0.0,2.0,0.25,0.0,0.25,155.01633937366785,3.06716730440779,0.9353076667190745,0.042422365680966266,0.0523,[],pid,pid_combo_003,pid,1
stochastic_2011,WIND_3D_SETPOINT,stochastic,0.0,2011,2401,True,2401,False,,0.38432224357056627,7.69003412320972,0.19573205745939387,0.5412166455497021,10.705926979975676,2.0,0.0,1.5931323948950489,0.25,0.0,0.25,147.70180405973323,2.5123835855531524,0.9699140632585955,0.036939566847147026,0.0513,[],pid,pid_combo_003,pid,1
stochastic_2012,WIND_3D_SETPOINT,stochastic,0.0,2012,2401,True,2401,False,,0.6259339892906121,9.604771939615942,0.274792087730091,0.8308040829251324,14.609140228998296,2.0,0.0,2.0,0.25,0.0,0.2500000000000001,151.92199018109812,2.89728424315141,0.9594288444803717,0.04145281132861308,0.0523,[],pid,pid_combo_003,pid,1
stochastic_2013,WIND_3D_SETPOINT,stochastic,0.0,2013,2401,True,2401,False,,1.1980830550625132,12.87763917407989,0.4666855651670896,1.594053509504366,18.611354073498937,2.0,1.0152345921938259e-17,2.0,0.25,5.522769394553787e-18,0.25,150.20163829764297,3.1870377153887217,2.2976116221378797,0.041152977925864226,0.0555,[],pid,pid_combo_003,pid,1
stochastic_2014,WIND_3D_SETPOINT,stochastic,0.0,2014,2401,True,2401,False,,1.4337027201801156,19.557071926845616,1.608826870858649,2.223070675511468,25.26360422887921,2.0,0.02716519521873975,2.0,0.25,0.01414213562373095,0.25,151.58384770040865,4.70202634620568,3.264482448852196,0.04019983340274886,0.0527,[],pid,pid_combo_003,pid,1
stochastic_2015,WIND_3D_SETPOINT,stochastic,0.0,2015,2401,True,2401,False,,0.8065584658071834,17.161523016998927,0.21918310502395094,1.1158015031210853,14.076074077908123,2.0,0.025644909474641413,2.0,0.25,0.017355757349150173,0.25000000000000006,138.55787706614748,3.6291726903821213,1.7394197462090686,0.03935206164098292,0.0565,[],pid,pid_combo_003,pid,1
stochastic_2016,WIND_3D_SETPOINT,stochastic,0.0,2016,2401,True,2401,False,,0.839865710666981,9.807880625059923,0.26978844501002935,1.0530802508296049,15.596689768503811,2.0,0.027657533763693776,2.0,0.25,0.01414213562373095,0.25,145.08506675550294,2.4182388140473563,3.0350594859137585,0.03153007080383174,0.0448,[],pid,pid_combo_003,pid,1
