round,candidate_id,sample_count,safe_sample_count,task_success_count,safety_rate,success_rate,acquisition_median_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,parameters,calm_axis_acquired_count,competence_pass
R1R1-E,hybrid_x041_y041_z041,75,75,29,1.0,0.38666666666666666,2.355,0.22539406069132412,1.1537216348789792,0.3633118196438657,0.7007189007118441,5.11346197795435,"{'candidate_id': 'hybrid_x041_y041_z041', 'uav_kp': [1.0486139875967, 0.37128866118501314, 3.431062154413886], 'uav_kd': [3.7632900654762675, 4.4776894974449775, 2.7041925588228946], 'uav_ki': [0.22327528135855074, 0.2297287253389862, 0.14051984560559472], 'tip_kp': [0.04104047811923111, 0.10878004321285528, 0.10826243541616985], 'tip_kd': [0.5323732799758863, 0.0808420650785526, 0.20759230115721328], 'correction_limit_m': [0.05925706626958517, 0.036683753488332485, 0.03442936630634569], 'correction_slew_m_per_update': 0.031697444552473676, 'integral_limit': 0.4448024959730204, 'tip_velocity_mode': 'relative_to_uav', 'axis_donors': {'x': '041', 'y': '041', 'z': '041'}}",6,False
R1R1-E,hybrid_x041_y041_z035,75,75,29,1.0,0.38666666666666666,2.41,0.22944349929346525,1.1496104418167643,0.36336780236588584,0.7093808029033619,5.125221609282087,"{'candidate_id': 'hybrid_x041_y041_z035', 'uav_kp': [1.0486139875967, 0.37128866118501314, 1.3475010985257891], 'uav_kd': [3.7632900654762675, 4.4776894974449775, 5.2034873750874056], 'uav_ki': [0.22327528135855074, 0.2297287253389862, 0.26341935625254526], 'tip_kp': [0.04104047811923111, 0.10878004321285528, 0.6309147764987721], 'tip_kd': [0.5323732799758863, 0.0808420650785526, 0.2138641941790978], 'correction_limit_m': [0.05925706626958517, 0.036683753488332485, 0.06864548948787028], 'correction_slew_m_per_update': 0.025070207967222428, 'integral_limit': 0.40361426650520693, 'tip_velocity_mode': 'relative_to_uav', 'axis_donors': {'x': '041', 'y': '041', 'z': '035'}}",6,False
R1R1-E,hybrid_x041_y035_z007,75,75,26,1.0,0.3466666666666667,2.35,0.15714552761808098,1.1484654587174936,0.36631715247078644,0.41544949005694204,0.7721703392937311,"{'candidate_id': 'hybrid_x041_y035_z007', 'uav_kp': [1.0486139875967, 0.15095240841659383, 2.6337323750795765], 'uav_kd': [3.7632900654762675, 2.276395041497853, 3.824911498356344], 'uav_ki': [0.22327528135855074, 0.11788438043079684, 0.19883893370556166], 'tip_kp': [0.04104047811923111, 0.46809615345576927, 0.22224589774922432], 'tip_kd': [0.5323732799758863, 0.3545002336652548, 0.18132327099714712], 'correction_limit_m': [0.05925706626958517, 0.10170741226737189, 0.035216582603129314], 'correction_slew_m_per_update': 0.027961429870842474, 'integral_limit': 0.3369759186291243, 'tip_velocity_mode': 'relative_to_uav', 'axis_donors': {'x': '041', 'y': '035', 'z': '007'}}",4,False
R1R1-E,hybrid_x041_y035_z041,75,75,22,1.0,0.29333333333333333,2.31,0.1555461335943235,1.152359500170402,0.36538449105744936,0.41183422269291103,0.8039460648956844,"{'candidate_id': 'hybrid_x041_y035_z041', 'uav_kp': [1.0486139875967, 0.15095240841659383, 3.431062154413886], 'uav_kd': [3.7632900654762675, 2.276395041497853, 2.7041925588228946], 'uav_ki': [0.22327528135855074, 0.11788438043079684, 0.14051984560559472], 'tip_kp': [0.04104047811923111, 0.46809615345576927, 0.10826243541616985], 'tip_kd': [0.5323732799758863, 0.3545002336652548, 0.20759230115721328], 'correction_limit_m': [0.05925706626958517, 0.10170741226737189, 0.03442936630634569], 'correction_slew_m_per_update': 0.025070207967222424, 'integral_limit': 0.40361426650520693, 'tip_velocity_mode': 'relative_to_uav', 'axis_donors': {'x': '041', 'y': '035', 'z': '041'}}",4,False
R1R1-E,hybrid_x041_y035_z035,75,75,22,1.0,0.29333333333333333,2.355,0.15920747275820377,1.1497596367610654,0.36578232933585597,0.4134877974118938,0.7662396752836358,"{'candidate_id': 'hybrid_x041_y035_z035', 'uav_kp': [1.0486139875967, 0.15095240841659383, 1.3475010985257891], 'uav_kd': [3.7632900654762675, 2.276395041497853, 5.2034873750874056], 'uav_ki': [0.22327528135855074, 0.11788438043079684, 0.26341935625254526], 'tip_kp': [0.04104047811923111, 0.46809615345576927, 0.6309147764987721], 'tip_kd': [0.5323732799758863, 0.3545002336652548, 0.2138641941790978], 'correction_limit_m': [0.05925706626958517, 0.10170741226737189, 0.06864548948787028], 'correction_slew_m_per_update': 0.018442971381971176, 'integral_limit': 0.36242603703739346, 'tip_velocity_mode': 'relative_to_uav', 'axis_donors': {'x': '041', 'y': '035', 'z': '035'}}",4,False
R1R1-E,hybrid_x035_y041_z007,75,75,32,1.0,0.4266666666666667,2.875,0.23875629932868953,0.6139249519523887,0.39669532256990647,0.7317826926667508,5.242884471453894,"{'candidate_id': 'hybrid_x035_y041_z007', 'uav_kp': [0.6234142650381811, 0.37128866118501314, 2.6337323750795765], 'uav_kd': [3.4199284686579885, 4.4776894974449775, 3.824911498356344], 'uav_ki': [0.060397140622654555, 0.2297287253389862, 0.19883893370556166], 'tip_kp': [0.23610263527842884, 0.10878004321285528, 0.22224589774922432], 'tip_kd': [0.12081282236818026, 0.0808420650785526, 0.18132327099714712], 'correction_limit_m': [0.08569834882610111, 0.036683753488332485, 0.035216582603129314], 'correction_slew_m_per_update': 0.027961429870842474, 'integral_limit': 0.3369759186291243, 'tip_velocity_mode': 'relative_to_uav', 'axis_donors': {'x': '035', 'y': '041', 'z': '007'}}",6,False
R1R1-E,hybrid_x035_y041_z041,75,75,32,1.0,0.4266666666666667,2.8775,0.23205350296601335,0.6139075143553129,0.3944204972443035,0.7105640602578291,5.107494128159685,"{'candidate_id': 'hybrid_x035_y041_z041', 'uav_kp': [0.6234142650381811, 0.37128866118501314, 3.431062154413886], 'uav_kd': [3.4199284686579885, 4.4776894974449775, 2.7041925588228946], 'uav_ki': [0.060397140622654555, 0.2297287253389862, 0.14051984560559472], 'tip_kp': [0.23610263527842884, 0.10878004321285528, 0.10826243541616985], 'tip_kd': [0.12081282236818026, 0.0808420650785526, 0.20759230115721328], 'correction_limit_m': [0.08569834882610111, 0.036683753488332485, 0.03442936630634569], 'correction_slew_m_per_update': 0.025070207967222424, 'integral_limit': 0.40361426650520693, 'tip_velocity_mode': 'relative_to_uav', 'axis_donors': {'x': '035', 'y': '041', 'z': '041'}}",6,False
R1R1-E,hybrid_x035_y041_z035,75,75,32,1.0,0.4266666666666667,2.9,0.2384762247619806,0.6133041085870791,0.3958418944285795,0.7231526218780816,5.1659362420056825,"{'candidate_id': 'hybrid_x035_y041_z035', 'uav_kp': [0.6234142650381811, 0.37128866118501314, 1.3475010985257891], 'uav_kd': [3.4199284686579885, 4.4776894974449775, 5.2034873750874056], 'uav_ki': [0.060397140622654555, 0.2297287253389862, 0.26341935625254526], 'tip_kp': [0.23610263527842884, 0.10878004321285528, 0.6309147764987721], 'tip_kd': [0.12081282236818026, 0.0808420650785526, 0.2138641941790978], 'correction_limit_m': [0.08569834882610111, 0.036683753488332485, 0.06864548948787028], 'correction_slew_m_per_update': 0.018442971381971176, 'integral_limit': 0.36242603703739346, 'tip_velocity_mode': 'relative_to_uav', 'axis_donors': {'x': '035', 'y': '041', 'z': '035'}}",6,False
R1R1-E,hybrid_x035_y035_z007,75,75,31,1.0,0.41333333333333333,2.7,0.16301141446616915,0.6162593250567936,0.4023575119706811,0.40644504105185303,0.6842400379938227,"{'candidate_id': 'hybrid_x035_y035_z007', 'uav_kp': [0.6234142650381811, 0.15095240841659383, 2.6337323750795765], 'uav_kd': [3.4199284686579885, 2.276395041497853, 3.824911498356344], 'uav_ki': [0.060397140622654555, 0.11788438043079684, 0.19883893370556166], 'tip_kp': [0.23610263527842884, 0.46809615345576927, 0.22224589774922432], 'tip_kd': [0.12081282236818026, 0.3545002336652548, 0.18132327099714712], 'correction_limit_m': [0.08569834882610111, 0.10170741226737189, 0.035216582603129314], 'correction_slew_m_per_update': 0.021334193285591222, 'integral_limit': 0.2957876891613108, 'tip_velocity_mode': 'relative_to_uav', 'axis_donors': {'x': '035', 'y': '035', 'z': '007'}}",6,False
R1R1-E,hybrid_x035_y035_z041,75,75,26,1.0,0.3466666666666667,2.555,0.16234191131041173,0.6138648021346184,0.3997839608525802,0.4113996408814784,0.7262021750061993,"{'candidate_id': 'hybrid_x035_y035_z041', 'uav_kp': [0.6234142650381811, 0.15095240841659383, 3.431062154413886], 'uav_kd': [3.4199284686579885, 2.276395041497853, 2.7041925588228946], 'uav_ki': [0.060397140622654555, 0.11788438043079684, 0.14051984560559472], 'tip_kp': [0.23610263527842884, 0.46809615345576927, 0.10826243541616985], 'tip_kd': [0.12081282236818026, 0.3545002336652548, 0.20759230115721328], 'correction_limit_m': [0.08569834882610111, 0.10170741226737189, 0.03442936630634569], 'correction_slew_m_per_update': 0.01844297138197118, 'integral_limit': 0.36242603703739346, 'tip_velocity_mode': 'relative_to_uav', 'axis_donors': {'x': '035', 'y': '035', 'z': '041'}}",4,False
R1R1-E,hybrid_x035_y035_z035,75,75,28,1.0,0.37333333333333335,2.7075,0.16516514461253348,0.614673743468268,0.40167523292385837,0.405214843624899,0.6776096537268326,"{'candidate_id': 'hybrid_x035_y035_z035', 'uav_kp': [0.6234142650381811, 0.15095240841659383, 1.3475010985257891], 'uav_kd': [3.4199284686579885, 2.276395041497853, 5.2034873750874056], 'uav_ki': [0.060397140622654555, 0.11788438043079684, 0.26341935625254526], 'tip_kp': [0.23610263527842884, 0.46809615345576927, 0.6309147764987721], 'tip_kd': [0.12081282236818026, 0.3545002336652548, 0.2138641941790978], 'correction_limit_m': [0.08569834882610111, 0.10170741226737189, 0.06864548948787028], 'correction_slew_m_per_update': 0.01181573479671993, 'integral_limit': 0.32123780756958, 'tip_velocity_mode': 'relative_to_uav', 'axis_donors': {'x': '035', 'y': '035', 'z': '035'}}",4,False
