family,method_id,sample_id,task_family,wind_kind,wind_direction,horizontal_distance_bin,vertical_displacement_bin,safe,success,position_pass,speed_pass,endpoint_position_error_m,endpoint_velocity_error_m_s,final_error_bin,deadline_miss_rate,failure_class
native_task_lqr,native_task_lqr_004,native_development_137,smooth_trajectory,strong_sustained,cross,mid_1_to_2m,low_<=0.5m,False,False,False,True,10.54360420869032,0.4582037107379402,>1.5,0.0,E_safety_catastrophic
native_task_lqr,native_task_lqr_004,native_development_138,setpoint,strong_transient,cross,near_<=1m,low_<=0.5m,True,False,False,True,1.83481923714797,0.4275428617736564,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_139,smooth_trajectory,strong_transient,cross,near_<=1m,low_<=0.5m,True,False,False,True,1.7327430051219213,0.0695217147202722,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_140,setpoint,stochastic,cross,mid_1_to_2m,low_<=0.5m,True,False,False,True,0.7880896939490458,0.15678060898559373,0.75_to_1.0,0.0,C_moderate_position_fail
native_task_lqr,native_task_lqr_004,native_development_141,smooth_trajectory,stochastic,cross,mid_1_to_2m,low_<=0.5m,True,False,False,True,0.6304274514188138,0.17638820243897388,0.5_to_0.75,0.0,B_narrow_position_fail
native_task_lqr,native_task_lqr_004,native_development_142,setpoint,ramp,cross,mid_1_to_2m,low_<=0.5m,True,False,False,False,7.85043436862641,2.2145748615977143,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_143,smooth_trajectory,ramp,cross,mid_1_to_2m,low_<=0.5m,True,False,False,False,5.604881327600191,2.5289642958512455,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_144,setpoint,calm,aligned,mid_1_to_2m,low_<=0.5m,True,True,True,True,0.4250759535878391,0.1563758274940348,<=0.5,0.0,PASS
native_task_lqr,native_task_lqr_004,native_development_145,smooth_trajectory,calm,aligned,near_<=1m,mid_0.5_to_1m,True,True,True,True,0.07372035976394126,0.019435198016594865,<=0.5,0.0,PASS
native_task_lqr,native_task_lqr_004,native_development_146,setpoint,moderate,aligned,near_<=1m,low_<=0.5m,True,False,False,True,1.3936871631361762,0.1880955432267115,1.0_to_1.5,0.0,C_moderate_position_fail
native_task_lqr,native_task_lqr_004,native_development_147,smooth_trajectory,moderate,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,4.243127381660898,0.1755372074431694,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_148,setpoint,strong_sustained,aligned,near_<=1m,mid_0.5_to_1m,False,False,False,True,8.666145511587313,0.3165381208373348,>1.5,0.0,E_safety_catastrophic
native_task_lqr,native_task_lqr_004,native_development_149,smooth_trajectory,strong_sustained,aligned,mid_1_to_2m,low_<=0.5m,False,False,False,True,7.707477233920739,0.41286787389708374,>1.5,0.0,E_safety_catastrophic
native_task_lqr,native_task_lqr_004,native_development_150,setpoint,strong_transient,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,2.207556625404933,0.2670452822098041,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_151,smooth_trajectory,strong_transient,aligned,near_<=1m,low_<=0.5m,True,False,False,True,1.922398810538379,0.18999813824036352,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_152,setpoint,stochastic,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,0.953139348157367,0.1549119897295095,0.75_to_1.0,0.0,C_moderate_position_fail
native_task_lqr,native_task_lqr_004,native_development_153,smooth_trajectory,stochastic,aligned,mid_1_to_2m,low_<=0.5m,True,True,True,True,0.39386700773480876,0.11990068676060649,<=0.5,0.0,PASS
native_task_lqr,native_task_lqr_004,native_development_154,setpoint,ramp,aligned,near_<=1m,low_<=0.5m,True,False,False,False,5.55485586586937,1.7831427295259956,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_155,smooth_trajectory,ramp,aligned,near_<=1m,low_<=0.5m,True,False,False,False,6.08882882688714,1.3335358615120758,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_156,setpoint,calm,opposed,near_<=1m,mid_0.5_to_1m,True,False,False,True,0.5624237314321675,0.043030647587652016,0.5_to_0.75,0.0,B_narrow_position_fail
native_task_lqr,native_task_lqr_004,native_development_157,smooth_trajectory,calm,opposed,near_<=1m,low_<=0.5m,True,False,False,True,0.6558542590933627,0.07168088860024625,0.5_to_0.75,0.0,B_narrow_position_fail
native_task_lqr,native_task_lqr_004,native_development_158,setpoint,moderate,opposed,near_<=1m,low_<=0.5m,True,False,False,True,4.09080741996154,0.47092880112864566,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_159,smooth_trajectory,moderate,opposed,mid_1_to_2m,low_<=0.5m,True,True,True,True,0.3251816127600078,0.13806796618098424,<=0.5,0.0,PASS
native_task_lqr,native_task_lqr_004,native_development_160,setpoint,strong_sustained,opposed,near_<=1m,low_<=0.5m,True,False,False,True,9.02453640280763,0.2914565193506535,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_161,smooth_trajectory,strong_sustained,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,False,1.6116566715711913,0.5144803067453667,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_162,setpoint,strong_transient,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,True,2.6186622131125197,0.4186565516140705,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_163,smooth_trajectory,strong_transient,opposed,near_<=1m,low_<=0.5m,True,False,False,True,2.5259336021949848,0.07942821601550885,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_164,setpoint,stochastic,opposed,near_<=1m,low_<=0.5m,True,False,False,True,1.052439394770979,0.21064894163537465,1.0_to_1.5,0.0,C_moderate_position_fail
native_task_lqr,native_task_lqr_004,native_development_165,smooth_trajectory,stochastic,opposed,mid_1_to_2m,low_<=0.5m,True,True,True,True,0.23893751460619536,0.11574009914335251,<=0.5,0.0,PASS
native_task_lqr,native_task_lqr_004,native_development_166,setpoint,ramp,opposed,near_<=1m,low_<=0.5m,True,False,False,False,7.876475710317619,2.3763186256832807,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_167,smooth_trajectory,ramp,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,False,8.17753185093224,2.438691896572288,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_168,setpoint,calm,cross,mid_1_to_2m,low_<=0.5m,True,True,True,True,0.43826616591072404,0.44462619259009645,<=0.5,0.0,PASS
native_task_lqr,native_task_lqr_004,native_development_169,smooth_trajectory,calm,cross,near_<=1m,low_<=0.5m,True,False,False,True,0.8505954921764893,0.10225154049103992,0.75_to_1.0,0.0,C_moderate_position_fail
native_task_lqr,native_task_lqr_004,native_development_170,setpoint,moderate,cross,mid_1_to_2m,low_<=0.5m,True,False,False,False,2.0070451852752136,0.6188910948275884,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_171,smooth_trajectory,moderate,cross,near_<=1m,low_<=0.5m,True,False,False,True,2.873447894195888,0.2738203400308183,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_172,setpoint,strong_sustained,cross,near_<=1m,low_<=0.5m,False,False,False,True,9.090172307986684,0.1847976764410922,>1.5,0.0,E_safety_catastrophic
native_task_lqr,native_task_lqr_004,native_development_173,smooth_trajectory,strong_sustained,cross,near_<=1m,low_<=0.5m,False,False,False,True,9.248838342029511,0.26337995794321123,>1.5,0.0,E_safety_catastrophic
native_task_lqr,native_task_lqr_004,native_development_174,setpoint,strong_transient,cross,mid_1_to_2m,low_<=0.5m,True,False,False,True,3.2595078194368954,0.3815945275356988,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_175,smooth_trajectory,strong_transient,cross,near_<=1m,low_<=0.5m,True,False,False,True,2.657049092698512,0.1245250579288785,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_176,setpoint,stochastic,cross,near_<=1m,low_<=0.5m,True,False,False,True,1.3990219645429232,0.10266900036512791,1.0_to_1.5,0.0,C_moderate_position_fail
native_task_lqr,native_task_lqr_004,native_development_177,smooth_trajectory,stochastic,cross,near_<=1m,mid_0.5_to_1m,True,False,False,True,1.1430811342173846,0.24079855727273003,1.0_to_1.5,0.0,C_moderate_position_fail
native_task_lqr,native_task_lqr_004,native_development_178,setpoint,ramp,cross,near_<=1m,low_<=0.5m,True,False,False,False,6.875759614843216,1.7524641566621344,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_179,smooth_trajectory,ramp,cross,mid_1_to_2m,low_<=0.5m,True,False,False,False,7.1378752101207175,1.7210624071898195,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_180,setpoint,calm,aligned,near_<=1m,low_<=0.5m,True,True,True,True,0.298419910829291,0.1605676359687377,<=0.5,0.0,PASS
native_task_lqr,native_task_lqr_004,native_development_181,smooth_trajectory,calm,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,1.2744664363739726,0.16598039678638327,1.0_to_1.5,0.0,C_moderate_position_fail
native_task_lqr,native_task_lqr_004,native_development_182,setpoint,moderate,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,2.5670716711563433,0.17387914515303168,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_183,smooth_trajectory,moderate,aligned,near_<=1m,mid_0.5_to_1m,True,False,False,True,2.3312680934278784,0.29646081255092777,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_184,setpoint,strong_sustained,aligned,near_<=1m,low_<=0.5m,True,False,False,False,5.108501832077122,0.7072266178619384,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_185,smooth_trajectory,strong_sustained,aligned,near_<=1m,low_<=0.5m,False,False,False,True,9.540752347600435,0.35331539931657513,>1.5,0.0,E_safety_catastrophic
native_task_lqr,native_task_lqr_004,native_development_186,setpoint,strong_transient,aligned,near_<=1m,low_<=0.5m,True,False,False,True,2.471312037637526,0.13336566931835211,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_187,smooth_trajectory,strong_transient,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,3.784763022939293,0.2219492474809351,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_188,setpoint,stochastic,aligned,mid_1_to_2m,low_<=0.5m,True,False,False,True,0.612088456128394,0.11324157424599199,0.5_to_0.75,0.0,B_narrow_position_fail
native_task_lqr,native_task_lqr_004,native_development_189,smooth_trajectory,stochastic,aligned,near_<=1m,low_<=0.5m,True,True,True,True,0.22856798126610484,0.23211948341339944,<=0.5,0.0,PASS
native_task_lqr,native_task_lqr_004,native_development_190,setpoint,ramp,aligned,near_<=1m,low_<=0.5m,True,False,False,False,6.691886722342348,1.7516518914273649,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_191,smooth_trajectory,ramp,aligned,near_<=1m,low_<=0.5m,True,False,False,False,6.611445609773049,1.5005864439681191,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_192,setpoint,calm,opposed,mid_1_to_2m,low_<=0.5m,True,True,True,True,0.3452452031854066,0.21730009807087847,<=0.5,0.0,PASS
native_task_lqr,native_task_lqr_004,native_development_193,smooth_trajectory,calm,opposed,near_<=1m,low_<=0.5m,True,False,False,True,0.6815711968718712,0.09565747564078896,0.5_to_0.75,0.0,B_narrow_position_fail
native_task_lqr,native_task_lqr_004,native_development_194,setpoint,moderate,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,True,2.5099394626966394,0.45451439293092344,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_195,smooth_trajectory,moderate,opposed,near_<=1m,low_<=0.5m,True,False,False,True,3.0079031691231988,0.22509526821487505,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_196,setpoint,strong_sustained,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,False,3.4856348033418594,0.5254888199607639,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_197,smooth_trajectory,strong_sustained,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,False,5.620428289127985,1.0365817554375452,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_198,setpoint,strong_transient,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,False,3.174342716061818,0.5008640828553161,>1.5,0.0,D_large_tracking_failure
native_task_lqr,native_task_lqr_004,native_development_199,smooth_trajectory,strong_transient,opposed,mid_1_to_2m,low_<=0.5m,True,False,False,True,1.157992444661287,0.09774900268593473,1.0_to_1.5,0.0,C_moderate_position_fail
