method_id,family,case_count,safety_rate,success_rate,catastrophic_count,setpoint_position_rmse_m,setpoint_position_p90_m,setpoint_position_p95_m,trajectory_position_rmse_m,trajectory_position_p90_m,trajectory_position_p95_m,orientation_rmse_rad,tip_velocity_rmse_m_s,endpoint_position_error_m,endpoint_velocity_error_m_s,acquisition_time_s,strong_mean_m,strong_p90_m,physical_effort,thrust_saturation_rate,torque_saturation_rate,wrench_rate_rms,runtime_mean_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,deadline_miss_rate,large_endpoint_failure_fraction
r1r2_task_lqr_039,native_task_lqr,48,0.0,0.0,48,6.666136692994111,12.971188804305005,14.214959411664985,5.201774553060242,8.326188558646034,8.598486411200234,4.2706391219727005,3.159339430188707,9.645267313146938,3.0055198376791714,,5.714863511809247,8.363525749777654,17712.388248717336,0.0,0.0,403.3544584194977,0.0155169623015873,0.061889999999999994,0.07769694000000005,5.612,1.2400793650793652e-05,1.0
r1r2_task_lqr_027,native_task_lqr,48,0.0,0.0,48,6.818501060170189,10.300235455473521,10.933801320577553,4.898352369169169,6.904447592661708,7.929887110274135,6.005454888824289,3.438074744304918,7.015927017989459,3.7594786735613916,,5.766401162079549,9.967321781674613,18856.761709436945,0.0,0.0,619.1228606848848,0.014476934275793649,0.061895,0.07655447000000003,6.2200999999999995,4.96031746031746e-06,1.0
r1r2_task_lqr_035,native_task_lqr,48,0.0,0.0,48,7.034969683842945,11.093684287410753,11.910197109605008,4.541296778934047,7.955112917137176,9.711892514873089,3.710800202518476,3.402987043590027,9.5494236625175,4.539329460976325,,5.7214672079237445,9.717405532647962,19069.86621037122,0.0,0.0,395.8844840014106,0.024323819357638887,0.05943,0.07761846999999991,12.6603,0.00016493055555555556,1.0
r1r2_task_lqr_019,native_task_lqr,48,0.0,0.0,48,7.263889198963576,10.513320698203398,15.724225879278883,7.2744648622994115,12.845573042003155,15.388269798490501,6.177678445507728,3.58734255868994,10.042087958833063,3.5849884193439436,,7.23218085151438,12.923671482783586,18782.058867239393,0.0,0.0,913.9488087436117,0.005146429292929293,0.061895,0.07501347000000003,4.9616,0.0,1.0
r1r2_task_lqr_046,native_task_lqr,48,0.0,0.0,48,7.840256288219478,12.360398081245252,12.98676593460251,6.286675743025725,10.737576221828087,12.244667946638092,6.785704853904993,4.395949511905518,8.937880203089437,4.841888951626166,,6.9745722047691165,10.485469307904786,23834.642695572515,0.0,0.0,1039.7506577322083,0.025215862500000002,0.061919999999999996,0.08140794000000004,12.535,3.993055555555555e-05,1.0
r1r2_task_lqr_026,native_task_lqr,48,0.0,0.0,48,7.9917878028594425,12.32987694511086,14.204468573465698,5.589586784931444,8.261156770882742,8.794520979239167,5.849239431676878,3.689720636479103,8.70517679354483,3.9722523059188277,,6.124177240740915,9.510479578888091,21570.257454531657,0.0,0.0,1132.228209685665,0.009224295717592592,0.06274824999999994,0.07512447000000001,6.056699999999999,0.0,1.0
r1r2_task_lqr_038,native_task_lqr,48,0.0,0.0,48,8.135696124889579,13.51462897840593,14.856021251059165,6.584523534535758,9.339703300575069,9.57966912152988,5.551653471109225,3.588104903466205,9.898192851363573,3.0506732374295793,,6.927491089508174,12.033572060089448,20903.42451144022,0.0,0.0,1123.8072289356878,0.008992294270833333,0.06099174999999997,0.07977300000000004,10.6991,8.680555555555556e-06,1.0
r1r2_task_lqr_002,native_task_lqr,48,0.0,0.0,48,8.294600609804208,12.782401748502354,12.896573253663098,6.888162090197913,11.746108369136685,12.712691980157572,5.919168462372692,3.7910426312077927,10.776811477321685,3.453793906830821,,7.7084547537746895,11.491830600197332,22550.774379959283,0.0,0.0,1389.6934192738179,0.009815714409722223,0.06766499999999999,0.08063812000000005,6.9441,0.0,1.0
r1r2_task_lqr_042,native_task_lqr,48,0.0,0.0,48,8.565782522080685,12.291437329019058,12.979740368086285,6.693819897100071,10.110164895451932,12.190689121488736,5.994165897745724,3.5790293523900183,9.456291017504514,3.803171098653048,,7.824390218869113,12.44406368052236,18462.853541801695,0.0,0.0,876.6792439717556,0.002533658854166666,0.0006,0.072806,4.2734,0.0,1.0
r1r2_task_lqr_014,native_task_lqr,48,0.0,0.0,48,8.784737591965603,14.093096990700777,15.528409530629427,8.374671636326205,11.219903841666746,12.885391695630787,5.91850503209075,3.9574038737845796,11.688054615880917,3.447725067442898,,9.035098529901006,14.468442591543983,20147.679781017305,0.0,0.0,1055.8615766360192,0.009022420138888888,0.06086824999999995,0.07335353,3.5816999999999997,0.0,1.0
r1r2_task_lqr_021,native_task_lqr,48,0.0,0.0,48,8.867672523821591,13.138405672358914,15.760275697580601,5.5234216239516165,7.666528180218217,8.700531227133329,5.525576083499144,3.4731296202951705,8.98061598884558,3.115649191738106,,7.08841751112555,11.663874986254893,19966.015207008324,0.0,0.0,738.3234821739469,0.014731810267857142,0.061224999999999995,0.07515994000000001,6.9963999999999995,2.48015873015873e-06,1.0
r1r2_task_lqr_030,native_task_lqr,48,0.0,0.0,48,9.024711904921217,13.352820847944137,16.53154983910384,7.198216275670835,11.37840508673395,12.26138057671105,5.596367642290269,3.770308516701237,10.348193294021991,4.075091526640356,,7.682756787631865,11.673921317379548,19371.416797521775,0.0,0.0,1141.0678035368899,0.002560932491987179,0.0005649999999999999,0.07354066999999997,4.6109,0.0,1.0
r1r2_task_lqr_005,native_task_lqr,48,0.0,0.0,48,9.68947971732372,15.26453429460812,18.07333461486867,4.546573369398726,6.80025803766528,9.800826212709543,5.366797438809126,3.095946986151501,7.669254877575501,2.841187127369333,,6.656279940679452,14.447900928270576,17874.854175880067,0.0,0.0,288.6745012592967,0.025648218836805552,0.06309,0.09719593999999986,14.492199999999999,0.0004010416666666667,1.0
r1r2_task_lqr_040,native_task_lqr,48,0.0,0.0,48,10.048913241286662,17.047877475675463,19.999536188577984,4.954496836422734,9.444803839954528,10.548036361558335,4.357763058955477,3.5848622056865445,8.68074149345645,4.160169973630098,,6.681260664876052,10.095723554851844,21887.181507643643,0.0,0.0,673.2791474978023,0.02487809201388889,0.061364999999999996,0.08129100000000003,11.531699999999999,0.00012152777777777779,1.0
r1r2_task_lqr_011,native_task_lqr,48,0.0,0.0,48,11.142325039290483,16.609706841677404,23.172454314942733,4.814044530714742,6.579647017148843,7.012214688871829,5.558624453957743,3.2490650743852516,7.9464240980267915,3.119387341840156,,6.875923473008354,11.07552385027956,18671.12378531917,0.0,0.0,400.9864716840362,0.028241080815972222,0.07196674999999997,0.1680320599999995,15.643799999999999,0.00038194444444444446,1.0
