sample_id,cohort,controller,candidate_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_command_m_s2,max_command_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,safety_failure_reasons,solve_time_p95_ms,amplitude_saturation_fraction,slew_activity_fraction,directional_stratum,wind_direction_sign,residual_clip_fraction_mean,residual_clip_fraction_p95,residual_clip_fraction_max,trust_mean,trust_p95,trust_max,residual_unrepresented_norm_mean,residual_unrepresented_norm_p95,residual_unrepresented_norm_max,residual_debt_norm_mean,residual_debt_norm_p95,residual_debt_norm_max,steady_equality_residual_mean,steady_equality_residual_p95,steady_equality_residual_max,steady_task_residual_mean,steady_task_residual_p95,steady_task_residual_max,requested_steady_input_max_abs_mean,requested_steady_input_max_abs_p95,requested_steady_input_max_abs_max,feasible_steady_input_max_abs_mean,feasible_steady_input_max_abs_p95,feasible_steady_input_max_abs_max,backbone_norm_mean,backbone_norm_p95,backbone_norm_max,qp_correction_norm_mean,qp_correction_norm_p95,qp_correction_norm_max,limiter_mismatch_mean,limiter_mismatch_p95,limiter_mismatch_max,steady_infeasibility_fraction,steady_constraint_activity_fraction,reachable_constraint_activity_fraction,solver_success_rate,qp_iterations_max
v5d_strong_preexisting_aligned_03,STRONG_PREEXISTING,cart_ofmpc,cart_b_001,True,False,,0.4795193904599813,5.988715308248329,0.7219754147674656,0.5985920268809104,22.62519166804845,2.0,0.25,135.34072584922194,1.3971749254339165,0.5280769369430723,[],4.4766,0.04979253112033195,0.5103734439834025,aligned,-1,0.24520472174765576,0.5172416081176983,0.5483481847035083,0.39975778213719726,0.9286560396404024,1.0,0.005935839867304243,0.008980865290596832,0.009795442794292114,0.012200687963328164,0.02131635277373071,0.022417268546747224,0.005935839867304243,0.008980865290596832,0.009795442794292114,2.9518402541015973e-08,4.580507346556262e-08,4.846984279424857e-08,0.028843722308701514,0.06688467314855795,0.08344989815817962,0.026526426485231434,0.06688467314855795,0.08344989815817962,5.334407876824607,11.187310466435,12.526658363186732,8.730121440524906,18.471953550523477,20.027042321766295,1.9791177750728207e-06,7.282064498514984e-06,2.6050415190326248e-05,0.0,0.0,0.23651452282157676,1.0,525
v5d_strong_preexisting_aligned_04,STRONG_PREEXISTING,cart_ofmpc,cart_b_001,True,False,,0.09704673866273121,0.935983303560447,0.16472664733058598,0.06657136428240037,1.7666257441982525,1.4260390325781727,0.25,131.8056775184258,0.992508717683303,0.18855631927393518,[],3.9616,0.0,0.024896265560165973,aligned,1,0.00033242755404806556,0.0,0.040191040256777694,0.9206758340824025,0.9333756801117716,1.0,0.0008115670453629235,0.0015980599113877792,0.0033949035907154344,0.0027490541867906987,0.0034850989034511475,0.005320752530639634,0.0008115670453629235,0.0015980599113877792,0.0033949035907154344,5.297372079000541e-09,5.8918843642502245e-09,6.276756155928695e-09,0.004818027733302525,0.009228220706977848,0.022924808244629877,0.004818027733302525,0.009228220706977848,0.022924808244629877,2.269250247230467,2.60207109869933,4.0026174981493154,0.15322483139198065,0.44820407355208164,1.8689297691036062,5.3483075715533144e-08,7.888609052210118e-31,9.951110604422553e-06,0.0,0.0,0.0,1.0,175
v5d_strong_preexisting_aligned_05,STRONG_PREEXISTING,cart_ofmpc,cart_b_001,True,False,,0.49189808409050984,5.893730503519528,0.7697880556792953,0.5937002917454435,22.697374836521423,2.0,0.25,141.48894157379013,1.3529051645987242,0.5293771984492234,[],3.7326,0.12448132780082988,0.5352697095435685,aligned,-1,0.24307267738669008,0.5192611878229321,0.5471000954206876,0.4027362180858392,0.9286560396404024,1.0,0.005923381040179692,0.009015857989081427,0.009788536005610925,0.012192821151007449,0.02131851173700693,0.022935793822573294,0.005923381040179692,0.009015857989081427,0.009788536005610925,2.9452635686695088e-08,4.5730082533707194e-08,4.8600995560103886e-08,0.028763462137683934,0.06727267284501813,0.0842406863098997,0.02646218158535103,0.06727282107338595,0.0842406863098997,5.424411808378658,11.485995043319752,12.13101072506476,8.789139677046354,18.709352832328197,19.65650188073962,2.6970650980027052e-06,1.1168780606363171e-05,5.040723153459936e-05,0.0,0.0,0.23651452282157676,1.0,525
v5d_strong_preexisting_opposed_00,STRONG_PREEXISTING,cart_ofmpc,cart_b_001,True,False,,0.11663724618462404,0.9696548613192245,0.23966192966479075,0.06554797233745699,1.707311436810432,1.4260390325781727,0.25,131.94412045504785,0.992508717683303,0.18855631927393518,[],2.7728,0.0,0.024896265560165973,opposed,1,0.00033242755404806556,0.0,0.040191040256777694,0.921522359416751,0.9333756801117716,1.0,0.0008432645307449828,0.0017122865574662072,0.0033949035907154344,0.0028215583623975114,0.004199281990001044,0.005320752530639634,0.0008432645307449828,0.0017122865574662072,0.0033949035907154344,5.370473263174173e-09,6.032605106023602e-09,6.276756155928695e-09,0.004971696423753693,0.009953831592111502,0.022924808244629877,0.004971696423753693,0.009953831592111502,0.022924808244629877,2.2665759553150426,2.563696260060229,2.9883861388711335,0.1528935812846423,0.47574586982677014,1.8689297691036062,5.8487351472799645e-08,8.470329472543003e-22,9.951110604422553e-06,0.0,0.0,0.0,1.0,175
v5d_strong_preexisting_opposed_01,STRONG_PREEXISTING,cart_ofmpc,cart_b_001,True,False,,0.5329163620577907,6.086601830277567,0.9139996931020387,0.6058149679418269,22.666915152949258,2.0,0.25,145.79867500926215,1.4750267309994671,0.5412259714196492,[],4.1665,0.07883817427385892,0.5311203319502075,opposed,-1,0.24747241626893418,0.5209234766802765,0.5546067474415237,0.3997619312296449,0.9286560396404024,1.0,0.005928063452248683,0.009089456451390112,0.0099383447167999,0.012253931817852283,0.02145549916487135,0.023357744891893954,0.005928063452248683,0.009089456451390112,0.0099383447167999,2.9450625560440623e-08,4.5833856974497297e-08,4.8986187114238185e-08,0.029231490233491367,0.07197747690088316,0.0904223504140861,0.026965192964105975,0.07197747690088316,0.0904223504140861,5.602743677468581,11.889153540228271,13.319854667319953,8.995957647190975,19.131284255088094,20.21624279186803,1.9811083755465806e-06,8.097418708441495e-06,2.793923780686214e-05,0.0,0.0,0.23236514522821577,1.0,525
v5d_strong_preexisting_opposed_02,STRONG_PREEXISTING,cart_ofmpc,cart_b_001,True,False,,0.1125962329014324,0.9621472155025663,0.23854493280109434,0.06559922836809817,1.644769518065552,1.4260390325781727,0.25,137.93717936583496,0.992508717683303,0.18855631927393518,[],5.7558,0.0,0.024896265560165973,opposed,1,0.00033242755404806556,0.0,0.040191040256777694,0.9211644012229396,0.9333756801117716,1.0,0.0008352458955856878,0.0015980599113877792,0.0033949035907154344,0.0028161242904138164,0.003907230897798766,0.005320752530639634,0.0008352458955856878,0.0015980599113877792,0.0033949035907154344,5.369192714662683e-09,6.0140059504799976e-09,6.276756155928695e-09,0.004915965842464037,0.009228220706977848,0.022924808244629877,0.004915965842464037,0.009228220706977848,0.022924808244629877,2.262986956564307,2.554557810970085,2.9883861388711335,0.15171528047023625,0.4226801540206312,1.8689297691036062,5.683093186643527e-08,1.9721522630525295e-31,9.951110604422553e-06,0.0,0.0,0.0,1.0,175
v5d_strong_preexisting_opposed_03,STRONG_PREEXISTING,cart_ofmpc,cart_b_001,True,False,,0.5732111046045458,6.009776166293378,0.9531195437264881,0.6176357692017781,22.488360437064348,2.0,0.25,135.60576997252747,1.5827221330070995,0.5495830364493635,[],3.5607,0.0912863070539419,0.4896265560165975,opposed,-1,0.24491288252707188,0.5168897439234564,0.5557074412215379,0.3996485776669088,0.9286560396404024,1.0,0.005934388020813829,0.00901374491005182,0.009786100817910509,0.012211440669239092,0.021327563517454972,0.02290686601371385,0.005934388020813829,0.00901374491005182,0.009786100817910509,2.952018724681715e-08,4.588586252136657e-08,4.8498699784983856e-08,0.028820824321252294,0.06856447030330265,0.08341840285487416,0.026597936431940954,0.06856447030330265,0.08341846629056876,5.539521562355323,12.322899513084739,13.80546644533945,8.88489541452155,19.416748802181587,20.768626749965655,2.437556127811529e-06,9.299626284153817e-06,6.022322346410647e-05,0.0,0.0,0.22821576763485477,1.0,550
v5d_strong_preexisting_opposed_04,STRONG_PREEXISTING,cart_ofmpc,cart_b_001,True,False,,0.10542437390000482,0.9500683648377978,0.22744633514106682,0.0657025148154464,1.7344873129498621,1.4260390325781727,0.25,134.25330919491518,0.992508717683303,0.18855631927393518,[],4.0334,0.0,0.029045643153526972,opposed,1,0.00033242755404806556,0.0,0.040191040256777694,0.9214472487160175,0.9333756801117716,1.0,0.0008340279041516354,0.0015980599113877792,0.0033949035907154344,0.0028033224862861017,0.00408412122055476,0.005320752530639634,0.0008340279041516354,0.0015980599113877792,0.0033949035907154344,5.356960853131773e-09,5.982950067351866e-09,6.276756155928695e-09,0.004914684694484316,0.009228220706977848,0.022924808244629877,0.004914684694484316,0.009228220706977848,0.022924808244629877,2.2728330275422093,2.60207109869933,2.9883861388711335,0.14930296210751645,0.4226801540206312,1.8689297691036062,5.254689782467685e-08,6.776263578034403e-21,9.951110604422553e-06,0.0,0.0,0.0,1.0,175
v5d_strong_preexisting_opposed_05,STRONG_PREEXISTING,cart_ofmpc,cart_b_001,True,False,,0.5606631212241677,6.283271983482607,0.9519264906905349,0.6190576694823829,22.584849580131923,2.0,0.25,142.11759694027455,1.5972008790704968,0.5810727078314953,[],4.111,0.07468879668049792,0.5062240663900415,opposed,-1,0.2519598958675181,0.5228239479465498,0.5613887145462886,0.3968911737361841,0.9286560396404024,1.0,0.005947556690975246,0.009201951466538285,0.009901243375740849,0.012328505950726466,0.02165142001630885,0.023258060584295095,0.005947556690975246,0.009201951466538285,0.009901243375740849,2.9568440910929657e-08,4.629176833790079e-08,4.87805881618651e-08,0.02980896662000039,0.0757243603581153,0.09012449283471662,0.027526057897376208,0.07572448082531084,0.09012449283471662,5.695524650904401,12.195153669681527,13.778317208128595,9.116390515604836,19.61030123075102,20.69052008485528,1.907145357433958e-06,7.79131556249979e-06,2.044966183056829e-05,0.0,0.0,0.22821576763485477,1.0,525
v5d_strong_preexisting_cross_00,STRONG_PREEXISTING,cart_ofmpc,cart_b_001,True,False,,0.1005494969615106,0.9200911500817417,0.1949267141203036,0.06618373789634818,1.8260939538142966,1.4260390325781727,0.25,133.45051143969434,0.992508717683303,0.18855631927393518,[],2.86,0.0,0.024896265560165973,cross,1,0.00033242755404806556,0.0,0.040191040256777694,0.9206945821536914,0.9333756801117716,1.0,0.0008096989857482394,0.0015980599113877792,0.0033949035907154344,0.002764568795558999,0.0034850989034511475,0.005320752530639634,0.0008096989857482394,0.0015980599113877792,0.0033949035907154344,5.3254043246193455e-09,5.8918843642502245e-09,6.276756155928695e-09,0.004834412978348536,0.009228220706977848,0.022924808244629877,0.004834412978348536,0.009228220706977848,0.022924808244629877,2.2737038108119423,2.581120700598981,3.1125724165179025,0.1537326989478888,0.4226801540206312,1.8689297691036062,5.314330631757759e-08,1.9721522630525295e-31,9.951110604422553e-06,0.0,0.0,0.0,1.0,175
v5d_strong_preexisting_cross_01,STRONG_PREEXISTING,cart_ofmpc,cart_b_001,True,False,,0.5061915701663052,5.991881816175051,0.8066887703551301,0.6012730587163764,22.896377397721274,2.0,0.25,135.60112302250616,1.5862680924008958,0.5493021659909145,[],3.3591,0.06639004149377593,0.5311203319502075,cross,-1,0.24505901807477337,0.5165680793735585,0.5555052248404043,0.39951958526834996,0.9286560396404024,1.0,0.0059306921839918396,0.009016019622826527,0.00977239683622496,0.012205552981259065,0.021341182722547022,0.02292345819488615,0.0059306921839918396,0.009016019622826527,0.00977239683622496,2.94911955361068e-08,4.5623022926363914e-08,4.85263846267007e-08,0.028703309069341668,0.06713601380880627,0.08217971420525255,0.0263915055150775,0.06713601380880627,0.08217977644753129,5.438405096827151,11.562619699373844,12.186423782237558,8.830083462145797,18.617498647569708,19.500653883336685,2.8167515084776297e-06,9.233351003334889e-06,0.00010983584313351002,0.0,0.0,0.23651452282157676,1.0,525
v5d_strong_preexisting_cross_02,STRONG_PREEXISTING,cart_ofmpc,cart_b_001,True,False,,0.08832773927818033,0.9182132093719024,0.1858274049064926,0.0662343159744844,1.7240394327088326,1.4260390325781727,0.25,134.85531306747723,0.992508717683303,0.18855631927393518,[],3.4549,0.0,0.02074688796680498,cross,1,0.00033242755404806556,0.0,0.040191040256777694,0.9207021582771019,0.9333756801117716,1.0,0.0008074388495356557,0.0015980599113877792,0.0033949035907154344,0.002756971866333623,0.0034850989034511475,0.005320752530639634,0.0008074388495356557,0.0015980599113877792,0.0033949035907154344,5.318504744010687e-09,5.8918843642502245e-09,6.276756155928695e-09,0.004827409981527149,0.009228220706977848,0.022924808244629877,0.004827409981527149,0.009228220706977848,0.022924808244629877,2.271681805939786,2.611949992270458,3.2811957912951315,0.1503252172912545,0.37070006997156213,1.8689297691036062,5.1897287969142514e-08,1.0587911840678754e-22,9.951110604422553e-06,0.0,0.0,0.0,1.0,175
v5d_strong_preexisting_cross_03,STRONG_PREEXISTING,cart_ofmpc,cart_b_001,True,False,,0.5095412709553017,5.959747421840934,0.7736318050716896,0.6181727554922022,22.87612546921551,2.0,0.25,145.01296840751607,1.4986592128382086,0.5400869545245607,[],3.9004,0.08713692946058091,0.4979253112033195,cross,-1,0.2439787533654765,0.5183717270344627,0.554894893820312,0.4018772631762526,0.9286560396404024,1.0,0.005923908408262625,0.008967557404647393,0.009737599824346153,0.0122115680418802,0.021367588687274012,0.02298790227983214,0.005923908408262625,0.008967557404647393,0.009737599824346153,2.944960033133259e-08,4.572655175400768e-08,4.831071076204038e-08,0.028834791014278827,0.06749696725366659,0.0886989300920626,0.026584604865102918,0.06749696725366659,0.08869899912050452,5.4545215267256,11.484521362881921,12.349167579454111,8.818526658792345,18.580144428638736,19.79618287886666,2.292349025240348e-06,8.170908715854353e-06,4.505571363111471e-05,0.0,0.0,0.23236514522821577,1.0,525
v5d_strong_preexisting_cross_04,STRONG_PREEXISTING,cart_ofmpc,cart_b_001,True,False,,0.10713891454828074,0.9184564707918955,0.19359647189299786,0.06621302391988856,1.867348443670613,1.4260390325781727,0.25,131.8056775184258,0.992508717683303,0.18855631927393518,[],3.8475,0.0,0.024896265560165973,cross,1,0.00033242755404806556,0.0,0.040191040256777694,0.9206269706550697,0.9333756801117716,1.0,0.0008081915130350693,0.0015980599113877792,0.0033949035907154344,0.00276238113139669,0.0034850989034511475,0.005320752530639634,0.0008081915130350693,0.0015980599113877792,0.0033949035907154344,5.325775032264123e-09,5.8918843642502245e-09,6.276756155928695e-09,0.004833918197660588,0.009228220706977848,0.022924808244629877,0.004833918197660588,0.009228220706977848,0.022924808244629877,2.2759687807815405,2.6044210183584533,3.1720772624490885,0.1601100880224736,0.47574586982677014,1.8689297691036062,5.469930453526955e-08,8.470329472543003e-22,9.951110604422553e-06,0.0,0.0,0.0,1.0,175
v5d_strong_preexisting_cross_05,STRONG_PREEXISTING,cart_ofmpc,cart_b_001,True,False,,0.5275360934312988,6.209918585508155,0.7985113245532885,0.6521366749045403,22.96868761068152,2.0,0.25,136.27761013036476,1.5523548303433443,0.5461189885196118,[],3.611,0.04564315352697095,0.5435684647302904,cross,-1,0.25155704766603987,0.5226196306364541,0.5555755436285079,0.3960066855869996,0.9286560396404024,1.0,0.005942352213721905,0.009041048407050464,0.009762254041265605,0.012288482288727694,0.021455004760891953,0.022767725106555423,0.005942352213721905,0.009041048407050464,0.009762254041265605,2.9528603303065684e-08,4.599670575971672e-08,4.840417808577529e-08,0.029511851608024196,0.073144059276546,0.08589448496852276,0.027178825896506463,0.073144059276546,0.08589455440066472,5.592435340429668,12.00899499484737,12.6976499984164,9.014654913316155,18.95681184647148,20.26397625279612,2.26940948278908e-06,8.126561265697774e-06,5.3127133233132895e-05,0.0,0.0,0.23236514522821577,1.0,525
v5d_strong_simultaneous_aligned_00,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_001,True,False,,0.07414309888067358,0.8532062787558511,0.18000000000000066,0.06635492584035817,1.1959673552165695,1.2490915650321446,0.25,135.99727776271482,0.9515270859168035,0.20111373052959738,[],5.2288,0.0,0.016597510373443983,aligned,1,0.0,0.0,0.0,0.9417684562333692,0.9999999254094578,1.0,0.0006286634818448994,0.001677920443475305,0.0027151195158341534,0.0020636996594109443,0.0034706920406630793,0.004863676753211361,0.0006286634818448994,0.001677920443475305,0.0027151195158341534,4.011732765569321e-09,5.876916501120556e-09,6.024145933500542e-09,0.0033974651713660335,0.008233678060768853,0.011024018831915559,0.0033974651713660335,0.008233678060768853,0.011024018831915559,1.6866508166059195,2.3653004724084896,2.6053125421950414,0.10407582818530263,0.26592436875604863,1.6186345916508553,1.8468275764553943e-08,0.0,2.2554555414167066e-06,0.0,0.0,0.0,1.0,150
v5d_strong_simultaneous_aligned_01,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_001,True,False,,0.07652655993383789,0.8553905550173547,0.22999999999999987,0.06665647379691553,1.1932723723433094,1.1541516130034708,0.25,134.60924344956572,0.8962951168113774,0.22102302903458756,[],4.7106,0.0,0.029045643153526972,aligned,-1,0.0001322925607823239,0.0,0.03188250714854006,0.941219878812178,0.9999999254094578,1.0,0.0006389233709620349,0.0016771425974240306,0.0029647741978965653,0.0020554467940554254,0.0034400193256451223,0.004726011214252666,0.0006389233709620349,0.0016771425974240306,0.0029647741978965653,4.027731745861132e-09,5.837314270046043e-09,7.595405224085362e-09,0.003444566674331538,0.00762613618267412,0.010683446107209532,0.003444566674331538,0.00762613618267412,0.010683446107209532,1.6783824147891435,2.35259281040243,2.6410928173028907,0.10819217521931208,0.23058481548535614,2.2008656747446183,2.277301611477781e-08,2.6469779601696886e-23,2.7790298116614487e-06,0.0,0.0,0.0,1.0,125
v5d_strong_simultaneous_aligned_02,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_001,True,False,,0.07126382349523497,0.8545036685262994,0.1799999999999999,0.06639497664219716,1.1531127299340205,1.2436543722090332,0.25,136.46271094297333,0.9456671822046951,0.20243967025596057,[],2.8662,0.0,0.016597510373443983,aligned,1,0.0,0.0,0.0,0.9417595816196792,0.9999999254094578,1.0,0.0006281454084619858,0.001694382831860601,0.0027342821057013567,0.0020615573609239065,0.0034581185153776824,0.0048600528122876956,0.0006281454084619858,0.001694382831860601,0.0027342821057013567,4.0094848336481146e-09,5.865225317197436e-09,6.0267051240919665e-09,0.0033782212442726783,0.008080478353880358,0.010743888525339456,0.0033782212442726783,0.008080478353880358,0.010743888525339456,1.6814099884776614,2.3607903091993956,2.574945221897044,0.10245193072802346,0.26728616865440413,1.6350971687695486,1.4530686477826935e-08,6.162975822039155e-33,1.5838951483437835e-06,0.0,0.0,0.0,1.0,150
v5d_strong_simultaneous_aligned_03,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_001,True,False,,0.09218321340842986,0.8475652095509191,0.22999999999999904,0.0665211714638449,1.367251365318478,1.2335904649018634,0.25,131.35450970675524,0.9158276721490806,0.1986220365706396,[],3.2033,0.0,0.024896265560165973,aligned,-1,0.0,0.0,0.0,0.9417254014344061,0.9999999254094578,1.0,0.0006280376045872018,0.0015803547571721346,0.002774582325681733,0.002053215790514256,0.0034222290169145684,0.004692261787270124,0.0006280376045872018,0.0015803547571721346,0.002774582325681733,4.009270361952641e-09,5.818992220648927e-09,5.968874165388543e-09,0.0034397721984131733,0.007871485659413332,0.012028243577993054,0.0034397721984131733,0.007871485659413332,0.012028243577993054,1.702834589705159,2.3735497375273376,2.605333790255956,0.11574400583424711,0.26648499915951457,2.245169443462603,2.7825205550493464e-08,7.888609052210118e-31,2.6785490503389298e-06,0.0,0.0,0.0,1.0,175
v5d_strong_simultaneous_aligned_04,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_001,True,False,,0.08501984884969557,0.8452526639211125,0.17999999999999916,0.06619972706288374,1.3193161187535545,1.2622560173703161,0.25,131.52878688031745,0.9733384064853152,0.19049722446035547,[],3.3874,0.0,0.02074688796680498,aligned,1,0.0,0.0,0.0,0.9418148814386049,0.9999999254094578,1.0,0.0006286610655269658,0.0015579195401189962,0.002633389288258085,0.0020667549729827955,0.0034883285971812534,0.004769574589895564,0.0006286610655269658,0.0015579195401189962,0.002633389288258085,4.017997613952705e-09,5.87036948963941e-09,6.0610750250349765e-09,0.0034700411141848396,0.008259610358515496,0.014256759256405467,0.0034700411141848396,0.008259610358515496,0.014256759256405467,1.7029952069821173,2.3679254725879755,2.67023751445754,0.1117706096036316,0.24386216472691485,1.694225523142516,1.8371693638233815e-08,1.232595164407831e-32,1.2023862351051573e-06,0.0,0.0,0.0,1.0,150
v5d_strong_simultaneous_aligned_05,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_001,True,False,,0.08790609628986325,0.8521879577694355,0.22999999999999923,0.06642356821196073,1.3873873208915755,1.2475443009104534,0.25,138.39617524705247,0.9386874801409895,0.19379693596734884,[],3.3216,0.0,0.029045643153526972,aligned,-1,0.0,0.0,0.0,0.9417533980790468,0.9999999254094578,1.0,0.0006265642100013221,0.0016009858300991614,0.0026346485637906585,0.0020635132222166686,0.003424789954252049,0.004805471130292609,0.0006265642100013221,0.0016009858300991614,0.0026346485637906585,4.017797107367929e-09,5.858671421836175e-09,6.0398552304932175e-09,0.003438325838131199,0.008222444990338484,0.01151368108909655,0.003438325838131199,0.008222444990338484,0.01151368108909655,1.7076743904670069,2.3990425856810207,2.6173907136857997,0.11397692183297414,0.2926115655634877,2.1327904461423217,5.712237906867088e-08,1.232595164407831e-32,1.053956593188854e-05,0.0,0.0,0.0,1.0,150
v5d_strong_simultaneous_opposed_00,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_001,True,False,,0.4164518388942335,5.126681696479593,0.6667918522411567,0.546246858464999,16.91042752337915,2.0,0.25000000000000006,135.09447921473821,1.261355427048381,0.5125995769163324,[],4.3267,0.04979253112033195,0.4107883817427386,opposed,1,0.18675082255887157,0.5182804654747949,0.5318849468843518,0.5545660501073842,0.9999999254094578,1.0,0.00455835527946057,0.009396641087968111,0.010189805313019844,0.009389559735130245,0.021214642115894633,0.02291874631663075,0.00455835527946057,0.009396641087968111,0.010189805313019844,2.2840319474791187e-08,4.679856805003476e-08,4.9710500623977786e-08,0.02338326731434901,0.06846570788232213,0.08600485629179858,0.021844597500397248,0.06846570788232213,0.08600485629179858,4.05937494156118,10.8662336490577,12.165164249366978,6.900632105892454,17.952548732133096,19.3619335580634,1.9094549406012144e-06,9.67341026214541e-06,1.945238246747749e-05,0.0,0.0,0.17012448132780084,1.0,400
v5d_strong_simultaneous_opposed_01,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_001,True,False,,0.43676511423861475,4.820597065827591,0.7989113859817017,0.6021907686193381,16.60637804683474,2.0,0.25,142.60204952725138,1.3847087558428695,0.5030208371509158,[],3.3207,0.04564315352697095,0.3900414937759336,opposed,-1,0.18230901379283654,0.5092620924469632,0.5349083693715001,0.5581936620914397,0.9999999254094578,1.0,0.004469890714718075,0.009022371298663111,0.009907394850147577,0.009155754923457339,0.020725463725728806,0.022229116566033342,0.004469890714718075,0.009022371298663111,0.009907394850147577,2.2319027051221305e-08,4.567115998697305e-08,4.8662780723641866e-08,0.021716825111183922,0.06495601675597751,0.08446063941967659,0.02017724444269922,0.06495601675597751,0.08446063941967659,3.9552846065816913,11.133059065987341,12.476985660928124,6.578393458730898,18.28073575503534,20.164851828421533,1.688603624230971e-06,8.812342219388647e-06,2.5256837760334605e-05,0.0,0.0,0.15767634854771784,1.0,450
v5d_strong_simultaneous_opposed_02,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_001,True,False,,0.4069255863054149,5.194156716775582,0.6937119235573164,0.5312096944811312,16.82508104705607,2.0,0.25000000000000006,138.4429109672833,1.229176008650513,0.51591828281558,[],3.3692,0.058091286307053944,0.3817427385892116,opposed,1,0.18633223613071853,0.5219806472318911,0.5346844964113924,0.5561474210332739,0.9999999254094578,1.0,0.0045577159547113754,0.009318984158224396,0.010303338097472397,0.009393488037515905,0.021337861128252655,0.022825698129788012,0.0045577159547113754,0.009318984158224396,0.010303338097472397,2.284415180946094e-08,4.64178795587437e-08,5.051174907735453e-08,0.02346179414003206,0.069591851780011,0.08859917118541809,0.02193190376975186,0.069591851780011,0.08859917118541809,3.998655702172596,10.653604377079686,11.499718622230187,6.8170857230227435,17.577265244170043,18.892061871492622,2.351497489701384e-06,1.2381952842588362e-05,7.388291173526795e-05,0.0,0.0,0.16597510373443983,1.0,450
v5d_strong_simultaneous_opposed_03,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_001,True,False,,0.4347546719262318,4.985058501841111,0.680436120256363,0.5742296329641376,16.909552613365356,2.0,0.25,135.33061835316286,1.3152996001602903,0.5250450884446219,[],2.8853,0.08713692946058091,0.3817427385892116,opposed,-1,0.18516332985179362,0.5088518526785968,0.5325469592795085,0.5522118611245177,0.9999999254094578,1.0,0.004514159890533204,0.009185174798348959,0.009592916408524086,0.009293412626623363,0.0211134789017129,0.021958205282578573,0.004514159890533204,0.009185174798348959,0.009592916408524086,2.2559806008520496e-08,4.5891967012811735e-08,4.81728269443606e-08,0.022698196879941016,0.0659401335180706,0.08432774137113705,0.021148368408702007,0.0659401335180706,0.08432774137113705,4.0909126677934715,11.228180338530997,12.39522430186328,6.830604868995448,18.390188182587092,19.908594437477092,1.7772346572347248e-06,7.6239033477421e-06,2.980042852751552e-05,0.0,0.0,0.17012448132780084,1.0,525
v5d_strong_simultaneous_opposed_04,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_001,True,False,,0.43842780182803687,5.154498874039308,0.7440466192200726,0.5804705052467862,16.8316468333948,2.0,0.25,135.27124576748014,1.209503756338712,0.5148037499394775,[],5.0119,0.04149377593360996,0.4107883817427386,opposed,1,0.1872127406930512,0.5175443180925261,0.5337616311742713,0.5545241506885462,0.9999999254094578,1.0,0.0045540906853089565,0.009393779747065975,0.010401508718056429,0.00938672978339549,0.02127094194383002,0.022975485035336963,0.0045540906853089565,0.009393779747065975,0.010401508718056429,2.28433619334234e-08,4.664844603895544e-08,5.095205174265408e-08,0.023148965779342355,0.06807013128487491,0.09098323604844477,0.021628992518325837,0.06807013128487491,0.09098323604844477,4.059045253879057,10.834070122775744,12.042541506099672,6.874511405881983,17.81641560442373,19.392996291478784,2.2114484787676118e-06,1.198253751510947e-05,6.858606786863675e-05,0.0,0.0,0.16182572614107885,1.0,400
v5d_strong_simultaneous_opposed_05,STRONG_SIMULTANEOUS,cart_ofmpc,cart_b_001,True,False,,0.42875732691525226,4.7266105844128985,0.7260345598990651,0.5713741249754022,16.55421889783604,2.0,0.25,139.14377887451724,1.327351482284484,0.4890620218412074,[],5.3744,0.03319502074688797,0.43568464730290457,opposed,-1,0.18351886625659863,0.502731177882921,0.5289791866452874,0.5543219945627541,0.9999999254094578,1.0,0.00448429886673174,0.008941498050326322,0.00970452235441004,0.009146362731601888,0.020814349847983953,0.02173986246304885,0.00448429886673174,0.008941498050326322,0.00970452235441004,2.2382694467131885e-08,4.545273408683358e-08,4.8104956731815667e-08,0.021743612115891278,0.06192312204990011,0.07796133551957157,0.020168826069790997,0.06192331286561424,0.07796133551957157,3.9510748623657217,11.019549082747847,12.112471127825362,6.610332789626737,17.751166206896098,19.609490741375637,2.0247731244644803e-06,1.0920179194684465e-05,3.956609359256902e-05,0.0,0.0,0.16597510373443983,1.0,550
