sample_id,task_family,wind_kind,wind_direction,safe,endpoint_success,equilibrium_pass,time_pass,failure_mechanism,solver_success,solver_nfev,max_generalized_acceleration_residual,endpoint_position_error_m,available_time_s,certified_transition_time_s,rest_to_rest_translation_time_s,two_longest_mode_periods_s,required_thrust_N,required_torque_Nm,roll_pitch_deg,joint_angles_deg,uav_position_world_m,target_world_m,final_wind_world_m_s,final_external_force_world_N,semantic_fingerprint,execution_authority
native_development_139,smooth_trajectory,strong_transient,cross,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,3.885780586188048e-16,11.4,8.076990874880261,1.7332510256608475,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[-0.746351043782687,0.0607353444685484,3.25772423885213]","[-0.521351043782687,0.0607353444685484,0.44772423885213]","[0.0,0.0,-0.0]","[0.0,0.0,0.0]",b4f6c20b689d7fe23344f86bca61924c45231489b6f8633f4d780647860deb90,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_140,setpoint,stochastic,cross,True,True,True,True,CERTIFIED_REACHABLE,True,4,3.538473652319795e-14,2.482534153247273e-16,11.35,8.749493010260025,2.405753161040611,6.343739849219413,129.8851937253026,"[0.050079105489198285,0.0003598238090957211,-2.887572755290417e-05]","[0.17609505092287733,-0.09546153299144344]","[0.001505818894103352,0.008766752068914236,0.009935584301551606,0.011354871518332624,0.013972150178970489]","[-1.2425531409090445,0.6629598572030304,3.527951329655064]","[-1.013879033619066,0.6715967542815388,0.7181631791016398]","[0.45603721469550546,0.8412413255938046,-0.0]","[0.2164029447547875,0.3991935180760907,0.0]",c61e863d43202dea459d9ddb0f184f2581414dfa57e9e3752b2d3912d9c09561,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_141,smooth_trajectory,stochastic,cross,True,True,True,True,CERTIFIED_REACHABLE,True,5,1.048114934294511e-14,1.1102230246251565e-16,11.3,8.535076739425334,2.1913368902059203,6.343739849219413,129.90370133660056,"[-0.2536892490069526,-0.001240799141769478,-0.0007012558115170565]","[-0.8730673934887841,0.4618712988855106]","[-0.010475423799224629,-0.04178522877175266,-0.04735756427067857,-0.054124237917082055,-0.0666021985882413]","[-0.9836854935237038,0.5725114461422671,3.5978171622659403]","[-0.7763860957289109,0.5297078935924973,0.7872531863034155]","[-0.9873431329526147,-1.86652246834891,0.0]","[-1.0470435433132117,-1.979383087508199,0.0]",8e349133077d683899ed9ecddcfb0cd496c58321299d8b49c28f006ee34eee83,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_142,setpoint,ramp,cross,True,True,True,True,CERTIFIED_REACHABLE,True,5,3.428746084801414e-14,1.1102230246251565e-16,11.25,8.707677023801711,2.3639371745822984,6.343739849219413,129.96559853066952,"[0.5378627663062228,0.00120545383015486,-0.0029436248495856307]","[1.8023822695625875,-0.9241867301033896]","[0.029094799029803286,0.08197902343413137,0.0929264620895456,0.10622333450551087,0.13073953700690322]","[1.207818562096571,-0.7255632088017412,3.169490508624]","[1.4680151390625842,-0.6371286266784533,0.36301005900906735]","[1.368414179940805,2.6697270707203264,0.0]","[2.0952302505512006,4.087719201748294,0.0]",82da59b9ecdd8323a2aa574bbda4e9c32ae7c841c7af0d90d632d47c676d252c,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_143,smooth_trajectory,ramp,cross,True,True,True,True,CERTIFIED_REACHABLE,True,6,2.320449025682618e-14,2.9893669801409083e-16,11.75,8.93650436461398,2.592764515394566,6.343739849219413,129.95497694734462,"[0.33182311154148014,0.000984382351100094,0.0037266720937783855]","[0.9226834775401667,1.6477002435078574]","[-0.08267122312779787,-0.16588823001307895,-0.18800789343341787,-0.21486311738915306,-0.2643758721229269]","[-0.7617270999753653,-1.511055311812712,3.162261206072344]","[-0.596043218507181,-1.4658653291886714,0.35041948020804115]","[-2.617397286175871,1.4660257318066365,-0.0]","[-3.7362188837066874,2.0926869039352356,0.0]",d8f762c4192e54a52cf96f8aeed6cb80acc5f5237de775536071b10988645eed,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_144,setpoint,calm,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,2.7755575615628914e-16,11.7,8.6631748562502,2.3194350070307856,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[1.281160589526487,0.40780939958504175,3.2345724041106085]","[1.5061605895264871,0.40780939958504175,0.4245724041106085]","[0.0,0.0,0.0]","[0.0,0.0,0.0]",1e0ae7e65cb1828638341e7cf427740ebee9f6fc4633d76ca439731f0531bfec,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_145,smooth_trajectory,calm,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,2.220446049250313e-16,11.65,8.217323559782098,1.8735837105626856,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[0.7033620576192771,-0.06677313859616751,3.720545896357484]","[0.928362057619277,-0.06677313859616751,0.9105458963574837]","[0.0,-0.0,0.0]","[0.0,0.0,0.0]",68d850c29dcc63dab68d220edf692977d5a388ef2e35a36ead807746864a164f,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_146,setpoint,moderate,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,5,1.1945865737050637e-14,1.1102230246251565e-16,11.6,7.984110587390283,1.6403707381708696,6.343739849219413,129.88782493900334,"[0.03970233353361039,0.0035690474135660092,-0.00012165750769476893]","[0.12215268847580617,-0.3977495064032222]","[-0.003280589026135159,0.04710485133522149,0.05338148679502228,0.06100238735118155,0.07505659051645266]","[0.5117451261813375,0.15565526671393165,3.5857758567060296]","[0.75134787853887,0.16164802528560476,0.776469341159444]","[1.433901989677812,0.4403692586886731,0.0]","[0.9016769879456594,0.27691629526749223,0.0]",7bcc671878aef45bd2274f841cc4fcc4b8a23ebbfc088e357fdbe7d6b8103d87,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_147,smooth_trajectory,moderate,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,5,2.4569048449911416e-14,0.0,11.55,8.984945185365518,2.641205336146104,6.343739849219413,129.8892191464813,"[0.12417022573545214,0.0008528392750161188,-0.0001688008382701299]","[0.4387593586126389,-0.22603080418224683]","[0.0035200245561412147,0.020671032124619456,0.023427045441127767,0.026773630352624762,0.03294499104742408]","[0.7734639336840912,1.4968283368876163,3.552033033827987]","[1.007174120987758,1.5183497469871312,0.7425956858751213]","[0.6869306843492481,1.3334639983514642,0.0]","[0.5123942449317758,0.9946553475424946,0.0]",b9081e2d6a72c05beeaa3f107b5ae887621101f1273226ede259212a498747f4,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_148,setpoint,strong_sustained,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,5,1.5987162302478866e-14,1.1102230246251565e-16,11.5,8.455430549420033,2.1116907002006196,6.343739849219413,129.96187248778293,"[-0.4948704984600198,0.003461085282213906,0.0019468528971466244]","[-1.8636281662826557,-0.6643103777422801]","[0.0034614521672508575,0.06018921589733373,0.06822818991227791,0.07799284957948366,0.09599656571155422]","[0.30221709611732184,-0.829542134128516,3.7326419570238003]","[0.5531644159406652,-0.9209639717152893,0.9256617259635482]","[1.0069643989890205,-2.8259551835032135,0.0]","[1.5059996065952528,-4.226452691758032,0.0]",9c7bc080502bd8330a3a12f29a0cfd228661f2edfeace4b54ea829eac1ae101c,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_149,smooth_trajectory,strong_sustained,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,5,4.087247678109527e-14,3.3306690738754696e-16,11.45,8.681983754296898,2.3382439050774835,6.343739849219413,129.95657277464716,"[-0.35429613248392056,-0.001901732387916927,0.003906652122247402]","[-0.9846493024688594,-1.636261052353413]","[0.08734020524142752,0.16215731756126583,0.18378149235831498,0.21003588881084204,0.25844106032213204]","[1.1074993180447565,-0.6537232880850246,3.317946159415883]","[1.3914066578473248,-0.7020705665531601,0.5119048739409442]","[2.5703116115084343,-1.5470934747923013,0.0]","[3.7102659531495235,-2.233242156383119,0.0]",1f448c8a47e79f2b030f94555a38ea251a4a90e5226044124cb4aa09f09c3c5c,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_150,setpoint,strong_transient,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,1.1102230246251565e-16,11.4,8.906177137342079,2.562437288122666,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[-0.9035374072749537,-1.2950473173199608,3.648402157899927]","[-0.6785374072749537,-1.2950473173199608,0.8384021578999267]","[-0.0,-0.0,0.0]","[0.0,0.0,0.0]",75b28d51f55e5c55aa149a825336e454f6957beb9e164721cd795b804921bf0b,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_151,smooth_trajectory,strong_transient,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,4.440892098500626e-16,11.35,8.110732091958493,1.76699224273908,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[0.687944305207945,-0.3499504758546115,3.3164029018336554]","[0.912944305207945,-0.3499504758546115,0.5064029018336551]","[0.0,-0.0,0.0]","[0.0,0.0,0.0]",c0536fe9957eb660229dd6189bcb12a2fc21c566918342683640171da3c452db,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_152,setpoint,stochastic,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,5,1.5937668628561438e-14,2.9893669801409083e-16,11.3,8.726224259191328,2.3824844099719154,6.343739849219413,129.88823598338513,"[-0.10793455366155567,-6.180624377772336e-05,-0.00019057356013199553]","[-0.33583879566020824,0.2848089341331339]","[-0.011564239827136221,-0.026236552035052155,-0.02973404427171066,-0.03398089377852437,-0.0418125271860673]","[-0.9070986229162669,-1.0657173830150397,3.1814131139136568]","[-0.6927352192166567,-1.0821847664016782,0.37092697119959805]","[-0.9137198872980902,-1.0774499246484892,0.0]","[-0.6456416602944398,-0.7613345926958283,0.0]",d7a0a1b11cffd73fff9427d68ee9602d6b691933712d7b1a8309a0ed87a8e1e5,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_153,smooth_trajectory,stochastic,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,4,2.9895761258196096e-14,2.0014830212433605e-16,11.25,8.959768388069936,2.6160285388505216,6.343739849219413,129.8844054007624,"[-0.0017116569417849879,-0.00013609964215061018,-2.0362686563471184e-07]","[-0.0053110670763541635,0.01564606271963756]","[0.00011055341236865361,-0.001828204094521632,-0.0020719571089358106,-0.0023679417878195133,-0.002913759459417495]","[-1.6172222798675293,-0.5489024005617064,3.1087494866077003]","[-1.392798548267264,-0.5491628719146379,0.2987237436266107]","[-0.28182098480112383,-0.09566433444074832,0.0]","[-0.035468223601910875,-0.01203971381714835,0.0]",4caf8d2221b9612ea3062e0c269313c833b6bdf263e05370ddbbc3544ee4b346,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_154,setpoint,ramp,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,6,1.6488854392534693e-14,1.5700924586837752e-16,11.75,7.989108231254308,1.6453683820348948,6.343739849219413,129.9576926016378,"[0.37052008724887725,0.0024784911296951095,0.004026215452516427]","[1.0301257615831982,1.6255154917014645]","[-0.09005462480042482,-0.15932819040243515,-0.18057655292073796,-0.20637520532772416,-0.2539402330755261]","[-0.47522226559684544,0.28792216451100267,3.4438756651318942]","[-0.30882013500497163,0.338375683552471,0.6320924600925008]","[-2.533835683060686,1.6061372081015954,0.0]","[-3.685886982587934,2.3363946869833434,0.0]",5e2831851908b8a2fe5aba5f4158e2de8d15fc98eefce5a737b6765fb5480368,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_155,smooth_trajectory,ramp,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,5,7.523406403992098e-15,2.220446049250313e-16,11.7,8.255517340219845,1.911777491000432,6.343739849219413,129.95759700249917,"[-0.4372099763485816,0.004245768763705025,0.0012183149807069383]","[-1.8676047369093591,-0.45877456351503837]","[-0.009934247735174364,0.04281118012490918,0.04852951755801312,0.0554755183282817,0.06828233288039248]","[0.1835507604697289,-0.7305618865245704,3.541212205730327]","[0.4268902895258412,-0.8221660833239909,0.7337637270161369]","[0.7154230132735956,-2.9134463976669505,0.0]","[1.0400230684656888,-4.23532847852788,0.0]",b05bbda96ff60b496025b35de6905a67ba22c7587278d5a0d2a5fe65abd9afc2,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_156,setpoint,calm,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,3.3306690738754696e-16,11.65,8.432890340526953,2.0891504913075405,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[0.9426712090540993,0.10757468042841177,3.7388688162111654]","[1.1676712090540993,0.10757468042841177,0.9288688162111655]","[-0.0,-0.0,-0.0]","[0.0,0.0,0.0]",27de24ec3a1f033feff61bf096d054000451da843674dc8e59dec651914fd1e5,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_157,smooth_trajectory,calm,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,2.220446049250313e-16,11.6,8.029786772260765,1.6860469230413513,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[-0.01375802104380372,0.6250435071023402,3.5379490430138363]","[0.21124197895619629,0.6250435071023402,0.7279490430138362]","[0.0,-0.0,-0.0]","[0.0,0.0,0.0]",ffc14e1889a1ab7796beb19324c8355e660e9ece62417a17491840357637b9ca,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_158,setpoint,moderate,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,5,2.1380419133865265e-14,2.220446049250313e-16,11.55,8.171107724402683,1.827367875183269,6.343739849219413,129.88930516808503,"[-0.1245235094347102,0.00017042501613589504,0.00023247658733380403]","[-0.3943943795981362,-0.3039758627059557]","[0.011530254879405394,0.027814253562362053,0.03152217068782823,0.036024550975932025,0.044327384082818964]","[-0.5169045197357426,0.6752187191917753,3.305261501554826]","[-0.28049716811780856,0.6558722273648471,0.49595230788016564]","[0.915681104083486,-1.1880774872138802,-0.0]","[0.6890925180376213,-0.8940834354198699,0.0]",62db2a74bc2cac8c601c8121f76cb1f588e815e50eafa0c5676160f5d54fddd8,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_159,smooth_trajectory,moderate,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,5,2.7706863876494573e-14,3.1401849173675503e-16,11.5,8.830742978752568,2.4870031295331545,6.343739849219413,129.88671046057453,"[-0.003232453854137946,0.009092399915680048,1.1690546097783701e-05]","[-0.012382821104866527,-0.341522972273737]","[-0.039618893545950724,0.05162146146407254,0.058499339215126414,0.06685011364912447,0.08225039982506453]","[-1.5555720366190229,0.056538167757792294,3.1081167485823604]","[-1.3175805982354036,0.05593068270352323,0.2986292490141924]","[1.4990149963738992,-0.05435108689031828,-0.0]","[0.774211156148846,-0.02807124539853761,0.0]",37081974bd2ac3fc2031b018fc4a0b6e59902fdd0750809353fbe93d709ef34a,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_160,setpoint,strong_sustained,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,5,3.711433853988963e-15,2.482534153247273e-16,11.45,8.38732969286158,2.0435898436421676,6.343739849219413,129.9554912697006,"[0.4072699140258593,0.0042018728365348906,-0.0009452156545177642]","[1.858048177402949,-0.3737744507578255]","[-0.013000907458727043,0.03543476613124433,0.0401678936381363,0.04591719642781404,0.0565175933385611]","[-0.20618219435999458,-1.041334898499354,3.5858247700718113]","[0.03392041791559544,-0.950204319254369,0.778164632064072]","[0.5914395180518386,2.941122115194575,-0.0]","[0.8473252197496172,4.213595585862214,0.0]",9b4e191ff8c9cd85ff40d3717d9f2a629d960ca03ed499627bde0a17a3154291,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_161,smooth_trajectory,strong_sustained,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,6,8.744141586440839e-14,2.220446049250313e-16,11.4,8.508596953382575,2.1648571041631612,6.343739849219413,129.9228823491467,"[-0.012206479076640684,-0.032731951206350994,-0.00017131178318810096]","[-0.04319816976062692,1.3938880564931317]","[0.13304774733082636,-0.20660411533700584,-0.2341237191297323,-0.2675237224569903,-0.32910019143205993]","[1.1192133492038718,0.0351875650878422,3.68420552638936]","[1.292029509566531,0.03307172156156555,0.8728267694293267]","[-2.9985600770913607,-0.09293795819712403,-0.0]","[-3.1604428950028542,-0.09795538595481128,0.0]",d72b1ca5fa3d1321146fe5fa6fd94ed6787fad88f3266c01ce7967feee83b70a,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_162,setpoint,strong_transient,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,2.220446049250313e-16,11.35,8.626744137027998,2.283004287808585,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[-1.0626471592593087,0.7044327213981172,3.4691380600079964]","[-0.8376471592593088,0.7044327213981172,0.6591380600079964]","[0.0,-0.0,-0.0]","[0.0,0.0,0.0]",4c1c56282536c520ebd184479f6c038fe6c64eedf70195a4855364eda496cf27,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_163,smooth_trajectory,strong_transient,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,1.6653345369377348e-16,11.3,8.26510984594903,1.9213699967296176,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[0.4513969739665893,-0.7987513601875794,3.3000518025528836]","[0.6763969739665893,-0.7987513601875794,0.4900518025528835]","[-0.0,0.0,-0.0]","[0.0,0.0,0.0]",a977aee7105238096b13df3f47951e55a87f68b7499c2dcfd49199f356510465,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_164,setpoint,stochastic,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,4,1.8400798901236272e-14,1.1102230246251565e-16,11.25,8.400630993234744,2.05689114401533,6.343739849219413,129.88440496192268,"[-0.003462664191227899,7.245527620135323e-06,2.6448268064800014e-07]","[-0.010478184427406162,-0.011875654214394024]","[0.0004699009477455303,0.001138109997848131,0.0012898555605034509,0.001474117667320648,0.0018139100876875098]","[0.7473536183516064,-0.659282377711129,3.5524042001287506]","[0.972792929646402,-0.659796271627987,0.7424266270812622]","[0.20343064901780186,-0.17949191338339518,0.0]","[0.026921044751301294,-0.02375310630930656,0.0]",4e304cc09b9a71cd1a8bfbc3ca55c769a675d915d65500f28393d5f89c05bfa8,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_165,smooth_trajectory,stochastic,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,4,2.6820174939990006e-14,2.482534153247273e-16,11.75,8.466773311853114,2.1230334626337,6.343739849219413,129.88445038801248,"[0.012047326930356567,-2.3765753929925804e-05,2.532679521374333e-06]","[0.037622774788674054,0.03363960798632448]","[-0.0012679344692697254,-0.0031350709709264827,-0.0035530643156241348,-0.004060625270095456,-0.004996606044713431]","[0.7073425644747768,-0.7915365935483287,3.584184854864972]","[0.9310857810831014,-0.7896914755441985,0.7741204654058864]","[-0.3201751353609791,0.35808620120905343,-0.0]","[-0.07625798686598025,0.08528748741810246,0.0]",049ae80d7772be6777093ee6dcb824872c5eb946de73d4f8975344cabe3ce6b6,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_166,setpoint,ramp,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,6,1.50479498950661e-14,7.850462293418876e-17,11.7,7.996058498930236,1.6523186497108233,6.343739849219413,129.96639814491283,"[0.5186864865812708,-0.0034938104214164013,-0.004340764886829332]","[1.520265427209887,-1.3535221239186166]","[0.07976504471236975,0.12139139449495888,0.13759329477856097,0.15726938106482208,0.1935469809576655]","[-0.41894663846150304,-0.48944212576810275,3.5927665330053724]","[-0.14420263731743835,-0.4148214315857188,0.7868279136429223]","[1.994516949666301,2.2409600927936744,-0.0]","[3.0688843169483593,3.4480766307011166,0.0]",b10d0ad53d6353b98f8f144407791475efacac213b89e75783d0299ec01abdfd,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_167,smooth_trajectory,ramp,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,5,6.503774400988206e-15,4.002966042486721e-16,11.65,8.97316777691318,2.6294279276937655,6.343739849219413,129.95959764268417,"[-0.4648273714475158,0.004042786110308728,0.001524804336611195]","[-1.8705548780798014,-0.5481912994450445]","[-0.0050412921890238445,0.05043010725404705,0.057165949397687536,0.06534784455437337,0.08043334131067106]","[-0.503307583831364,1.7357710122958956,3.427165035161739]","[-0.2566227058171626,1.644016722389757,0.6199278786120674]","[0.8434173831010359,-2.8790010625011937,-0.0]","[1.2427384937231425,-4.242081697065825,0.0]",ebfc6550e806c550f1b48bdb6695f7870a1793634097c0959f26f12dda0f95c5,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_168,setpoint,calm,cross,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,4.996003610813204e-16,11.6,8.54354916066376,2.1998093114443464,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[-0.016070937302046423,1.2094622388549034,3.1768640795166374]","[0.20892906269795358,1.2094622388549034,0.36686407951663713]","[-0.0,-0.0,0.0]","[0.0,0.0,0.0]",0bedabecf962745f2ddde2307d62a2cdeda9ddc1fa8568cbbb7b0b0b83b76d4b,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_169,smooth_trajectory,calm,cross,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,0.0,11.55,8.272519008011626,1.928779158792213,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[-0.3775914954223813,-0.8078310966666568,3.4642375621548362]","[-0.1525914954223813,-0.8078310966666568,0.654237562154836]","[-0.0,0.0,-0.0]","[0.0,0.0,0.0]",bea0ad6fc4d688df2b6e5ad745d1cd9606a891871293464fcad26dd79cc29bbc,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_170,setpoint,moderate,cross,True,True,True,True,CERTIFIED_REACHABLE,True,5,8.8238962435396e-15,2.0014830212433605e-16,11.5,8.460323028945897,2.116583179726484,6.343739849219413,129.88791733279544,"[0.04365611928266473,0.0031908059229908458,-0.00013244172802819954]","[0.13308233734244956,-0.40010668064236815]","[-0.0008930049295741941,0.04657493093444391,0.052781032108424455,0.0603163086435679,0.07421259551700128]","[0.33820100009129417,-1.0674049393537366,3.1330886528336666]","[0.5778690304469433,-1.0608759803815364,0.3237939450565999]","[1.4233290605735935,0.4734283317744006,0.0]","[0.9070207498576122,0.3016936366891896,0.0]",a3e4a439f5fdd4b324d758ce0ce77c573509cf2cc69a48bb33d2e880aa839362,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_171,smooth_trajectory,moderate,cross,True,True,True,True,CERTIFIED_REACHABLE,True,5,1.2092829488075554e-14,1.2412670766236366e-16,11.45,8.02116367734858,1.6774238281291676,6.343739849219413,129.88925417018015,"[-0.11915222318696828,-4.293769308119528e-05,0.00024958504918931313]","[-0.36475667170824,-0.3351464079085019]","[0.014489912476751961,0.031043283090413112,0.03518137362347587,0.040206043341155996,0.04947208526814917]","[0.4828187368369386,0.4729545809612429,3.4052902587758402]","[0.720275733411345,0.4550614336699313,0.5960233040205363]","[1.0148692425401495,-1.1045543990886022,-0.0]","[0.7597555518298382,-0.826896019535676,0.0]",94f6e04900e4fb381af091f5f1b65bf0178e31531421553041c9a93b44315b8b,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_172,setpoint,strong_sustained,cross,True,True,True,True,CERTIFIED_REACHABLE,True,5,2.0351260136734697e-14,0.0,11.4,8.282989929302252,1.9392500800828392,6.343739849219413,129.96046824347158,"[-0.4765260614568027,0.00386915397128211,0.0016756974651093346]","[-1.8694416100508495,-0.5904745349947216]","[-0.0022044780424242943,0.053996869288525,0.061209008686150805,0.06996941642676777,0.08612154543357434]","[-0.7911100028223041,-0.15074147187532008,3.6824581914540895]","[-0.5428627879333141,-0.24244378161260413,0.8753168983807086]","[0.9032612869640515,-2.860789934174134,0.0]","[1.338600270582494,-4.2395863026924765,0.0]",4cc3d03d6d939a92a7e7319e59b06e99423d903defdcbd766450aef92735599c,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_173,smooth_trajectory,strong_sustained,cross,True,True,True,True,CERTIFIED_REACHABLE,True,5,4.290109885855089e-15,1.5700924586837752e-16,11.35,7.8389099578156705,1.4951701085962572,6.343739849219413,129.96268992932306,"[-0.5051751853110545,-0.0031385376152094566,-0.00212386487430473]","[-1.8573290546349046,0.711371044385977]","[-0.007500403048819866,-0.06412218142738577,-0.0726862479060674,-0.08308865269523678,-0.10226820865900911]","[0.5486686152535278,-0.10844299539727936,3.233213638054409]","[0.746008009943545,-0.19947497204988468,0.4233325499340489]","[-1.0726603701938593,-2.8016780204398177,-0.0]","[-1.6126973052649856,-4.212198678475331,0.0]",b5692164724ea9afcf8962208cc891593ae100252b7c533afa9db2b5f775596e,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
